Movie_Name,Storyline
318. The Avenger,"After Matt Hollis wife is attacked and his daughter is kidnapped, he recruits his ex-special forces buddy in a violent rescue mission."
319. Deaf Lovers,"During the war, Ukrainian Sonya meets Russian Danya in Istanbul. Both struggle with basic needs and share desires for fun and romance, while confronting their past and planning a future together."
320. Garbo: Where Did You Go?,"An urgent, timely and compelling portrait of Hollywood icon Greta Garbo, whose fame, isolation and loneliness still captures us."
321. SuperClaus,"Santa Claus' wish comes true when he accidentally bumps his head and starts believing he's SuperKlaus. With the help of Billie and Leo his elf-xecutive assistant, SuperKlaus will take on a toy-obsessed businessman to save Christmas."
322. A Toast to Love,"A marine archaeologist works on a shipwreck, uncovers a romantic tale behind a wine discovery, and sparks a romance with a Spanish winemaker."
323. Who's Watching Us,"When Ruth is hired to babysit for the Harris family, her and the kids find out that someone else is watching them closely. Ruth and Jasmine has to fight to protect themselves and her little brother Micah."
324. My Eyes,An everyday working mother is forced to confront a past lover in order to save the vision of her only child.
325. Larger Than Life: Reign of the Boybands,"Tracing boy bands' evolution from The Beatles to K-pop, delving into the 90s/2000s icons and highlighting this enduring musical movement's rich history."
326. Lies & Loyalty,"It explores the destructive nature of secrets, the consequences of infidelity, and the fragile line between passion and obsession."
327. Blum - Gospodari svoje buducnosti,"After World War II, in the devastated, rural Bosnia and Herzegovina, entrepreneur Emerik Blum created a large and successful company ""Energoinvest"" that operated worldwide with billions of dollars in profit. Taking advantage of the specific position of Yugoslavia, which did not belong to either the Eastern or Western political blocs, the company - relying on socialism and capitalism - operated according to a unique business model based on worker participation in management and profit. Emerik Blum turned a small studio into a business giant by operating according to a self-management model in which all employed workers decide on all matters concerning their company. This film shows us the successful application of this, the most democratic model of management, which is still unknown to the general public."
328. Who'd Believe It?,"Nadine is a wealthy girl who met the young man Basem and liked him. She later discovered that he had defrauded her, even though she had fallen in love with him. She joined him in his scams against the rich to help the poor."
329. King's Gambit,"The inside story of the strongest ever chess open tournament. With unrivaled access to players and performance psychologists, ""King's Gambit"" reveals the tension and what really happens at top professional chess tournaments."
330. Levoton Tuhkimo,This film about the Finnish band Dingo and its lead-singer/songwriter Pertti Neumann takes viewers on a nostalgic journey through the rise and fall of Dingo.
331. Dard,"After a spate of murders targeting prominent Varanasi residents, police investigators identify Dulu Mia, an auto driver, as a suspect, sparking inquiries into the reason behind the killings."
332. Adiparvam,"Nagamma seeks vengeance, uncovering the dark past of Yerragudi village and its long-buried secrets."
333. On the Border,
334. Portraits,"'Portraits' is a modern day adaptation of Carmilla, a female vampire story, that takes place in present day Los Angeles against a backdrop of Burlesque and Victorian death photography."
335. Drop Dead City,"In 1975, New York City is minutes away from bankruptcy when an unlikely alliance of rookies, rivals, fixers and flexers finds common ground, and a way out."
336. Hu Die Da Shia,"Chen Wei and her daughter move into the Butterfly Mansion to escape her abusive husband, only to discover eerie occurrences and the mystery of the forbidden Room 613. As the Chinese ghost month unfolds, the worlds of the living and dead."
337. Superman Reborn,"For the first time ever, a live script reading performance of the never before seen first draft of the unmade 5th Christopher Reeve Superman movie."
338. Tenant,"In the midst of the pandemic, a story of love, friendship, and betrayal unfolds in unexpected ways. As secrets unravel, a deadly game of survival ensues. This gripping crime thriller explores the limits of trust in the most uncertain times"
339. Parari,"Neighboring villages involved in feud over a hill. Lower caste Maran endures hostility from Jai Kumar, jeopardizing Maran's love interest. Working in the city, they face manipulative forces paving the way for division within the community."
340. Madame Ida,"Pregnant fifteen-year-old orphan Cecilia is sent to Ida's secluded mansion to hide pregnancy. Ida and maid Alma provide Cecilia maternal care, forming bond. Their relationship tested as Cecilia's childbirth nears."
341. The Perfect Mother,A resilient mother escapes prison to reclaim her son and confront those who betrayed her
342. Mothers of Chibok,"Following four Nigerian mothers as they fight to educate their children in the wake of tragedy, the film marks the 10th anniversary of terrorist Boko Haram's attack and abduction of 276 young girls from a school in the village of Chibok."
343. Shot the Voice of Freedom,"With the withdrawal of US troops from Afghanistan in 2021, the Taliban imposed a reign of terror that is particularly brutal towards women. Risking their own lives and those of their loved ones, groups of women fight for their rights."
344. Honshin,"While working at his job in a factory, Sakuya Ishikawa receives a phone call from his mother Akiko, who lives with him. She tells him that she wants to talk to him about something important when he gets home. On his way home from work, Sakuya sees Akiko standing by the river, which is flooded by heavy rain. Sakuya rushes to save his mother, but he is seriously injured. A year later, he wakes up from his coma. He learns that his mother died and it was her choice to do so. He is devastated by the loss of his only family member. Also, due to the wave of robotization, the factory where Sakuya worked is now shut down. He is confused by the drastic change in the world. He is introduced to a technology job by his childhood friend Kishitani and he begins to work on behalf of clients as a real life avatar. Because he is unable to get over his mother's death, he turns to developer Masato Nozaki and asks him to create his mother using VF (virtual figure) technology."
345. Guna guna istri muda,A young wife attempt to destroy a family using witchcraft.
346. A European Christmas,"When Christmas movie director Ivy has another 'heartless' flop, she seeks the star of her debut hit in snowy Serbia. Despite refusing to return, he shows her the wonder of Serbian Christmas."
347. Ajab Raat Ni Gajab Vaat,"YouTuber Kartik is persuaded by friend Nilay to elope with girlfriend, but reaches the wrong address. A different girl accompanies them, leading to complications."
348. Appudo Ippudo Eppudo,A wayward young man becomes involved in a criminal conspiracy.
349. Nayanthara: Beyond the Fairy Tale,"The love story of South Indian superstar Nayanthara, who recently got married in a fairytale wedding to filmmaker Vignesh Shivan."
350. Uno,"Esmeralda (Marcela Mar), a woman determined to uncover the truth behind the tragedy that destroyed her family, embarks on a desperate quest that leads her to unearth the darkest secrets of La Alameda, a small mining community in Colombia. With the help of Joaquín (Juan Pablo Urrego), a farmer who knows the land and its dangers well, she follows the last traces of her late husband, a high executive at a multinational mining company. Together, they slowly peel back the layers of something much more sinister and discover an ambitious society fighting for gold and territory. Esmeralda becomes trapped in a dangerous game of betrayal and power, where every step she takes brings her closer to the truth... but also to death."
351. Man in the Blue Suit,"Addelyn Nelson inherits her father's house, where strange events test her sanity. With her friend Cindy, she faces mysterious deaths and unseen threats while uncovering dark secrets and questioning who to trust."
352. Looking for Simone,"Chronicling Simone de Beauvoir's journey writing the groundbreaking feminist text ""The Second Sex,"" this film links her pioneering ideas to modern women's struggles."
353. Gambling with the Devil,"Dori is a retiree who spends her days drinking mate and playing lottery with Claudia, the woman who helps her clean her house. One day, she is unpleasantly surprised to learn that her neighbor Alicia has suddenly died. Overwhelmed by financial problems, Claudia tells Dori about Necromancy, the ritual by which one can consult the dead about the future. Dori agrees to this practice, thinking that her financial problems will soon be solved. But what she doesn't know is that desecrating the sleep of the dead can have terrifying consequences."
354. Paraman,"Farmer Paraman battles his partner Sadai's land grab scheme and wins in court, only to face government seizure. Fighting both threats leaves his family torn apart, with his son jailed and only his wife by his side."
355. Khwaabon Ka Jhamela,"Zubin, rejected by his fiancee Shehnaz due to bedroom woes, travels to UK. There, he meets Ruby, an intimacy coordinator. They strike an unusual deal, embarking on a comical journey of self-discovery and personal growth."
356. Wealthy Soul,"A grieving heart surgeon who loses his wife embarks on a journey of redemption, becoming a mysterious guardian angel for those in need, and ultimately finds a new purpose and hope through the kindness of strangers."
357. C4 Cinta,"Hari, Soniya, and friends traverse Singapore and Malaysia, confronting revived relationships, unvoiced realities. Their journeys explore love, memory, identity through emotional drama involving family and friendships."
358. Au bord du monde,
359. The Best of Us,"A rural Wisconsin community deals with death, family, and generational transitions told through the eyes of the volunteer fire department."
360. Doc Holliday 3,Doc Holliday retires to Colorado after a long battle with tuberculosis and finds himself in one final adventure to save a young man from ruthless outlaws.
361. The Day Before Christmas,"When two single parents accidentally swap phones and their children's backpacks on a hectic Christmas Eve, they find themselves covering for each other in a series of chaotic yet heartwarming events, leading to unexpected romance."
362. The Dog,"A drug dealer is hired to drive a young escort, Kadzo, to and from her clients. He falls in love with her and decides to rescue her from her situation, but she doesn't want to be rescued, and she definitely doesn't need a man to save her."
363. Jathara,"In 19th-century, a sacred temple's blessing turns to a curse when betrayal shatters faith. A young man must confront a ruthless tyrant, unraveling dark secrets, to restore his family's honor and bring hope back to a drought-stricken land."
364. A Christmas Heart,
365. I symmoria tis symforas,"Two small-time crooks try to get rich by ""hitting"" a mafia boss's money shipment, but their plan takes an unimaginable turn that leads them to an untenable dead end."
366. Negeri Para Ketua,"The situation in the city of Medan is not conducive because there is a feud between five big gangs seeking influence and power. They are the Batak Gang that controls Central Medan, the Javanese Gang that controls North Medan, the Chinese Gang that controls East Medan, the Indian Gang that controls South Medan, and the Malay Gang that controls West Medan. The Chinese Gang Leader wants to match his younger brother, Kenzo, with Indian Gang Leader Rakesh's younger sister Anjali. They secretly want to unite the territories they have previously controlled. However, Binsar, the leader of the Batak Gang, strongly opposed the match."
367. Bottle Girl,"In order to pay for college and help her mother with bills, a young woman named diamond starts working as a bottle girl and she gets caught up in a web of deception where she soon finds out money may not be everything."
368. Angry Squad: Civil Servants & Seven Swindlers,"After being humiliated by a tax cheat, a mild-mannered civil servant assembles a squad of misfits to try to take revenge."
369. Norbert,"Norbert an incompetent spy from a sad, bureaucratic and grey nation will become a key player to thwart the plans of his own government, in an exciting quest that will see him travel alongside strange companions."
370. Christmas at Xander Point,"Five days before Christmas, a seaside town debates demolishing its lighthouse. On Christmas Eve, the mayor's son goes missing at sea, prompting a lighthouse-centered search and rescue."
371. Hey Siri Ve Siri,"Elite British family's desi Punjabi servants move to Birmingham, leading to cultural clashes and hilarious misunderstandings. Sir, the servant-partner character, must intervene to prevent divorce amid rising tensions."
372. Hotii de Subiecte,"Four teens sell SAT subjects online to fund their dreams: college, studio, dad's approval and adventure. Their scheme runs smoothly until reality and consequences catch up with them."
373. Terra Incognita 1901,"Rejected by his peers, Professor Herbert, visionary and intrepid, embarks on a daring expedition to the unexplored confines of Antarctica. At the heart of the ice, enigmatic traces of a forgotten civilization emerge."
374. Rokunin no Usotsuki na Daigakusei,"Six university students have made the final round for recruitment at company Spirallinks. The candidates are Iori Shima, Shougo Hatano, Souta Kuga, Tsubasa Yashiro, Kimihiko Morikubo, and Ryou Hakamada. For the final round, they are tasked to form a team and hold a group discussion in one month. The group deepens their relationship with each other so they can each receive a job offer, but, right before the group discussion is to be held in a conference room, they are informed of a change that has been made. The change is that the job offer is for only one person and that person will be selected by their group. The six hopeful applicants suddenly become rivals with each other as they vie for the only job available. They then find six envelopes left for them. When the envelopes are opened consecutively, their lies and sins are disclosed. Eight years after the group discussion that turned into a nightmare, a letter arrives at Spirallinks."
375. Njerëz dhe Fate 2,
376. Ufo Secrets from Russia,"Many urban legends have befallen the vast country of Russia since time immemorial. Many happenings that go beyond all levels of human comprehensions lay deep within the motherland, and some say there is only one explanation: aliens. Indeed, countless tales of extraterrestrials have enriched the imaginations of many a Russian citizen, and it has spread to capture the attention of scientists, engineers, and filmmakers the world over. So come along with us as we dive straight in to try and uncover the UFO Secrets from Russia."
377. Jingle Bell Love,Widower Jack Cooper's daughter schemes to set him up with a charming local during their Christmas visit to his late wife's hometown.
378. La Patasola,"At a remote hotel, a researcher and his young lover investigate a disappearance, unaware they've walked into a deadly trap. A vengeful one-legged spirit haunts the premises, targeting unfaithful visitors who dare enter her domain."
379. Stitches of Regret,
380. The Great One,"An award-winning sportswriter returns to her hometown and reflects on growing up among good friends, good times, baseball and Roberto Clemente in early 1970s Pittsburgh."
381. Let Us Make Eve,"A group of friends, bound together by a murder they committed as teens, journey to celebrate their friendship in Belize, only for unforeseen events to cause their inevitable demise."
382. The Unbreakable Bunch,An Alien Force Came To Conquer - They Had No Idea This Bunch Was In Town.
383. Isla Negra,"In their comfortable house in Isla Negra, Guillermo and Carmen enjoy a weekend while overseeing the final developments of a project in the area. The peace is shattered by the unexpected arrival of a woman, her husband, and her father."
384. Black Ox,"Set in 19th century Japan's modernization, a man cultivates land with his ox, seeking reconnection with nature."
385. To Be Free,A struggling artist who feels imprisoned by her toxic relationship is enthralled by her journey of sexual liberation in a bid to find substance in her unfulfilled life.
386. Ma chi ti conosce,"Silvia is an aspiring first violinist, while Alessio is a Roman who works as a bricklayer in northern Italy. The two are very different, but from the first time they met, a strong attraction drew them together."
387. Swargam,"In the bustling city, two families live parallel lives, separated by wealth and social status. As the two families navigate their lives, they face challenges and triumphs."
388. What Ravens Do,"An intimate look into the lives of ravens reveals their intelligence, emotions, & social bonds thru play, communication, & connection. It follows a couple of ravens as they raise their young."
389. Genis Aile 4: Cevahir & Ulvi,"Ulvi and Cevahir, after a period of separation, reunite due to Ulvi's involvement in a murder case. Cevahir investigates to discovers who has been killing the people in village and framing Ulvi, who is bad at butchering."
390. Runaway Revenge,"Sofía, a former Olympic runner, agrees to work as a drug mule for a cartel to pay for her leg surgery. After being ambushed by corrupt police officers, she discovers that what she's carrying is something out of this world."
391. Momentum: The story of Bernt Marius Rorstad,"After a life-changing extreme sports accident and leg amputation, 21-year-old Bernt Marius sets out to overcome inner struggles and uncertainty. Will he find joy and purpose as he embraces his second chance at life?"
392. Aamar Boss,"A heartwarming story about a man juggling work and family, until his mother's unexpected presence at the office quietly transforms the workplace. Inspired by real-life corporate daycare programs."
393. Rock,"Faced with his past, Rock must try to break free from the expectations the streets have for him in order to begin a new life with the woman he loves."
394. IC9,A police woman hunts for her sister and discovers a dangerous truth about her own family and the insight into the world the trafficked people find themselves in.
395. Mia,"When a sheltered 17-year-old girl crosses paths with a mentally-disturbed drifter, they embark on a heartrending journey of loss and discovery."
396. Wishbone,"When the twenty eight -year-old Kostas who has recently become a security guard in a public hospital, is forced to take over the guardianship of his little niece, he gets involved in a medical scam to make ends meet."
397. Polar,A police officer from a Homicide Group is fired because of her problems with alcohol and drugs that she has had since her son died.
398. Purgatory Station,"When a crooked lawyer wakes up in a large, pitch-dark container, he learns he has eight hours to scuttle a corporate land grab or see everyone he loves die horribly. ."
399. Turkish Tharkkam,Villagers polarized by an unspeakable tragedy engage in a battle of beliefs. A police officer races against time to unravel the mystery and restore order.
400. Aliens Return,"A picturesque English manor transforms into a nightmare for bride-to-be Mya. While preparing for her dream wedding, she stumbles upon a mysterious black substance that unleashes horrifying events."
401. Christmas Balls,"For Nathalie and Antonin's family, every year, Christmas turns into a nightmare. Convinced that she's cursed, Nathalie makes a radical decision: this year they won't celebrate."
402. Lightscape,"Lightscape is a captivating, hallucinatory portrait of the contemporary world, addressing a future hovering on the horizon. Accelerating through the diverse landscapes of the American West Coast like a sinuous, lucid dream the narrative seamlessly flows from character to character almost entirely without language or conventional dramatic structure. Instead, we move through an unpredictable series of interconnected encounters always driven by sound and music. The characters of Lightscape are in constant motion, navigating a wild, beautiful and at times, haunting modern world."
403. The Devil and Red Wine,"Secrets, lies, and temptation push a married couple to the brink. When vows are tested, you learn just how far one will go for their happily ever after."
404. Jolly O Gymkhana,"A Tenkasi-based family finds a dead person, and is forced to go on a journey that makes them reach Kodaikanal."
405. Evil Among Us: The Grim Sleeper,"The Grim Sleeper, one of the nation's most infamous serial killers, remained undetected for decades-until a shocking breakthrough changed everything."
406. The Great Gujarati Matrimony,"Iti, an aspiring actress, Raaghav, a matrimony agency owner, and Ved, a UK banker, navigate love, cultural clashes, and self-discovery, exploring the complexities of relationships and personal growth through their intertwined lives."
407. Girl Online,"A popular female vlogger realizes too late that sharing her life online has, along with some perks, terrible downsides as well. In her constant search for validation, the answer she seeks may just be by simply facing the real world head-on. To add to her rather uneventful life as a social media manager for a company that sells beauty products made in Korea, FATIMA REGALA compensates by being a somewhat famous vlogger."
408. La quinta,"A family of five heads to their vacation home for their annual getaway from the city, only to discover unexpected visitors have taken over their property."
409. I Saw Black Clouds,"After the unexpected death of a close friend, Kristina (Nicole O'Neill) returns to her hometown looking for answers only to unearth a string of dark secrets. She soon realizes her life is also in danger the closer she gets to the truth."
410. Las super estrellas de la lucha libre,The film tells the story of the wrestling gold era of Puerto Rico. From the beginning to the End.
411. The Palestine Exception,"When students and professors alike advocate for just causes, they are typically celebrated. Not so in the case of Palestine. This doc examines why."
412. Dünya Varmis,"Dunya Varmis begins 24 hours before a deadly pandemic threatens to wipe out all life on Earth. A secret organization known as ""The Ancients,"" possessing knowledge of future events, constructs a hidden sanctuary for a select group of individuals to survive the impending apocalypse. As the chosen ones gather in the sanctuary, disguised as a luxurious hotel, they face days filled with suspense, intrigue, and unexpected revelations."
413. Den ensomme dræber,"On the same day as two terrorist attacks in Copenhagen, the newspaper owner and editor-in-chief of the 'Copenhagen Daily News', is trying to figure out how to save his family legacy."
414. Mogi gsangbi zhabskhra,"To save her job, a school teacher travels to the south of Bhutan in search of her doppelganger."
415. Madame Durocher,"Follows the life and career of Madame Durocher, first woman to be accepted in the Brazilian Medical Academy."
416. A Yard of Jackals,Follows a modest middle-aged man who's neighborhood's peace is disrupted when a gang of menacing neighbors take over the street.
417. Out of Plain Sight,"A haunting tip prompts a Los Angeles Times reporter to discover that as many as half a million barrels of toxic waste had been dumped into the ocean, just off the coast of Southern California."
418. Holiday Hold-Up,A team of disappointed restaurant employees plans and takes revenge on their violent boss.
419. Diamonds in the Sand,"Follows Yoji, a divorced and demoted Japanese man who chooses to head to Manila. He believes that nobody is lonely in the Philippines."
420. Zero Se Restart,Heartwarming documentary about the lengths filmmakers went to in order to produce and shoot the critically acclaimed film 12th Fail (2023). A gentle and light-hearted tale of perseverance in the face of repeated setbacks.
421. The Sicilian Storyteller,"Set against the backdrop of 20th-century Sicily, the sicilian storyteller chronicles the tumultuous life of Rosa Balistreri, a legendary figure in Sicilian folk music."
422. Tom Dustin: Portrait of a Comedian,"Follows comedian Tom Dustin in Key West, featuring stand-up performances and his friendship with Joe List, while exploring depression and alcohol through comedy and storytelling."
423. Stealing Vows,"Four wedding professionals kicked off an intricate crime spree after one seeks revenge on an ex. It becomes a way out of their troubled lives for a drug-addicted emcee, a gambling chef, a meek decorator, and a gifted photographer."
424. Miocardio,"Pablo is in crisis. One morning, when he hits rock bottom, his phone rings mysteriously. It's Ana, the girl who broke his heart more than fifteen years ago. Over the course of a day, Pablo will be able to settle some pending accounts."
425. Homecoming,"During college Homecoming weekend, a group of friends reunite. Nostalgia gives way to buried secrets, unresolved tensions surfacing. Their friendships are tested as past mistakes and betrayals are confronted."
426. Norita,"During Argentina's brutal Videla dictatorship, thousands vanished. When Nora Cortinas' son was taken, she led protests at Plaza de Mayo that helped end the regime. Today, despite family costs, she continues fighting for justice."
427. It's All Over: The Kiss That Changed Spanish Football,Spanish footballers come together for the first time to relive the turbulent 2023 Women's World Cup and the kiss that overshadowed their victory.
428. Yalla Parkour,"In her relentless pursuit of a memory that reinforces her sense of belonging, Areeb crosses paths with Ahmad, a Parkour athlete in Gaza. Nostalgia meets with ambition, and the weight of a confined past meets with an unpredictable future."
429. Hyper: The Stevie Hyper D Story,"Darrell Austin, Stevie Hyper D's nephew, embarks on a journey through 90s London to explore his uncle's legacy. Through conversations with family, friends, and artists Stevie inspired, he pieces together the full story."
430. Lost Sabungeros,"When cockfighting went digital during lockdown in the Philippines, 30+ gamblers vanished. Lost Sabungeros investigates these disappearances, talking to victims' families and exploring cockfighting's links to power."
431. My Super Heroine,
432. Mama,"Nikita, going through his first adult life crisis, accidentally finds a time portal. In an alternative world, he meets ""parallel"" relatives: his girlfriend, his deceased mother, and even himself. But before the door between the worlds closes irreversibly, in the most terrible and tragic circumstances, he must find a way out and correct the fatal mistakes he made in relation to his loved ones."
433. Elf in the Hood,"A couple find a mysterious elf doll, awaken an evil spirit, and now must survive a terrifying night before Christmas seals their fate."
434. The Hole Story,The discovery of a 60ft man-made hole on a California mountain leads to a decade of wild speculation.
435. Christmas Carole,"Focuses around Carole, the mayor of a small town, who assists the community's residents with the celebrations as her devoted husband Alain plans the Christmas Eve celebrations at home."
436. And the Balls Roll On...: The Real Story of the Beautiful Game of Skee-Ball,A 1908 patent by NJ inventor J.F. Simpson birthed Skee-Ball amid industrial-era amusement parks. Follow the game's journey from working-class entertainment to beloved pastime. The balls keep rolling.
437. The Captain,"Fergus, a retired sea captain, is placed under house arrest after robbing his local newsagent on a mobility scooter. While confined to his home, he strikes up an unlikely friendship with his Greek caregiver."
438. BeBe Winans' We Three Kings,"Retired musician Lincoln, a record store owner and father to estranged sisters Lydia, Gracie, and Abigail, conspires with friend Genelle to reunite them for Christmas after their mother's passing."
439. A Bluegrass Christmas,"Katie's horse sanctuary faces closure. To save it, she must convince her grandfather, Bluegrass star Ben Pendleton, to perform at a Christmas benefit concert after years of seclusion."
440. My Partners,Three couples explore polyamory with guidance from mentors and experts. A filmmaker documents their intimate journey of desires and uncertainties over several years without judgment.
441. Oru Anveshanathinte Thudakkam,"In Kerala, an investigating journalist disappears without notice. Media and public stunned. Investigation uncovers shocking, unexpected mysteries. Suspenseful plot follows the case's twists and revelations."
442. Lyubov Sovetskogo Soyuza,"The film is about a generation of brave and beautiful people who did not see the destruction of the revolution and the chaos of the civil war, who dreamed of building a new life in which there would be no place for death, but only incredible love that opens the way for them to great achievements and discoveries. About exploits and glory, betrayal and loyalty of those who were heroes in heaven and on earth. About the time of immense trials that fell on their short but bright lives. About a woman who was the dream and true love of the Soviet Union."
443. Life is Filled with So Much of You,"Sadali, who has been bound by a promise to marry Arnaza. But on the other hand, Sadali falls in love with another woman named Mera. Of course this makes Sadali in a dilemma."
444. The Honorable Shyne,"""Shyne"" Barrow's journey from Grammy-winning rapper to imprisoned convict, his political transition in Belize as Opposition Leader after release, exploring redemption, resilience, and personal transformation."
445. Re Xue Ran Shao,
446. Gingersnap Christmas,"Heartbroken by her fiancé's death, Alesha reluctantly visits her Caribbean grandma. There, while organizing a charity event, she meets Garrett. Against all odds, a budding romance and the festive spirit reignite Alesha's holiday cheer."
447. Anxiety Club,"Funny, deep and hopeful, ANXIETY CLUB captures the experience of anxiety through the eyes of comedians and explores their efforts to overcome their angst."
448. Passing Dreams,"Sami, 12, pursues an elusive carrier pigeon across Palestine, which he assumes has returned to its homeland. What quest is really behind the invisible pigeon?"
449. Rong Dhong,
450. Body & Soul,"When two officers filming a reality show go missing in the woods, their recovered footage exposes a nightmarish fight for survival against malicious entities dwelling in the forest."
451. Onko Ki Kothin,"Three slum kids dream of professional careers. When one's father falls ill, they steal an oxygen cylinder to save him. Their actions reveal their determination, friendship, and willingness to go to extremes for loved ones."
452. Seventy Thirty,"Barat and Parviz try to keep Yaqoob, who won a lottery prize, alive until he receives it, planning to take a share. However, a doctor says Yaqoob will soon die, complicating their scheme to benefit from his winnings."
453. Aaram Aravinda Swamy,Arvind is a recovery agent torn between his girlfriend's desire to marry and his fear of commitment. His avoidance sparks a comedic chain of events that challenge his escapist ways as he navigates love and responsibility.
454. Wildboy: Ten Years of Adventure Therapy,"The film follows Brando, a young man with ADHD, as he embarks on extraordinary adventures to escape societal norms and find purpose."
455. Porch Pirates,"A trio of detectives race to catch a mischievous gang of porch pirates and recover the Mayor's prized Beanie Baby, all while juggling their own holiday chaos."
456. Blood and Black,"Johnson Richard, a ruthless Russian scientist, abducts a couple, willing to cross any line to protect his grandfather's deadly experiment"
457. Jaaiye Aap Kahan Jaayenge,"Two couples navigate modern relationships while a woman pioneers installing public toilets for females across rural India, breaking taboos."
458. No Hamburg No Beatles,Looks at the story of the Beatles before they were famous and how they learned their trade in the fleshpots of postwar Hamburg from 1960 to 1962.
459. Slumlord Millionaire,"In New York City's most quickly gentrifying neighborhoods, a group of fearless residents, activists, and nonprofit attorneys fight corrupt landlords and developers for the basic human right to a home."
460. Mind on kaks,Peculiarities of being twins with good humor tests whether two heads are still better than one. They face the challenge of starting an independent life. More impossible seems the goal of brothers making a living from filmmaking.
461. To Gather Around,"Bai Sheng, a veteran Internet firm employee, enters a workplace conflict defending his rights. Joining others to resolve it, he's swept into an even greater mystery."
462. Dhoom Dhaam,It is an unusual mix of two love stories: 'Father and Son' and 'Son and a Beautiful girl.
463. Nilgiris: A Shared Wilderness,"A land of sacred peaks and secret creatures, lost in the mists of time, somewhere between folklore and magic. This is a story of India's very first UNESCO Biosphere Reserve - the Nilgiris - one of Asia's most intensively studied areas."
464. Boundaries,"A husband and wife decide to open Pandora's box and explore a different side of their relationship, they set specific Boundaries and find out how dangerous life can become when Boundaries are crossed."
465. CBeebies Panto: Beauty and the Beast,"CBeebies panto is back. Oh yes it is. Beauty and the Beast invites you into the magical land full of beasts, fairies, sneaky creatures and a timeless love story."
466. Spider-Man: Hunted - Ultimatum,"Harry Osborn's continuing hunt for the Spider-Man forces Peter Parker to fight demons from both past and present, leading him to question his place as a hero in this world. He must decide, can he be Spider-Man and be happy?"
467. Amiche mai,
468. 1946 Direct Action Day,"The tragic events of August 16, 1946 - one of the darkest chapters in the history of Bengal. The communal violence that erupted on that day that deeply affected the lives of countless people of the region."
469. The Devil's Wasteland,Survivors of a deadly plague roam the North American wasteland in hopes of a future. They encounter a cannibalistic family with a deranged cult like leader. Things take a turn for the worse as the survivors are kidnapped and tortured
470. PaniPuri,
471. Recall,Goke's world shatters when Anita wakes up with no memory of him or their children.
472. Prachand,"We are just a medium to carry-out God's wish, two brothers Viru and Niru think even their dark deeds are justified, as they are just following God's order."
473. Stolen Identity: The Last Hacker,"A genius hacker-murderer escapes to South Korea and joins rebels plotting against a Korea-Japan summit. While monitoring him, agent Sumin faces his erratic ways, and their mutual distrust slowly shifts."
474. Loch Ness Monster Captured,"Journey through Loch Ness Monster's history, from ancient tales to modern research. Explores famous sightings, scientific studies, and cultural impact while examining theories about Nessie's existence."
475. Unearth,"Amid the race for critical minerals, commercial fishermen and Indigenous leaders confront North America's largest-ever copper mine in Bristol Bay, Alaska, exposing industry recklessness while demonstrating the power of community activism."
476. Çilgin Dersane 5: Updated,
477. JFK Assassination: Minute by Minute,"The JFK assassination: Minute by Minute explores the fateful day in Dallas that changed American history forever. Through rare footage, declassified documents, and expert interviews, this documentary delves into the complex web of events leading up to John F. Kennedy's assassination, the investigation that followed, and the unanswered questions that linger. Was it the work of a lone gunman, or was there a broader conspiracy? With testimonies from historians, former intelligence officers, and forensic experts, the film seeks to separate fact from fiction, offering a comprehensive look at one of the 20th century's most enduring mysteries."
478. Ibiza Dark,"With nothing left but regret and destitution, a battered soul embarks on a journey to salvation on a tropical isle of sunshine, music and hope from the bleak urban underworld he has become accustomed to."
479. Houston We Have a Problem,"A Houston getaway spirals into chaos when a woman's impulsive choices unravel her carefully built life, forcing her to face the cost of her decisions."
480. Happily Ever Laughter: The Darcy & Jer Story,"""Happily Ever Laughter"" is a vibrant documentary spotlighting married comedians Darcy and Jer on their groundbreaking ""No Refunds"" comedy tour. It explores their dynamic marriage and rise to fame, amassing 7 million social media followers."
481. Kale Lagan Chhe!?!,"The journey of an 'Annoyed Ayush' makes him meet a Gunned Girl, Ishika' on his way to Diu, where mysterious revelations oblige him to change his original plan and each twist brings hilarious turns."
482. Jeff Dunham's Scrooged-Up Holiday Special,"Ventriloquist Dunham's iconic characters portray roles from A Christmas Carol. Walter as Scrooge clashes with Bubba J, Peanut, Little Jeff and Achmed over their assigned parts."
483. Badtameej Gill,
484. Buzzkill,"Patrick Delaney mid-40's, single, in a cluttered New York City apartment, is wakened by a phone call from his older sister Jesse - she tells him that their mom is in the hospital with a heart attack. Patrick must now travel home to confront a hard truth."
485. The Embers,A murder case in the market broke the peace. A police officer and his partner met a strange man while searching for clues. The old accounts of history are like the embers of time. How many forgotten and secrets are there behind?
486. Maryade Prashne,"Suri, Manja, and Sathish, three friends from Chamrajpete, Bengaluru, face a tragic incident during a birthday celebration that alters their lives, leading them on a journey of friendship, loyalty, and seeking justice for their loved one."
487. Jardim dos Girassóis,"A happy family's life near the sea changes when pride tears apart a marriage. After moving to a boat, a father meets a mysterious fisherman, leading to supernatural revelations that blur the line between life and death."
488. Liminal Girl,"At the height of the pandemic, a young woman must make a 3-day journey on foot through the Canadian wilderness to reach her brother - while also grappling with intense depersonalization and derealization."
489. Raqeeb Pashto New Film,
