Movie_Name,Storyline
305. Reputation,A drug dealer begins to question his life choices when his violent partner-in-crime is released from prison.
306. Hükümet Bey,"It tells the story of Government Bey, whom she met in Urfa, where director Mehmet went to shoot the horror movie she had dreamed of"
307. Casi el Paraíso,"Ugo Conti, charismatic Italian aristocrat and influencer, arrives in Mexico where he seduces the Mexican high society. When he meets Frida Becker again, the love of his past, he will end up in the center of a struggle for political power."
308. Bangkok Breaking: Heaven and Hell,"When a dedicated rescue worker inadvertently gets caught up in the kidnapping plot of a mogul's tween daughter, he must save her from the clutches of rival gangs hunting them down with unpredictable dangers around every corner."
309. The Mohican,"A Corsican shepherd refuses to sell his coastal land to criminals. After severely injuring a mobster's son who tried to threaten him, he becomes the target of a ruthless manhunt."
310. Technoboys,"Twenty years after topping charts, Technoboys reunite to reclaim the pop throne but must battle newer groups in a changed music world. The lead singer has hidden motives to return."
311. The Shepherd and the Bear,"An aging shepherd struggles to find a successor as bears prey on his flock. While, a teenage boy becomes obsessed with tracking the bears."
312. Patrice: The Movie,"A disabled couple in their 50s, Patrice and Garry, want to marry but risk losing their benefits if they do. Despite the risk, they decide to hold a commitment ceremony."
313. Sinful Paradise: Welcome to Paradise,"A group of hardworking ladies try to keep things running smoothly at Paradise, one of the hottest, women-owned gentlemen's clubs in Atlanta."
314. Midwinter,"A burgeoning music writer spends a romantic weekend on an assignment with a queer indie artist she admires. Meanwhile, her older sister deals with the complexities of motherhood, an expanding marriage, and a slow but ferocious illness."
315. Last Stop: Rocafort St.,"A mystery that has shaken the Rocafort Metro station in Barcelona for years enters fully into Laura's life when she starts working at this old, quiet stop and discovers that many people have died there under strange circumstances."
316. Kondal,"Trouble in his village forces Manuel to begin working on a fishing boat. But when tragedy divides the crew, violence erupts on the high seas."
317. Polvo serán,"After receiving the diagnosis of an incurable brain tumor, Claudia decides to undertake her last trip to Switzerland. There she can decide how and when to end her life thanks to the help of an assisted suicide association."
318. Behave,"After the death of their friend, a group of eccentric young adults are whisked away to a villa on the outskirts of London, but a mysterious entity seems to have followed them to their luxurious getaway."
319. Koparan Kardesler,
320. My Fathers' Daughter,"Set in Norway's northern reaches, the story centers on Elvira, a Sami teen. Convinced her mother conceived at a Danish clinic, her life shifts when her true father emerges, forever altering her world."
321. Wineville,"A woman who fled her abusive father's vineyard as a teenager returns after his death. She uncovers the family's dark secrets, which have festered, leading to violence and death, as she settles the estate."
322. I'll Play Mother,"After the death of their birth mother, two young children are placed in the care of prospective adopter parents, however, it's not long before the new family begin to question if something more sinister is at play."
"323. Die Heinzels - Neue Mützen, neue Mission","Elfie's world is turned upside down when she discovers the existence of a technically advanced Elfkin gang that, in stark contrast to Elfie's own clan, is second to none when it comes to fun and thrill-seeking. Can Helvi's friendship with Bo, the youngest gang member, reconcile the two Elfkin clans after more than 250 years? Based on the feature film ""The Elfkins - Baking a Difference"" and inspired by the famous German saga and poem by August Kopisch."
324. John Cranko,"Joachim Lang's biopic about the brilliant dancer and choreographer John Cranko, who left the Royal Ballet in London and found fame in Stuttgart as its great dance creator."
325. Haft rooz,Imprisoned activist Maryam gets rare medical leave from Iran. She must choose between escaping or continuing her battle for human rights and democracy.
326. Saint Catherine,An orphaned girl is rescued from a satanic ritual and taken to Saint Catherine Institute for homeless youth. There she will learn new skills while facing demons that stalk her.
327. The Tennessee 11,Progress on issues of gun rights and safety seems impossible. Eleven citizens from across the political divide try to accomplish the unthinkable: find common ground. Will they create the blueprint to bring Americans together?
328. Jurassic Exorcist,An evil cult leader combines his evil with a prehistoric dinosaur to seek revenge on the community that destroyed his flock.
329. Jesus Freaks,A woman's story of love and redemption during the Christian youth revolution that swept across America in the 1970's.
330. Any Day Now,"To stage a masterpiece of a heist, you need time, friends, and balls. Steve has two of the three."
331. Dharmaveer 2,"Explores Anand Dighe's life, tracing his political journey and capturing the essence of his impactful legacy as a prominent figure."
332. Kontra,"Fanny has just moved from the suburbs to a new school in northern Copenhagen. She finds it difficult to adjust to the new environment, and a group of girls in her class seem to dominate the entire school. Fanny befriends the former leader of the group, Lilja, to form an alliance and do whatever it takes to become popular, have the same opportunities and get into the right circles. But the power struggle has a price, and what is the point of being popular if you don't even have a friend you can trust?"
333. Unfruitful Times,"After a tragic miscarriage, Nimet -a middle aged woman- gets stuck in the conservative society in Istanbul while her beloved younger sister Öznur carries a burden of her own in the family, trying to struggle her own demons."
334. All Stirred Up!,A chef is enlisted to help a young girl win a culinary competition.
"335. Lumière, l'aventure continue","Thierry Frémaux follows up his 2016 collection of Lumière Brother films with another set of rare, restored prints."
336. Miss Boots,"When an orphaned girl loses her grandmother, her uncle, a one hit wonder opera composer, needs to take care of her until a foster family is found, while also struggling to finish his next big hit."
337. Silvio,"During a kidnapping, television personality Silvio Santos must fight to protect his family and his legacy while facing one of the most challenging moments of his life."
338. Lavender Men,"While working on a play about Abraham Lincoln, the show's lonely stage manager daydreams an elaborate fantasia about the 16th President's gay love affair."
339. Topuria Matador,"Ilia's incredible journey from a childhood in war-torn Georgia to becoming a champion of the world. Overcoming obstacles with unwavering support, he faces the ultimate challenge of his life."
340. Fanatical: The Catfishing of Tegan and Sara,"Follows a catfishing scheme that targeted fans of the indie rock band Tegan and Sara, exploring the dark side of fandom."
341. Do I Know You from Somewhere?,"A couple's life gradually unravels as their shared memories and experiences start disappearing, leaving them questioning the very foundation of their relationship."
342. Saturn,"When a mysterious planet appears in the sky, a young father must choose between the life he loves and an ancient call to save the world."
343. Maybe Forever,"Two destined lovers, Sofia and Greg, look back at the beginning of their love story. A simple day date through the city of Los Angeles reminds us of the importance of the simple things in life."
344. Super Vixens 8,3 tales of sexy super heroines taking on evil.
345. Love Unapolygetically,
346. American Trash,"A war veteran suffering from PTSD finds solace in the company of a free-spirited environmentalist. Bonding over shared secrets the couple navigate the streets of Venice California in search of happiness. However, their romance takes an unexpected turn."
347. Travel Essentials,"Ada is an American journalist of Polish origin. She has just moved to Hamburg with her partner and is struggling to find her way in the new reality. One day, a mysterious package arrives at the editorial office where she works."
348. Al Fayed: Predator at Harrods,"A shocking BBC investigation into serious sexual abuse allegations by Mohamed al Fayed, the former owner of luxury department store Harrods."
349. Hitler,A hero with a genuine background involved with the political murders. What is the reason behind this that's the Story.
350. Divorce,"Two decades after taking separate paths in life, a former couple is working together to obtain an official Catholic church declaration of invalidity of their brief marriage."
351. Wolves Against the World,Two members of a defunct neo-Nazi metal band reunite at the site of their band-mate's suicide. One sinks into depravity and grievance and one tries to atone for what he has done. What ensues is an occult battle of wills. .
352. Stinky Summer,Join Olivia and friends plus a lovable skunk at Camp Clover as they outsmart international spies from stealing her dad's secret invention in a wild summer adventure.
353. In My Sleep: The Director's Cut,
354. Big Rage,The fight to reconcile one's past while navigating a future shaped by unexpected love and loyalties unfolds in the ecological disaster known as the Salton Sea.
355. First Do No Pharm,"We have had too much medicine for too many years. The time to act is now. How one doctor's fight against corporate greed led to an ancient, life-changing solution for heart disease."
356. Sikaar,A Tea garden worker Sankar must apply his hunting skills when he travels from India to London so he may save his fiancé.
357. Night of the Werewolves,"When a lone woman is attacked and brutally dismembered a chain of events is set off around the globe bringing a new form of evil into existence. With each full moon, the brutal attacks escalate."
358. St. Vierja Academy,"The death of a school friend forces Toño to face the ghosts of his past while at the renowned ""St. Vierja Academy,"" one of Panama's most exclusive Catholic schools for boys during the 1970s."
359. Kaizen,"Captures the life-changing journey of 21-year-old non-athletic YouTuber, Inoxtag, sets out to climb Mount Everest within one year."
360. Memorabilia,An old gay man tries to remember all his past lovers.
361. To the Moon,"An ensemble comedy about love, choreographed dance, kitchen safety, stranger danger, planetary physics, and the idea that it's never too late in life to figure out who you really are."
362. Third Eye,"Fanny, a journalist, finds a photo album revealing Christiana's life, an obscure photographer. Investigating, she locates Christiana's exhibited works, including self-portraits with a Love Doll, in Paris."
363. RTI,Handicapped lawyer and her father unravel a conspiracy while fighting a case related to a suicide that exposed the RTI Act. Their mission sees them tackle challenges.
364. Deaner '89,"A hilarious headbanger finally makes it after struggling for decades, revealing it was all because of a childhood incident when the dark forces of heavy metal reached out from the grave."
365. Clone Cops,A gang of outlaws defend their hideout until they discover a shocking secret about who they are and what they're up against. Now it's a race against time as they look for a way to escape certain doom at the hands of the Clone Cops.
366. Viktor,Deeply personal audiovisual experience capturing a Deaf person's navigation through the Russian invasion of Ukraine and its ensuing chaos.
367. On a Dark and Bloody Ground,"In 1986, Miller's End, Kentucky has become the target of something wicked. Many fall victim to a malevolent presence as a lawman and a mourning father are hell bent on solving the mystery and saving their town."
368. Achilles Curse and the Curse of Treasure,A detective who can see people's fatal weak spots investigates a murder at a museum gala. The case begins when thieves steal a treasure in a world where humans are near-immortal but have one vulnerable point.
369. Damn! The Duke Got the Wrong Girl,"After a passionate night, Ava is stunned to learn Edmund is the new CEO, making her his secretary. She is trapped guarding their secret. Meanwhile, her friend Chloe manipulates Edmund into believing she's his mystery woman."
370. Little Jaffna,"In Paris's Little Jaffna district, a Tamil neighborhood, rookie cop Michael goes undercover to expose a criminal gang linked to Sri Lankan separatists through extortion and money laundering."
371. Bad Boyz,"A directionless schoolboy becomes a goon to impress a girl fascinated by local goons. His decision leads to suspenseful, humorous consequences in the thrilling crime world."
372. Adiós Madrid,
373. The Magician's Raincoat,"Three kids discover a magical raincoat that transports them into the body of its owner, a cursed magician. With a scorned witch hot on their trail, they must solve the mystery of the raincoat and break its curse before it's too late."
374. Alpha.,"Rein, snowboard teacher, works in the Alps. Receives a visit from his father Gijs from the Netherlands. The two venture into the snow-capped mountains where they clash both with each other and with the merciless nature that surrounds them."
375. The Wolves Always Come at Night,"A young Mongolian couple's lives are uprooted when climate change forces them to leave their rural home for the city, where they must adapt to an unfamiliar way of life."
376. Stalker Jane,"Jane, a stalker, becomes involved with her band-crush Demetri, a budding rock star, for whom she does terrible things to ensure his rise to stardom. While Jane schemes to support the band with bloody and chaotic effect the reality of his situation slowly dawns on Demetri, but is it too late?"
377. Navra Maza Navsacha 2,"Shraddha wants her fiancé to fulfill an unusual vow before marriage. Her parents, Bhakti and Vacky, embark on a pilgrimage to seek divine blessings to make it happen."
378. Notice to Quit,"Andy Singer, an out-of-work actor now struggling as a New York City realtor, finds his world crashing down around him when his estranged 10-year-old daughter Anna shows up unannounced on his doorstep in the middle of his eviction."
379. The Flamenco Guitar of Yerai Cortés,"La guitarra flamenca de Yerai Cortés is a story that combines the power of music with the weight of a family secret that must come to light. Starring Yerai Cortés himself, the plot explores themes of passion, love and forgiveness as the protagonist confronts the hidden truths of his family. Wrapped in a unique musical experience, this story not only highlights the power of flamenco as a means of expression, but also addresses Yerai's internal conflict."
380. Amityville Backrooms,"After visiting a house in Amityville, Keith finds himself suddenly transported to another realm within the home, with no way to get out. Every door he tries leads him back into the very part of the house that he first found himself in."
381. Stopping the Steal,An inside account of President Trump's challenge to the results of the 2020 presidential election as told by former White House staff and appointees.
382. De Break-Up Club,"Young entrepreneur Dylan and friend Mick operate ""Break-Up Club"", helping people cope with breakups, until former employee Zoë, a journalist, threatens to expose their unethical practices by writing a damaging article."
383. Min evige sommer,"Fifteen-year-old Fanny spends the summer with her parents at their vacation home, cherishing time with her terminally ill mother through simple pleasures like swimming and walks, creating final memories before an impending loss."
384. Inedia,"After a series of mysterious and debilitating allergic reactions to food, a young woman joins a radical community of people who claim to be nourished by light."
385. The Assistant 2,"When a young woman infiltrates a family who may help her learn more about her estranged twin sister, she transforms from a nanny to a monster."
386. Triumph,"After the Fall of Communism in the early 1990s, a classified task force of high-rank Bulgarian Army officers led by a psychic channeler starts digging a hole in search of a mysterious artifact which will bring about the ultimate triumph."
387. Chiclets 2K Kids,The thought processes between the kids and their parents. Their thoughts about love and lust and how their parents try to gel up with them.
388. After Party,"Carefree Jindriska's world crumbles when debt collectors arrive to seize her home due to her father's debt. Within a day, she must choose between aiding him or leaving to start anew."
389. Stand by Me,"Ma Liang, a wandering boy, met Xuan Xuan, a child who was forgotten by his family and had no one to care for him. The similar fate brought the two lonely teenagers closer and closer. They built a small home together in the wind and rain."
390. Room Six,"Maxx, a college student, working the night shift at a vacant, rundown motel before the late night arrival of two brothers. Maxx quickly finds herself in danger as she uncovers what lies hidden in the brothers' room."
391. Január 2,Klára moves out of her shared home with her husband's help from friend Ági. Seven car trips convey the challenges a wife faces during separation despite a repetitive route.
392. The Jester from Transylvania,"Michael picks up an Englishman in the middle of a Transylvanian forest. The ghost of a former jester places him in some unimaginable situations. Despite being a believer in non-violence, Michael is forced to become a serial killer."
393. Big Bad CGI Monsters,Two Scientists are tasked with finding a way to destroy giant mutant Murder Hornets during an invasion. Soon the local snakes begin to enlarge too so they unleash the Cocaine Cougar and Ebola Rex in what results in an all-out battle in LA.
394. Les courageux,"In a society that doesn't give a damn about people like her, a rebellious mother of three risks everything to get a piece of paradise."
395. #UNTRUTH: The Psychology of Trumpism,"Mental health experts analyze disinformation, false narratives, and untruths in American media and culture. It examines how profit-driven enablers and power-seeking politicians create divisions threatening democracy."
396. Phantosmia,"Hilarion Zabala has a mysterious, recurring olfactory problem. A counselor/psychiatrist suspects a lingering case of phantosmia, a phantom smell, and possibly caused by a deep psychological fracture. One recommended radical cure is that Hilarion must go back and deal with the darkest currents of his past life in the military service. Reassigned in the very remote Pulo Penal Colony, he must also confront the horrific realities of his present situation."
397. Gram of Heart,"The creators of the documentary film Gram of Heart entered the world of addiction and followed addicts on the streets of Ljubljana. In interviews, drug addicts shared their own experiences of the harmful consequences of drug use."
398. Home Free,"Three estranged sisters reunite for their parents' anniversary, only for their father to reveal he's dying from a brain tumor. His final wish for a perfect weekend together sparks a whirlwind of family secrets and conflict."
399. The Streak,"The Salt Lake Trappers were an unaffiliated team at the lowest level of the minor leagues. By the end of the 1987 season, they had achieved the longest winning streak in the history of professional baseball."
400. L'heureuse élue,Man in debt convinces driver Fiona to pose as his model fiancée to fool his wealthy family in Morocco and secure money. They spend a weekend pretending to be engaged during a family gathering.
"401. Don't Cry, Butterfly","In a suburban town near Hanoi in the early 2000s, housewife Tam finds out that her husband is cheating on her. Instead of confronting him, she voodoos her husband back into love."
402. Night Silence,"Lucjan is admitted to a nursing home, where he is welcomed by the residents and staff. Everything is fine, there are no dark secrets hidden in the basement, no strange, malevolent creatures. Don't worry about it. Everything - is - fine.."
403. Shukrana,"A close-knit family living in a rural community navigate marriage proposals and pregnancies, alongside a tragedy which threatens to tear them apart in this Punjabi language comedy drama."
404. ¿Es el enemigo? La película de Gila,"In 1936, in Madrid, a young man named Miguel Gila lives a peaceful life with his grandparents in a simple attic. However, the outbreak of the Civil War changes his destiny."
405. The Silver Screen Dreams Cafe,"Milton had a dream. Now he has a cafe. In a washed-up, rundown seaside town, surrounded by his father's collection of silent movie memorabilia and a mountain of debt. Until Jenna arrives with a second-hand camera and a crazy idea."
406. From Russia with Lev,"A documentary exploring Lev Parnas' involvement in the Trump-Ukraine scandal that resulted in the former president's impeachment, detailing Parnas' unexpected entanglement with Trump and Giuliani, leading to his incarceration."
407. Skeet,"After being released from prison, Billy Skinner returns to his low-income neighbourhood feeling like the area has changed dramatically, and what was once a predominantly white neighbourhood is now mostly occupied by refugee families."
408. Ghosted,An African American playboy and his wing man are abducted after a blind date gone wrong.
409. From Darkness to Light,"Explores Jerry Lewis' unreleased 1972 film ""The Day The Clown Cried"", its mysterious disappearance, and the search for footage. Includes interviews with Lewis' associates and previously unseen production content."
410. Enchanting Christmas,"A father's ice sculpture of a princess magically comes to life, causing unexpected disruptions in the lives of those she meets."
411. Så länge hjärtat slår,A care assistant working at a Swedish nursing home at the start of the COVID-19 pandemic must decide whether to go to the media about the negligence and disregard for the residents' safety that she has witnessed.
412. Lord of Wolves,Nic Cross inherits a mysterious pyramid after his housemate's death. It summons a wolf-cult from London's underbelly. Nic teams up with strangers to defeat the wolf Lord before they're transformed into beasts.
413. Jo Tera Hai Woh Mera Hai,"Mitesh Meghani, who attempts to buy his family's love through a conning scheme."
414. Guy Manley: Super Spy,"Ex-spy Guy Manley is assigned one last mission by his former boss Buck Cash. The mission is to kill Buck's brother Rich Cash to prevent him from being elected as the new mayor, and thereby becoming the most powerful person in the world."
415. Jung Kook: I Am Still,"Jung Kook invites viewers on a journey showcasing his rise to stardom, creative process, work ethic, and challenges as a global icon, with unseen footage, interviews, and electrifying performances."
416. Capturing Kennedy,"Capturing Kennedy shares the extraordinary untold story of Jacques Lowe, a Holocaust survivor and young immigrant who, at just 28, became the personal photographer to John F. Kennedy. Drawing on newly uncovered historic interviews and unprecedented access to Lowe's personal estate and archives, this documentary chronicles his remarkable journey from surviving the horrors of World War II to capturing some of the most iconic photographs of the Kennedy era. Through Lowe's unique lens, Capturing Kennedy sheds light on one of the last untold chapters of the Kennedy Presidency and the young photographer whose images shaped it."
417. Oscar Wilde About America,Oscar Wilde retraces his 1882 American tour as a present day cross-country roadtrip.
418. The Town Without Halloween,"In a town immersed in Halloween traditions, a group of teens stumbles upon the Mayor's scheme to abolish the beloved holiday. With dark powers at stake, they must save their community and Halloween itself in The Town Without Halloween."
419. Keep Rolling,"A tense situation unfolds when a leader accidentally steps on a live landmine. As time runs short, people must decide between helping, alerting authorities, or shifting blame knowing their choices affect everyone's survival."
420. Intercambiadas,"Young Sebastian wishes his nanny was his mom, and his wish is granted when they accidentally switch bodies, leading to hilarious misadventures."
421. Gde nashi dengi?,"Local criminals break into a bank vault, stealing what they thought was everything. When a larger sum goes missing, they hunt for hidden millions in their small town."
422. En af os ryster,"When Silvia and Mikkel fall in love with each other, a hope for understanding and recognition arises, but it all hurts when there is so much at stake."
423. Le panache,"A dramatic comedy adapted from the play ""Being Cyrano"" that tells the story of a boy who takes refuge in an imaginary world to escape the violence of his father."
424. Under the Volcano,"A blended Ukrainian family spends the last day of their vacation in Tenerife, Spain. When Russia's invasion of Ukraine strands them on the island, they must contend with isolation, duty, fear - and each other."
425. Death Ph.D,"To graduate early, a group of psych PhD students must spend a night in a haunted house, record their findings, and make it out alive."
426. You Are Not Alone,"Little does Leo know that a mysterious taxi driver will jeopardize his blossoming romance with Rita, a young woman he's falling in love with."
427. Legacy of Zyzzyx Road,"Follows the making of Zyzzyx Road with never before seen footage, writer/director commentary, and interviews in celebration of the 20th anniversary Collector's Edition of Zyzzyx Road."
428. Roxana,"Armand accidentally kills a peeping tom, Rizz. Two ambulance workers arrive to collect Rizz's corpse for gold from a Bomoh. Roxana makes a deal with evil djin Pak Walok to resurrect Rizz as a murdering puppet called Sumbaleweng."
429. Chaplin: Spirit of the Tramp,"An intimate look at Charlie Chaplin's life, delving into his family ties and Romani heritage that inspired his iconic Tramp character."
430. When Love Strikes,A promising young footballer must choose between following his dreams of soccer success and returning to college in order to support his family.
431. Deadly Ruphoria,"A rare night out for college student Shana Jones turns deadly when Romeon Kingston, the head of a human trafficking ring, sets his sights on her."
432. His Father's Son,An Iranian Canadian family struggles to reconcile with their past after news of an unexpected inheritance.
433. Youth (Homecoming),Wang Bing's Youth documentary trilogy concludes with migrant factory workers celebrating the New Year with their families. Their cyclical struggle captured over 5 years becomes a poignant portrait of surviving in contemporary rural China.
434. Twin's Love Trap for Billionaire Dad,"After a one-night stand with a stranger, Christina becomes pregnant with twins, but tragically, they are stillborn...or at least she believes so."
435. Takedown,A troubled teen struggles to balance between life in wrestling and his love for the arts.
436. Mielensäpahoittajan rakkaustarina,Cupid's arrows can pierce even the oldest flannel shirt.
437. Coffintooth,A madman known as Coffintooth stalks victims on Halloween Eve.
438. The Whip,"A full-time carer plots a daring heist from the Houses of Parliament, in a bid to thwart devastating welfare reforms known as Independence Credit."
439. For Boys,"Tackling erotic taboos and spirituality, 'For Boys' tells the story of a dying photographer forced to confront his vanity, as a deceived young man unexpectedly shows affection towards him, challenging societal norms of age and desire."
440. Chiclets,The thought processes between the kids and their parents. Their thoughts about love and lust and how their parents try to gel up with them.
441. Gecenin Kiyisi,"Sinan, a young lieutenant in the Turkish army, is asked to hand over his brother Kenan to a military court. Burdened by the tragic death of their father, both brothers embark on a journey through a land marked by political unrest. As they confront their beliefs, Sinan's convictions are put to the ultimate test on the night of the coup."
442. Choke,"A 911 dispatcher, Leanne, receives a call from beyond the grave that leads her on a journey to find the source of an evil that stalks the small town of Oaktown."
443. Agent 86,Drug cartel unleashes lethal narcotic Devil's Breath in Asia. An elite global taskforce forms to combat the cross-border trafficking ring and halt the spread of the potent drug before more lives are destroyed.
444. Kahan Shuru Kahan Khatam,"A commitment-phobic woman refuses to marry the man her parents have chosen for her. Chaos ensues as she tries to escape the wedding while the groom and his family chase her down, leading to a hilarious and cringe-worthy comedy of errors."
445. No Sleep Till,"In a coastal Florida town threatened by an impending hurricane, locals prepare for a mandatory evacuation. As the last tourists depart and residents board-up their homes, a few wanderers choose to remain."
446. Gini Avi Saha Gini Keli 2,"Manju, once aspiring to become a Catholic priest, is pulled into the violent underworld after his uncle's murder. Meanwhile, Lucky, a gangster turned political enforcer, rises to power by serving a powerful minister. As both work under rival ministers in the same political party, their clash over control of the underworld sparks a deadly conflict amid an escalating national crisis."
"447. Love, Sitara","A love story between a Malayali girl and a Punjabi chef, complicated by the family members on each side."
448. Operation War Thunder,"Two estranged brothers return to their childhood home to find the will of their recently deceased father, what they discover there is much much worse."
449. The Initiated: Written from the Shadows,"Journalist Frank Molina hides anonymously after career collapse. Severed eyes and bloody note disrupt his refuge. As body count rises, he must confront past trauma to unmask the killer."
450. Andromeda: 1883,A space marine travels back in time to save the future of the human race.
451. The Getaway Heiress Returns,"Her childhood was stolen, will her entire life be stolen too? Alice was originally the heir of the Damon family, but was kidnapped and abandoned by her uncle, who wanted the family fortune to himself. Alice was then adopted by Lisa. After becoming an adult, Alice ran into her biological parents again, but she's already lost her childhood memories. Lola, Alice's high school friend, not only wants to steal Alice's identity, but also her ex-boyfriend Benjamin, who's still deeply in love with Alice. In order to get Alice out of the picture, Lola had commited to a series of evil plans. Luckily, Alice's biological father, Robben, eventually recognized his daughter, and Alice finally acquired her true identity. The story ends with a happy ending with Alice once again becomes the Damon family's heir and marries Benjamin."
452. Suomi no Hanashi wo Shiyou,"Suomi, wife of wealthy Shizuo Samukawa, vanishes. Five men who loved her - her current husband and four ex-husbands - gather at his mansion, each holding completely different memories of her looks and character."
453. Le dernier repas,"Reynold is dying of cancer. He uses his last meals to share them with his daughter. As the meal progresses, a ritual begins to take hold, the dishes acting as reminders of the past. Vanessa discovers who her father really is."
454. Querido trópico,"A pregnant immigrant connects with a wealthy woman suffering from dementia in Panama City, intertwining their lives."
455. The 6th,"In The 6th, attorney Marcus A. Coles (Ricky Burchell) uncovers a deadly police corruption ring while defending a falsely accused cop. With his life and career on the line, Marcus races to expose the truth where justice collides with danger"
456. Udan Chhoo,"Udan Chhoo is a Gujarati Movie starring Deven Bhojani, Prachee Shah Paandya, Aarohi and Aarjav Trivedi in prominent roles."
457. Sea of Madness,"Survivors and newcomers are trapped on a WW2 ship where a secret org's deep-sea bacteria escapes in a storm. As crew members mutate into evil mermaids, Dr. Martin and Deputy Thomas fight to survive another BCU threat."
458. He Loves Me Not,"As lies spread, Shanna struggles to identify who's honest and who's deceitful within her closest relationships."
459. Vigilantes Inc.: America's New Vote Suppression Hitmen,"The 2024 election is in danger: 8,500 vigilante vote-fraud hunters have already challenged the rights of 850,000 voters. Journalist Greg Palast hunts down the MAGA vigilantes including one dressed like Doc Holliday-with loaded 6-guns."
460. Meat,Roots of an ancient Greek tragedy blossom when a patriarch confronts a fateful decision involving his son and the boy he raised after a long-standing feud escalates to murder.
461. Tide,"Four friends race against the tide in a bay famous for its quicksands, but a lurking threat will aggravate the situation."
462. Vice Is Broke,"Huang examines Vice's transformation from indie magazine to media behemoth, interviewing former contributors pivotal to its ascent and decline."
463. The Box,"Numerology technologist Trevor engages in a city-wide takeover by using a mystical box to abduct people, replacing them with inter-dimensional beings disguised as humans."
464. De Jacht op Meral Ö.,"Meral Özturk faces financial crisis when Dutch Tax Authority wrongly demands repayment of childcare benefits. She discovers a social investigator invading her life, leading her to take drastic measures to safeguard her daughters."
465. The Man Who Loved UFOs,"Argentina, 1986. Journalist José de Zer and his cameraman travel to Córdoba after an odd proposal. At a burnt patch in the hills, they depict an alleged alien presence for their news show through increasingly bizarre staged scenes."
466. Betting with Ghost,Centers on a man who becomes a 'God of Gamblers' suddenly with the help of the Ghost.
467. Nandhan,"When a village panchayat gets classified as a reserved one, an affluent upper-caste ex-president makes his oppressed house help the new president in order to retain power"
468. Kadha Innuvare,An anthology of four unusual stories where each couple fights to be with the ones they love against all odds
469. Ova,
470. Everything Happens at Once,"Geeky, Sylvia Marconi is an actuarial specialist at a big insurance company who finds data anomalies in a data-mining project. When she confronts her boss, Ms. Dryver, with the irregularity--""poof""--she snaps back in time 23 minutes, again and again and again. It's like Groundhog Day crashes into The Office."
471. Andrea Bocelli: Because I Believe,Follows Andrea Bocelli not only backstage but beyond the stage and into his private life with family and close friends.
472. Between the Lines,The musical follows 17-year-old Delilah as she struggles to balance fitting in at her new school and a romance with a prince who is another world away.
473. Are We Done Now?,"A therapist and her diverse young clients participate in a (fictionalized) documentary exploring the impact of global crises on mental health. Through this experience, they, along with the filmmaker, gain unexpected self-insight, leading to a profound understanding of their identities and roles in our transformed world."
474. On the Water Surface,"Deniz returns to her hometown to attend her widowed mother's wedding. The anger, fear, and guilt she thought she'd left behind, resurface during the visit."
475. The Weedhacker Massacre,"How many remakes of bad horror movies can you remake? The cast of WeedHacker Massacre film where murders occurred 10 years ago. Bad acting, bounced payroll checks and the killer's return threaten what is to become their worst movie ever."
476. Front Row,Two feuding matriarchs engage in chaos and dysfunction during a family beach vacation in prolific Algerian director Merzak Allouache's chaotic family dramedy.
477. Frendo,"Four carefree friends living life on their own terms face a turning point when one of them falls for a girl and considers marriage, challenging their laid-back lifestyle and unbreakable bond."
478. My Private Line to God,"Joy believes her birthday gift from Auntie Kay holds a divine power: a direct line to God, activated when two or more gather in His name."
479. Farmer's Bride,"In 1980s Ibadan, a wealthy, lonely farmer seeks solace in marriage with a young bride, Funmi. However, their union is fraught with challenges as Funmi struggles to find happiness and eventually embarks on a forbidden affair."
480. Tata,"A journalist estranged from her violent father discovers that he's become a victim of work exploitation. When she agrees to help him expose the injustice, it reopens the wounds of their past."
481. Devil Is a Liar,"In Lagos, successful businesswoman Adaora falls for seemingly perfect Jaiye. As their romance progresses, his controlling and manipulative behavior emerges, undermining her confidence."
482. The Path,A young woman returns to her childhood home to discover strange circumstances surrounding her parents death and the town that she grew up in.
483. Vindicating Trump,"Dinesh D'Souza examines the challenges faced by Donald Trump, including political opposition, legal battles, and assassination attempts, during his bid to return to the presidency."
484. A Thousand Cuts,"True crime hosts covering a 30-year-old murder find their crumbling relationship mirroring the brutal case they're investigating, all while broadcasting live."
485. Lisabi: The Uprising,"A valiant Yoruba folk hero rises against tyranny, rallying his people to reclaim their land and identity, reshaping history through courage and resilience, defying oppression."
486. Una jirafa en el balcón,"Lidia was able to escape to Spain from the oppressive Argentina dictatorship while pregnant with her sole child, Valeria. 36 years later, she is being summoned by Argentina's justice system to testify in the case that ended in her exile."
487. Lover of Men: The Untold History of Abraham Lincoln,"Examines the intimate life of America's most consequential president, Abraham Lincoln."
488. SCP: The Infinite Mission,"On a mission to transport a mysterious subject through the desert, an elite team of agents finds themselves stuck in a quantum loop with a powerful and elusive assailant as they experience different possibilities."
489. All Suspects,"A policeman on leave stays in the ""Wuzhixiang"" B&B, with detective novelist Mengzhu, a homeless man, and a pianist. As the B&B owner and waitress both die, the identities of all become confusing. All of them are suspects and detectives."
490. Finalement,Lawyer suffering from a condition preventing him from lying takes a cross-country road trip in France. Musical fantasy blending trumpet and piano. Original Ibrahim Maalouf soundtrack.
