Movie_Name,Storyline
420. Juni,"Partha is a young chef in Bangalore who falls for Juni, a regular customer at his café. His feelings seem to be reciprocated, until unexpected people come in between. Can Partha overcome them, and himself, in his quest for love?"
421. Dark Highway,"Dark Highway is a documentary about the invisible crime of sex trafficking in Ontario. The film is led by filmmaker, Anna Jane (AJ) Edmonds, a bystander, as she takes audiences along the 401 Highway to meet survivors, their advocates and the change makers. These personal conversations detail the luring, grooming, hunting, torturing and exploiting of vulnerable people, most notably children, in our communities. The film exposes the present but invisible dangers of the crime; the places that young people are lured and groomed as well as how those who survive are then further exploited during the fight for justice. Though focused on a Canada perspective, the film mirrors global survivor commentary."
422. The Love Buzz,"Majka and Agata have as much in common as they divide. They are both over fifty, going through menopause and do not believe that anything in their lives will change for the better. One lives on the Baltic Sea, the other in the Tatra Mountains. One runs a confectionery shop, the other is a successful interior designer. One is a widow, the other is just left by her partner for a younger woman. One devotes herself to her children and grandchildren, completely forgetting about herself, the other has no family and cares about her spiritual development. One day, the friends meet at the funeral of a high school friend. Agata encourages Majka to spontaneously go to the mountains, and she takes her place. The unexpected role reversal brings a number of complications, funny twists and challenges that the women will have to face. Will they be able to overcome their habits, prejudices and fears? Will they find the courage to open up to love and start a new chapter in their lives? Is it really never too late for anything?"
423. Barbenheimer and the Cult of Walt Disney,"It's the summer of Barbie and Oppenheimer aka Barbenheimer, and The Egos take on blockbuster madness with a Top Gun parody. When streaming numbers plummet, they uncover the bizarre cult of Walt Disney."
424. Played,"Crim is a big-time drug dealer and is in a relationship with Carmen His only problem is, he is a womanizer, he loves dating multiple women, except he meets the wrong woman."
425. Ducobu passe au vert!,Ducobu's usual tricks are not working so he decides the best way to avoid having to learn is to become an Eco Warrior
426. Someone Dies!,"Driven by a cryptic note concerning his daughter's safety, a detective's investigation derails into mind-bending chaos when he discovers a time-manipulating kitchen sink."
427. Shahid,SHAHID is a political drama and a desperate comedy at the same time.SHAHID is a personal film that questions all kinds of radical ideologies - and doesn't always take itself too seriously.
428. Happy Ending,"A 14 year old boy gets cursed by a Godman because of a misunderstanding. When he grows up, his life changes again when he meets a girl."
429. Kodaikanal,"3 friends plan to surprise the other two friends, and without prior notice, they get them to Kodaikanal."
430. Vojna policajtov,A solitary police operative skilfully moves on the edge of the law in the wild atmosphere of the East Slovak underworld in the early 90s.
431. Shikun,Follows the lives of 20 characters who live in a massive social housing project in the Negev desert.
432. Touch,"TOUCH follows a young man, Ben, who gets trapped in the consciousness of his father, Frank, after an experiment goes wrong. To escape, Ben must go on an epic adventure through his dad's memory, learning more about a man he thought he knew."
433. Guru Chela,
434. Reas,"Gentle or rough, blonde or shaved, cis or trans, long term inmates or those newly admitted: women re-enact their lives in a Buenos Aires prison, in trance and balance, voguing and singing."
435. Jee Ve Sohneya Jee,Intricate cross-border love arises between a deliveryman chasing travel dreams and a solo-adventuring student. Lies along their fated journey force difficult consequences. Unpredictable turns reveal an emotional story of enduring love.
436. Lyod 3,"Aleksandr is a coach of the Irkutsk hockey club. He takes to the team Sergey, a talented player with a scandalous reputation. Aleksandr's daughter, Nadya, accidentally crosses paths with Sergey, they quickly fall in love. Nadya is preparing for the main competition in her life, the Ice Cup in Moscow, and Sergey is invited to the NHL in Canada. Aleksandr doesn't believe in the sincerity of feelings and insists on breaking off the relationship. Lovers face a choice: a great sports career in different countries or personal happiness?"
437. Trading Places,
438. The Ghost of Anne Boleyn,"Every year on a night in May, the centuries-old tale goes, the spectre of Anne Boleyn rided up to Blickling Hall in a coach driven by a headless horseman, dressed in pure white, drenched in blood from her decapitated head in her lap."
439. Murder at First Swipe,"Serial killer Stephen Port scoured dating apps to choose and target his victims. He then drugged, raped and murdered them, exposing a web of lies and his hiding in plain sight."
440. Youn'G,"Youn'G is a coming-of-age dramedy about a teenage boy who, with the help of his close friends, fights for his true love while at the same time discovering his cool neighborhood mentor is his father. Youn'G finds his way through the craziness of life, friendships, and family...all in three days."
441. The One That Got Away,"After Helen finds out she was going to be the next victim of a serial killer, the psychological aftershocks of this revelation are made worse by the publicly-leaked evidence of the killer's plans. But did the cops catch the right guy?"
442. Memphganistan,Four friends who grew up hustling on the streets of Memphis vowed to always be loyal. But greed and violence threaten to turn them against each other.
443. Baka doon sa buwan,An eight-year-old half-Filipina and half-African American living with her mentally unstable mother grows up believing that her father has been absent from their lives because he is on the moon.
444. Beyond the Unknown,"In this epic anthology drama and sci-fi story, an Astronaut gets stranded in space and his memory unlocks what he did in his past which transforms into the past, present, and future, also a woman discovers the truth about her husband."
445. Food for Profit,"The film exposes the links between Agrifood and politics. With a pool of international experts it analyses the many problems related to factory farming: water pollution, migrants exploitation, biodiversity loss and antibiotic resistance."
446. A Fantastic Relationship,"After a nasty break up, Brian and Katie have to pretend they're still in a relationship in order to impress a family member at a dinner party."
447. Full Clip for a Snitch,"Arrested drug dealers Malik and Chris set up another dealer, Deion, in exchange for their freedom. When Deion's mother finds out, she sets out on a mission to kill the people who snitched on her son."
448. In the Room Where He Waits,"A queer theatre actor waits in a hotel room before his father's funeral. Convinced there is someone or something in the room with him, he must come face-to-face with all that haunts him, in a fight for his life."
449. Man Goes on Rant,"A man struggling with the end of a relationship goes down a fever-dream rabbit hole involving isolation, the millennium, 9/11, viruses and strange coincidences."
450. American Prom,"American Prom brings spirituality into the center of a modern day coming of age story. Trinity enters high school and finds herself mixed up with the ""in-crowd"" tempted by popularity, parties and peer pressure. As prom approaches and temptation grows, Trinity must decide her path."
451. Intlawulo,"When a troubled young man gets released from prison on good behavior, he goes on a journey to make amends. His mission is compromised when his former gang members want him to do a job for them."
452. The Silent Intruder,"Catherine, seeking to fix her loveless marriage, falls for her therapist Zaki, only to uncover his dark side. Her rejection triggers his hidden psychopathy, thrusting her into a fight for her life."
453. Rafael Nadal: The King of Clay,"This documentary follows Rafael Nadal's rise from a young tennis prodigy to a global legend. Highlighting his relentless spirit, triumphs, and challenges, it reveals the dedication and passion behind the legacy that has made him one of the sport's greatest icons."
454. Matters of the Heart,"Matters of the Heart weaves together three compelling love stories that capture the full spectrum of human connection. Zoë and Anthony navigate their budding online romance, their contrasting personalities sparking friction and attraction. Kevin and Rachel's 13-year marriage teeters as career success masks the growing distance between them. Christopher and Grace, partners for decades, face a devastating diagnosis that threatens their world. Through laughter, passion, heartbreak, and healing, this moving film reminds us that love remains our most significant source of courage and hope."
455. Mezhdu nami leto,"It's 1999. Sasha and his parents spend their summer holiday in a sanatorium, where he gets the titular role in an amateur musical production of Orpheus and Eurydice. He is paired with Polina, an employee of the sanatorium and a local beauty. Sasha falls in love with a girl and, without realizing it, drags himself and his family into an unequal battle with the manager of the sanatorium Misha, who does not hesitate to use any leverage so that Polina stays with him."
456. The Lost Man,
457. Kids Are Growing Up,"A moment in time for musician The Kid Laroi as he enters adulthood, navigating fame, mental health struggles, first love, and the death of his mentor Juice WRLD."
458. The West Sky,"The story of Asman Gharb deals with the early days of the war and the role of Ali Akbar Shiroudi. In this movie starring Milad K. Maram, Ali Akbar Shiroudi's personality and lofty thinking are well displayed."
459. Anatomie d'une chute: L'ascension de Justine Triet,
460. Hidden Memories,"In Los Angeles, a Brazilian biologist finds herself at the center of a controversial experiment when she awakens in a parallel reality in France."
461. Dayarani,A marriage deteriorates as the couple faces fertility problems.
462. AI Evolution,"Experts Evo Heyning and Ross Mead explore AI's impact, addressing economic disruption, synthetic terrorism, super-intelligence, and civilization's potential evolutionary leap beyond the industrial revolution."
463. Celal'in Treni,
464. A Muzzarell,Daniele's first hit of crack launches him on a psychedelic journey where reality blurs with dreams. He faces people embodying Good and Evil in drug-dealing territories controlled by the Camorra.
465. Marakkuma Nenjam,Coming-of-age school reunion drama in which students from the 2008 batch of a convent school are forced to get back to their school in 2018 and spend 3 months to take the board exams followed by a court order.
466. Buk Poketer Golpo,"Three interconnected romantic stories unfold, delving into the intricacies of love, passion, and heartbreak."
467. Lichtenberg,"An old Berlin apartment building witnesses five stories across time: 1920s murder, Nazi gathering, GDR escape, 90s squatters, and a refugee host, reflecting the city's changes and gentrification."
468. Ecce Homo Brâncoveanu,"In 1714, the wealthiest man in Europe, Wallachian Prince Constantin Brâncoveanu, confront with Sultan Ahmed III. His journey become an initiation one, that concludes in an unexpected manner, shaping the spiritual identity of a nation."
469. Common Sense,"""Common Sense"" is a gripping urban thriller that follows the intense journey of a resilient protagonist named ATL as he navigates the perilous streets of Atlanta. Faced with a treacherous environment and surrounded by dangerous adversaries, ATL must rely on his wit and intelligence to survive. In a city where street smarts are as valuable as survival instincts, ATL grapples with moral dilemmas, strategically making choices to safeguard himself while keeping his conscience clear. As he confronts enemies and dangerous situations, the film explores the tension between self-preservation and maintaining a moral compass in a world where common sense becomes the ultimate weapon. ""Common Sense"" is a thrilling tale of survival, intelligence, and the pursuit of a righteous path in the face of adversity."
470. The Other Side,An unseen and indispensable perspective on Russia's war against Ukraine
471. Troll Storm,"A realtor and soccer mom faces a Neo-Nazi troll storm against her family. Amidst rising American fascism, she fights back, forming community solidarity and filing a First Amendment case that could set a precedent."
472. Lunar Lockdown,
473. El Ascenso,
474. The Girl 2,"Years after a horrific campground massacre, our deranged woman - now in a mental institution - continues her quest to inventively kill everyone in sight. This Travis Bowen sequel to The Girl (2011) stars Lisa Neeld (The Girl, Hellcat's Revenge), Gigi Edgley (Farscape), Leonora Scelfo (Scream, Do You Wanna Know a Secret?), Nancy Anne Ridder (Scream), Marc Price (Family Ties, Trick or Treat), Dylan Postl (Leprechaun: Originals), Debbie Scaletta (Escape From Death Block 13) and Ken Sechrist (The Girl, Dead Life, Murder Is Like Sex)."
475. I Hate You,"Childhood friends separate when one studies abroad. The one who stayed becomes an artist. When her friend returns with a new boyfriend, the three grow close, but their relationship becomes complicated."
476. Orah,"ORAH, a Nigerian immigrant taxi driver in Toronto, agrees to launder dirty money for her boss in exchange for bringing her son over from Nigeria. When the plan goes horribly wrong, Orah takes matters into her own hands to settle the score."
477. 72 Sigan,"Film about the occupation of Seoul in three days during the Korean war, which the DPRK calls the fatherland liberation war. Divided into two parts."
478. In Search of Bass Reeves,"Deputy U.S. Marshal Bass Reeves was one of the preeminent gunfighters of the Old West. We explore his life from captive slave to legendary lawman, through the antebellum South to the Civil War and the hostile plains of Indian Territory."
479. Happy Dragons,"A retired secret agent happens across the mahjong collection of his late comrade-in-arms. He invites his three childhood friends to play, but when they start the game, they are sent on a real-life quest to find the ""Golden Relic"". The quest turns back time, making everyone young again. Determined to right some wrongs from the past during this journey, they deepen their friendship and learn new things along the way."
480. The Promise,"While trapped in her car miles away, Maja must overcome her fears and go to extraordinary lengths to save her unruly nephew Mathias from a ruthless gang that has kidnapped him. Inspired by true events."
481. A Noiva,The lives of two countryside couples change as soon as a mysterious young woman appears near their property.
482. Abendland,
483. Konets Slavy,"The sought-after and spoiled actor Slava loses everything at once - contracts, popularity, good relations with his family. However, the protagonist does not give up and, together with his agent, comes up with a dangerous adventure - to bury himself alive in order to resurrect his career and start from scratch."
484. Christmas Cards,Single mom Kate is contemplating leaving the floundering small-town family business behind for the big-city life when she finds romance in an unlikely source in her hometown.
485. Wieland,"The first adaptation of American novel Wieland. and the inspiration for Mary Shelley's Frankenstein. Religious fanaticism, schizophrenia, supernatural powers and repressed sexual desire combine into a deadly family drama."
486. Afterwar,"AFTERWAR is filmed over 15 years. Director Birgitte Stærmose originally met the cast in 2008 when they were children selling cigarettes and peanuts on the streets of postwar Pristina and returned again in 2018 and to film another 5 years with them as adults. The film builds on the lived experience of the cast and is based on extensive interviews and a co-creation process with them. They tell their collective story through monologues spoken directly to the camera as well as staged, scripted scenes, sometimes together with professional actors and sometimes with amateurs. This is not a documentary; nor a true fiction film, but a performative testament to the war that lives on in people, when the fighting is over."
487. Julia tiene Sugar,"Julia, a 33-year-old woman, loses her job due to harassment and is evicted from her home. Her friend gets her a job at a nightclub where she meets Ricardo, a divorced lawyer who could change her life."
488. Robert Shields: My Life as a Robot,"""Robert Shields: My Life as a Robot"" is a documentary that will make you believe that your actions can have an inspirational effect on so many lives - and you may not even be aware of it."
489. Kamthaan,"A petty criminal executing a routine burglary inadvertently targets the home of a newly promoted police official, setting off a spiral of chaos."
490. No Man Standing,"A drug lord in New Mexico was sold a business idea to use kids to sell drugs under the pretest of raising young entrepreneur.This business idea went bad and led to the killing of a drug lord's son and an all out drug war,"
491. Vithaikkaran,Revolve around smuggling and how protagonist is given the charge to retrieve certain withheld goods.
492. Terrornet,"Follows David Edison, a cam-girl obsessed I.T. guy, as he becomes possessed by Asmodeus, the demon of lust, who begins harassing women online while destroying David's life."
493. Amanhã,
494. Iyer in Arabia,Orthodox father and progressive mother travel to Dubai to visit their son.
495. I Hate Love,Ramababu hates love for a certain reason but dramatically he loves Sita. Sita's father knows that his daughter's life will be fruitful if marries her to Rambabu but he refuses their union.
496. TWIG,"Twig dreams of escape from a divided Dublin. Her brother's gangland feud traps the people in a culture of fear, surveillance and containment. When tragedy strikes, Twig seeks to do the right thing, stand up to King Leon and face her fate."
497. Left on Red,"With a string of failed relationships behind her Taylor, an emotionally unstable woman, tries to find love again in a new city but ends up having to confront her demons while attempting to outrun her past."
498. Glass Casa,Jamie's plans for a relaxed bachelorette party with her three closest gals turn nightmarish when the celebration takes a dark twist: an unexpected guest is discovered mysteriously murdered.
499. Cities of the Future,The plot follows a group of middle school students who are in a competition among other school children to design a futuristic city as they get guidance and coaching from a Los Angeles civil servant.
500. Pretha,A grieving couple shift to a village hoping to start a new life but face paranormal events in the house and the husband has to uncover the truth to save his wife.
501. Bootcut Balaraju,"The carefree Balaraju must transform his roguish ways to earn the love of Mahalakshmi in the town of Sri Rangapuram, despite matriarch Indravathi Patel's disapproval. Can Balaraju's victory overturn societal norms and allow their marriage?"
502. Mike Epps: Ready to Sell Out,"Mike Epps reflects on his career success and personal struggles, touching on financial issues, relationships, and his signature comedic takes on life in the streets."
503. The Jump,A quantum physicist competes for the chance to reunite with his long-lost father-across time.
504. Betânia,"After her husband's death, an elderly midwife is persuaded by her daughters to return to her village, where the rest of her family lives. Leaving behind a simple, agrarian life, she arrives in a place where tradition and modernity collide."
505. Swing Bout,"Set backstage at a major boxing event, a young boxer is plunged into a tumultuous journey from the dressing room to her ring walk in a night of deceit, betrayal, and life-altering decisions."
506. Saptamana Mare,"Leiba runs the village inn in the 1900s, acting as a meeting point for Christians and Jews alike, however the conviviality masks racism and anti-Semitism."
507. Rules of Living,"A bilingual love comedy about a Japanese divorcee who has to take in an American male roommate to make ends meet. Mikuko Abe is stuck, both in life and in love. When her daughter sends her Vincent, an American visitor, the last thing she wants is to let him live with her. What she doesn't know is that opening up her door to this stranger will soon open up her world."
508. Defoe,"Revealing portrait of Jermain Defoe, an England goal scoring legend. Explores Defoe's illustrious career, instinctive goal scoring prowess, and personal tragedies shaping his life"
509. Arne Alligator och djungelkompisarna,"We get to follow Arne and his friends on their adventures where they encounter different challenges and do their best to solve them together. With their likeable and unique personalities - quirky, kind and brave - they make a perfect group of friends."
510. A Mountain Between Us,"""A Mountain Between Us"" is an adventurous dramedy packed with entertaining scenes, characters, and picturesque backdrops which will lead you on a journey that will touch your heart and leave you with a memory that will last a lifetime."
511. Take the Steps,"A documentary that takes you inside the Collingwood Football Club during the 2023 AFL Finals series, following its coach and three of its star players, as they attempt to lead their team to its sixteenth premiership."
512. Andrew Trimble: For Ulster & Ireland,"Former rugby star Andrew Trimble explores his Ulster-Scots roots and questions if differing cultures can live together harmoniously in Ireland, as they have in his life."
513. Balance,"Several years after the tragic loss of his brother, 18-year-old Stephen strives to be the perfect son for his grieving parents. The entrance of Ellie, a new student at his school, compels him to prioritize his own life over familial expectations. This sets Stephen on a transformative journey towards healing and self-discovery, despite the challenges posed by his Father."
514. Lantrani,The different segments of small towns and rural worlds where people take absurd measures to survive.
515. My Valentine Wedding,"Krystal gets swept off her feet on Valentine's Day, but when her unofficial boyfriend returns, she must decide where her heart lies before she misses out on true love."
516. Aphasia,"Following a failed suicide attempt, Sarah watches herself leave her body and become an empty vessel for anything to crawl in. When she re-enters her body she learns that she isn't alone."
517. The Editorial Office,"While searching for marmots, young biologist Yura sees arson on the Cherson steppe. His attempts to publicize his discovery draw him into surreal political and media matters."
518. For Regn,"A couple opts for a low-key cohabitation, keeping it under wraps from their families. What happens when the traditional parents come to know? Enjoy this comedy about love, family and everyday life."
519. Ahalya,"Indra, a Kolkata gym instructor, has a break-up and befriends an imaginary girl from above. Moving to a new apartment and gym, he links the girl to past abuse and his current relationship, highlighting societal prejudices."
520. Nicola Bulley: The Disappearance That Gripped Britain,"Disturbing documentary about the notorious case, delving into questions that never got answered, with testimony from those who lived through the tragedy."
521. Grounded II: Making the Last of Us Part II,"Learn directly from the team at Naughty Dog about what it took to bring the acclaimed sequel The Last of Us Part II to life, with a new behind-the-scenes look at development."
522. Kuch Khattaa Ho Jaay,"Heer and Iraa are in love, to escape familial pressure, they decide to tie the knot with Heer pledging to support Iraa's IAS aspirations. However, a misunderstanding leads both families to believe that they're expecting a child."
523. Der unsichtbare Zoo,"Across seasons, the film chronicles life at Zurich Zoo, a leading European zoological garden, focusing on the animals, workers and visitors. It explores the relationship between caged creatures and human audiences."
524. Aai Majhi Shree Saptashrungi,This is a story of a strong woman who sculpted Devimaa's statue. The story unfolds further showing her life struggle that she has to do to save her family along with her womanhood with the blessings of SAPTASHRUNGI DEVI.
525. Birdsong,"Ornithologist Seán Ronayne from Cobh, Co. Cork is on a mission to record the sound of every bird species in Ireland - that's nearly 200 birds."
526. Guadalupe: Mother of Humanity,No mother has ever been as tender and powerful as the Virgin Mary who appeared to the Mexican Indian Juan Diego 500 years ago.
527. Praveen Ips,"After overcoming difficulties, a determined man joins the IPS, evolving into a tenacious force for good."
528. E-mail,"Addicted to online gambling, a player passes the point of no return and spirals out of control, leading to extreme actions and consequences."
529. A Divorce Story,"A married couple agree to finalize their divorce papers on a specific day. As they experience the hardships and frustrations that materialize, they begin experiencing odd symptoms brought on by a mysterious orb."
530. Komandir,"A boy from a remote village overcomes wartime hardships and post-war devastation to establish the Group A anti-terrorist unit, later known as Alpha Group, tracing his journey from a fatherless childhood to founding an elite force."
531. Vipers,"Maddie, a university dropout, sells drugs to cover her rent, but after a transaction goes sour, she owes her supplier money. Fortunately for her, she meets someone who is eager to help."
532. Zehan,"Aakash, a man suffering from a personality disorder and childhood trauma, falls in love with Mona. However, he struggles to maintain his relationship with her as he constantly fears abandonment."
533. Direct Action,"Centers on the daily routines of activists, squatters, anarchists, farmers, and people the government deems ""eco-terrorists."""
534. Uno Sir,"UNO Zayed Ashrafi, tasked with a rural woman's eviction plea, discovers she's his ex-girlfriend. Investigating, he suspects her husband's death was staged as a road accident. Who killed him, and why? Secrets unravel."
535. Forever Loved,"A single independent woman who's given up on love, soon meets a man full of love. He shows her what love really is as she lets her guard down."
536. Passion Project,"Two filmmaking partners/friends split up to make their own movies, competing to win the same film festival."
537. Masinga - The Calling,"African-born, UK-based Interpol inspector Masinga is dispatched to Southern Africa to repatriate a group of Ukrainian teenagers who were sex trafficked by a Russian underworld figure operating in Mozambique. While rescuing these teenagers, Masinga encounters Xia, a young Asian social media influencer whose stance against her country's plundering of Africa's minerals and wildlife make her a target for the nefarious pursuits of the evil Jeremiah Mills. Jeremiah believes taking her down will empower his control over an Asian consortium bidding on the purchase of the Mangala Rare Earth Mine from corrupt government officials."
538. A Brother's Bond,In order to collect the inheritance their late father left them two brother's must go on a series of adventures together and re-create their brotherly bond before receiving it.
539. Waruga: Kutukan Ilmu Hitam,"Yamin inherits his father's house after his estranged father's death, discovering Anom, believed to be his adopted child, and his wife's discomfort with his father's black magic practice."
540. Corazones Encontrados,
541. Singing Back the Buffalo,"Indigenous visionaries, scientists and communities are rematriating the buffalo to the heart of the North American plains they once defined, signaling a turning point for Indigenous nations, the ecosystem, and our collective survival."
542. Brattt,"A general's daughter lives in Tambov, in love with a street artist, whom her father disapproves of. The general has a twin brother who heads a criminal gang. Two unsuccessful robbers fail the task, which triggers a string of events that will change lives and destroy families."
543. Blue Christmas,"Chicago 1941. Meet private eye Richard Stone, celebrating at his Christmas Even office party after beating the draft by way of a bribe. He's a disappointment to his secretary and main squeeze, Katie Crocket, whose brother Ben is fighting overseas; and his honest young employee joey Ernest is guilt-ridden over all the divorce-racket keyhole peeping. Worst of all, his equally sleazy partner, Jake Marley, was murdered a year ago tonight and Stone didn't bother solving Jake's ho-ho homicide."
544. Dirty Vote,Three experts of constitutional law uncover political instruments of power used to rig the democratic system at the 2024 Indonesian general election.
545. Kai shi de qiang,"Zhuang struggles with life's pressures as he comes of age. When Meng, a gifted runner, brushes him off, the anguished Zhuang joins her team. He plans a dramatic move to get her attention."
546. Majnoon,"A top student who could have studied in Paris becomes a wartime commander. In Operation Kheibar, his courage and strategy turn a near-defeat into a decisive victory."
547. A Portrait of Love,
548. Strange Things in Western Hunan,
549. Matka v trapu,
550. Love Bites,"A series of vignettes showing how different Vampires around the world live in a post pandemic world, vaping, using social media, trafficking human blood, loving, hating, feeling depressed, alienated, suicidal, some still killing humans."
551. Emo Valley,"A foster care survivor, living in the streets of Phoenix, Arizona; Is being stalked by an individual from social media."
552. The Witness,
553. L.I.F.E.,"L.I.F.E. follows the story of Emamode Oghenefergor who believes she is meant to be a dancer, a childhood dream she has always nursed, despite having a thriving career in advertising, she fuels the thought of becoming a dancer, Yinka Salami on the other hand is a very passionate dancer who is down on her luck. She believes she chose the wrong career path as she can barely get by in life. Both individuals desire each other's lives and, in an unexpected turn of events they have their wishes granted by a mysterious personality. They get to live each other's lives for 24 hours on the most important day of their careers . Will they want their lives back or will they want to maintain this new L.I.F.E."
554. Broker 2,"Broker 2 follows a serial killer who, looking for a challenge, moves to the city, where the realities and responsibilities of daily living prove too much for someone used to answering to nothing but his own whims."
555. Casques bleuEs,"Faisant suite aux violentes émeutes anti-ONU, ce cinéma vérité témoigne de la mission des Casques bleus québécoises en République démocratique du Congo, un pays en état de siège où le viol est devenu une arme de destruction massive."
556. The Smokey Bear Movie,"The Smokey Bear Movie, directed by esteemed award-winning director Darius Rawson, features a small mountain town that suddenly finds itself under a mysterious and malevolent influence. The once serene and picturesque community is plagued by a series of unexplained fires, engulfing the forests surrounding the town in a shroud of smoke. On the brink of complete destruction there's only one person who can save the town, Smokey The Bear."
557. Through the Graves the Wind Is Blowing,"A detective tries to solve a series of murders in Split, Croatia."
"558. Blood, Guts and Sunshine 2: The History of Horror Made in Florida","Delve into the heart of Florida's vibrant independent horror film scene with this electrifying documentary. 'Sunshine, Snakes, and Summer Screams' offers a riveting exploration of the Sunshine State's unique contribution to horror cinema since the dawn of filmmaking. Packed with exclusive interviews, exploitation elements, and never-before-seen footage, this sequel is a treasure trove of cinematic madness. From the depths of cult horror to mainstream terror, discover both new and classic films that have shaped this thrilling genre. A must-watch for cult horror enthusiasts, this documentary unveils the untold stories and behind-the-scenes magic of Florida's horror film legacy."
559. Melnais samts,Would be film directors personal life difficulties are mixed with her possible movie cuts.
560. The Cats of Gokogu Shrine,An ample cat colony inhabits a Shinto shrine. Residents care for them; others disturbed by the mess. Filmmaker Kazuhiro Soda observes their coexistence.
561. The Jeffrey Epstein Saga | A Network of Depravity (Part 1),"Wealthy financier Jeffrey Epstein's rise from obscurity, forging connections with influential figures during the 80s-2000s, exploring his enigmatic beginnings."
562. On the Edge,"A young lady, in love with her struggling high school sweetheart, gets romantically involved with a politician who shows her a ruthless side of himself when she wants out."
563. All the Weekend's Drama,"A wayward, yet gentle hearted twenty year-old grows up in the face of her underprivileged life in Los Angeles."
564. Abduction Chronicles,"Based on true events, Abduction Chronicles gives a first-person point of view of the horror and violence that goes along with human trafficking in the US."
565. Prove Your Love,"After breaking up with his girlfriend Connie Mullins (Julie McCullough, Growing Pains, Big Bad Mama II) because she became a Christian, agnostic, Josh Davies (Gary Lee Vincent, Midnight, My Uncle John is a Zombie) is filled with a deep and unreasoning hatred against Christianity and his former girlfriend. His life's about to change when he meets Bill Houston (Michael Ochotorena, John Light, Godsend) and his sultry sister Karen (Elley Ringo, Frozen Gold, The New Frontier), both members of the Black Circle, a mysterious group dedicated to eradicating Christianity. Karen seems to have powers beyond the natural and quickly seduces Josh with a test: prove his love for her by killing his former girlfriend and destroying her church. Can Josh find his way, or will he be forever damned by Karen's spell and her hellbent plot to destroy all that is good?"
"566. True Chronicles of the Blida Joinville Psychiatric Hospital in the Last Century, when Dr Frantz Fanon Was Head of the Fifth Ward between 1953 and 1956",The influential politician and activist Frantz Fanon works as a psychiatrist in Algeria between 1953-1956. He pioneers new social therapies to treat the psychological effects of racism during the decolonization movement.
567. Apatiya,"Akif's parents, Ahmet and Elnara, who grew up illiterate and without any profession, without love, took Akif out of school and were busy looking for a job for him. A poor family living in a poor house turn to Akif's drug addict uncle Azer, who is engaged in car repair, to provide him with a job. Moreover, Elnara's brother, Mansur, who works as a laborer, took refuge in this poor family so that he would be free from additional expenses. In the background of all this poverty and chaos, a murder occurs at home. The murdered person is hidden and is being searched for by both relatives and the police as a missing person."
568. Maria's Silence,"The story of Maria Leiko - a famous actress who late in her career has to decide between fame and love for her grandchild, between her ideals or the lies of Stalin's totalitarian regime."
569. Sinoalice: The Very Last Story,
570. Naishabdo,"A story of Khokon Das, wife Ganga and 5-year-old Durga when COVID-19 hits. Khokon falls into substance abuse. With a lawyer's aid Ganga and her daughter escapes with schoolmaster and transforming her life."
571. Ippadiku Kadhal,"Two depressed souls from different regions who come together and find a connection. Their sadness starts to fade away as they spend time together, bringing happiness into their lives."
572. The Statement,"Descending into a cave, two men seek answers to a book of unknown horrors. What will they find and will their sanity prevail?"
573. Fake Out Fray,Interstellar Hackers arrive on Earth to prevent an evil AI from taking over the world.
574. Satya: The Truth,"In this poignant drama set in the aftermath of India's decision to decriminalize same-sex relationships, Satya, a young man from a small town, falls in love with a successful businessman from Guwahati. But with homophobia still rampant in Assam, Satya's relationship with Amar comes to a sudden end, leaving him alone and struggling to cope. However, with the help of childhood friend Samir, Satya begins to rebuild his life and discovers that there may be hope for love and acceptance in a world that can be harsh and unforgiving. With powerful performances and stunning visuals, this film offers a touching exploration of love, identity, and community in modern-day India."
575. Heartbreak and Lullabies,A crime scene cleaner is drafted by a Vampire clan to clean up after the reckless new generation rebels against the ageless ways of Vampire survival.
576. Martedì e venerdì,
577. Animal Adventures: Save the Forest,"""Animal Adventures: Save The Forest"" portrays Softie and her friends as they fight to save their home from a garbage invasion by an automated factory. This 3D animated film highlights adventure, friendship, and environmental protection."
578. Mechanic,"Celebrities are know need to looks likes Abdhul kalam and Abraham Lincoln, might be as a arrogant guy .He is the symbol to show ,How should not be a man and he is the signature to say ,How should be a great man. This is the life story of that person."
579. The Seven Darks,A man receives 7 phone calls from a dark entity.
580. Yo vi tres luces negras,"An old man enters the Colombian jungle seeking a peaceful place to die, but paramilitary soldiers controlling the area threaten his journey to death."
581. Played and Betrayed,"While on vacation in the UK, a complacent husband and wife find themselves drawn toward a fiery couple who secretly have sinister intentions."
582. In the Belly of a Tiger,An elderly farmer decides sacrificing himself to a tiger will free his family from poverty. He shares a final surreal night with his wife before his planned death.
583. Demba,"After 30 years working at the city hall in his small town, a man struggles with grief and depression as the anniversary of his wife's death nears. He finds solace reconnecting with his estranged son."
584. Undefiled,"Struggling with an endless cycle of family-destroying addiction and shame, an aging Mitch Jennings finally gets his shot at professional baseball turning his back on a team secret that it may cost a sex-trafficked young girl her life."
585. Ray of Hope,Rathika Sitsabaiesan is a former Canadian MP who advocates for the Eelam Tamils who escaped genocide. Rathika's story is told through real-life experiences of being followed by the same government responsible for the widespread suffering.
