Movie_Name,Storyline
322. Mexico 86,"A Guatemalan activist battles a corrupt dictatorship in 1976 and flees to Mexico, leaving her son. Ten years later he joins her, forcing a choice between motherhood and her cause."
323. Good Neighbours,A couple invite their somewhat peculiar new neighbours around for a welcome dinner.
324. The Diary of West Bengal,Centred around the illegal influx of Rohingya Muslims and Bangladeshis extremist communities in the state and how the settlement of the Rohingyas and Bangladeshi infiltrators is being facilitated by the state government.
325. Kromoleo,"Zia returns from the city to attend her mother's funeral, even though her grandfather, Danang, forbids her. He wants to know the mystery of his father's disappearance and uncover the dark history of his family."
326. Touchdown,"When meteor storms bring a new life form to earth, global authorities implement emergency controls as they move in secret to eliminate the predators. A group of friends risk everything to survive as they come face to face with the monster."
327. Future Council,Damon Gameau takes eight kids on the ultimate school excursion: a road trip across Europe to seek solutions to the climate crisis.
328. (Un)lucky Sisters,"After their father's death, estranged sisters stumble upon his hidden fortune, forcing them to decide whether to keep the money or do the right thing."
329. Fragment,"Isolated in her desert home, a computer programmer struggles to cope with inexplicable occurrences that begin to unravel her reality."
330. Room 4D,"Dr Charlotte Goettling is in a race against time. Left to die, wounded and alone in an apartment building about to be demolished. She only has her research and her self-determination to help her."
331. Barba Ensopada de Sangue,"A man decides to end his own life and asks one of his children to take care of his dog after his death. In this dramatic conversation, the father reveals to his son the mysterious disappearance of his grandfather in a small fishing town. Then begins the saga of the guy and his dog in search of answers that involve his life and that of his family. A film that involves mystery and action in a passionate setting of the southern coast of Brazil."
332. Ol' Dirty Bastard: A Tale of Two Dirtys,"The definitive documentary on Wu-Tang Clan founding member Ol' Dirty Bastard. The film explores how Russell Tyrone Jones created Ol' Dirty Bastard, a Hip Hop alter ego superhero that would ultimately consume him."
"333. Mon Laferte, te amo","In this intimate documentary, artist and singer Mon Laferte recounts her life as she navigates a global tour, motherhood and her deepest wounds."
334. The Easy Kind,A rollicking journey inspired by and starring Nashville singer Elizabeth Cook as she breaks through the constraints of country music to become the artist she's meant to be.
335. Ketchup on Waffles,"Three masked attackers terrorize a college-town diner late Friday, with their white-masked leader orchestrating increasingly brutal murders of customers for fun over several hours."
336. Buddy,A teddy bear named Buddy is in trouble and asks pilot Aditya Ram for help. Can the duo join forces and help each other out?
337. À l'ancienne,"One island, 40 inhabitants, two scammers. On a picturesque island in Brittany, lifelong friends Jean-Jean (Didier Bourdon) and Henri (Gérard Darmon, Employee of the Month) find their quiet existence disrupted when one of their fellow villagers wins millions in the national lottery. The pair hatch a plan to befriend the lucky local and hopefully share in the winnings... only to find the winner has died of shock - ticket in hand! Jean-Jean and Henri must devise another scheme. In order to claim the prize, the friends will simply steal the unlucky winner's identity... However, the pair soon realise that to fool the lottery officials in such a small town, they'll have to convince the villagers - who all want a piece of the pie - to back their daring plan. Jean-Jean and Henri are out to prove that you're never too old to raise a little hell in this crowd-pleasing comedy, a remake of the Irish classic Waking Ned Devine. With a winning blend of absurdity and heart, you'll fall in love with the stunning sights of Brittany and its colourful characters. This charming story shows what a community can achieve when they come together (yes, even fraud)."
338. Paalum Pazhavum,"A 23-year-old man connects with a 33-year-old woman online, sparking an unconventional romantic relationship that challenges societal norms as they navigate the complexities of their age gap."
339. Eight Postcards from Utopia,"A collage of vintage Romanian TV ads weaves an unexpected narrative about society's transformation, exploring themes of mortality, spirituality, and the shift from communism to free markets."
340. La Piel del Agua,"Camila (15) has to go back to live with her father. She has not spoken to him since her mom fell into a coma after a car accident. She then meets Diego (28) in whom she tries to find emotional refuge, but everything about him is chaotic."
341. Kono Basho,"As two estranged half-sisters reunite at their father's funeral, they mend their differences, find solace in shared grief, and become instrumental in the city's ongoing recovery."
342. The Match,A couple matches on a dating app and starts a seemingly perfect weekend. They awake locked in a cabin with no escape
343. Taisu Xilie,"An animation anthology film project telling four interlinked tales of animated sci-fi and fantasy by directors from Japan, China and New Zealand that talks about war, life, love and what we are as human."
344. Au revoir,A man travels to Bretagne to meet his late wife's former lover and find out about her unknown past.
345. Yeni Safak Solarken,"It's been years since Akin has been in and out of the hospital. He's relentless, angry, and shell-shocked from being stuck in the system. As he loses touch with his true self, his mind shifts into another reality."
346. Jama,"A young Koothu artist, fighting to continue his fathers legacy of traditional folk art amidst rivals suppressions , torn between his love, mothers wishes, and his own creative path."
347. Kala Ratri,"Six college friends who started an organic farming business. Fortunately, they planned a business trip to Shimoga. They expected it to be a peaceful pleasure trip, but it turned into a nightmare. How will they escape from this trap?"
348. Azzamine,"Azzam and Jasmine's love journey which started with an arranged marriage. Azzam is a pious, kind, gentle and patient man."
349. Land of Broken Hearts,"Huang Zhenkai, who hastily ended a relationship, move out of his girlfriend's house and find another place to live. In this way, he met Li Xiaole, a young girl who was also drifting in the city, and began to share a roommate life with her."
350. Maruthi Nagar Subramanyam,"A father and son experience a sudden influx of wealth in their bank account, leading to comical mishaps and carefree escapades as they navigate their newfound riches."
351. Princesa Adormecida,"Rosa's overprotective uncles shield her from a hidden truth. At fifteen, a mystery from the past emerges, endangering Rosa amidst a villain's vengeance, forcing her to confront the reality she believed was mere fantasy."
352. Heartbreak Motel,"At a quiet motel, a rising star in the film industry must confront her past as she navigates her flourishing career and delicate personal relationships."
353. Ouija Castle,"Princess Thalia's life is cast into shambles after her father's death. Queen Velma casts her into a never-ending sleep to take over the kingdom, but her actions unravel an array of consequences."
354. Family Vacation,"An internet-famous couple, desperate to get one another to confront their marital shortcomings, take a turbulent trip down memory lane."
355. Ghudchadi,A middle-class father-son duo from Delhi in which a son-loving father doesn't want his son to get married with the love of his life and a father-loving son doesn't want his 60-year-old father to get married.
356. It's a Good Day to Die,A fugitive gangster falling for a beguiling go-go dancer triggers a pulse-pounding spiral of unexpected twists and betrayals.
357. Simbaa,"Environmental activist Purushottam Reddy, alias Simbaa, wages a battle against industrial pollution. Saving three lives sparks their gratitude journey, fueling a quest to bring justice against nature's adversaries."
358. Honeko Akabane's Bodyguards,"Koneko has a 10 billion yen bounty on her head. Ibuki, her childhood friend turned bodyguard, must protect her incognito. Unexpectedly, all his classmates are assigned as her covert bodyguards."
359. La vita accanto,A young woman contending with profound rejection due to her looks.
360. Dans l'ombre de Marlow,"In a deceptive desert, Marlow searches desperately for a dream-fulfilling box. As she nears her goal, a startling revelation awaits."
361. Amigos Sem Compromisso,"Follows a headhunter from Sao Paulo who recruits an art director from Salvador, for a job interview. In a short time, their friendship turns into a casual friends-with-benefits relationship until they both fall in love."
362. Sakaratul Maut,"At a time when Pak Wiryo found it difficult to die because he had a 'hold', the children of his first wife and second wife were fighting over the inheritance."
363. Sharon Stone: Survival Instinct,"Made famous by her explosive performance in ""Basic Instinct"", Sharon Stone is forever etched in the collective unconscious as a sex symbol. But behind this cumbersome image lies an actress with a strong character. As a teenager determined to break away from a modest and violent background, she left rural Pennsylvania at an early age for New York, where she combined odd jobs with art studies. To launch her career, she agreed to play the stereotype of the silly blonde, before landing several major roles that helped her take off, including the legendary ""Casino"", alongside Robert De Niro and Joe Pesci. Beyond acting, she invented a public persona full of humor and repartee."
364. P2,
365. Green Line,"Fida grows up in war 1980s Beirut, hearing her grandmother's stories of the ""red hell"". Desensitized, she questions life's worth amid conflict, confronting militants through miniatures, juxtaposing her childlike perspective with theirs."
366. Feet of Death,"A USFS ranger investigates a social media influencer's death and unusual occurrences in his town, leading him to confront the possibility of Bigfoot's existence being tied to these events."
367. Park,"A couple runs a DTH shop. After getting engaged, they're kidnapped by gangsters. Unknowingly entering a haunted park, they become possessed and must escape the spirits."
368. Homegrown,"Three Trump supporters from different backgrounds unite to campaign across America in 2020, advocating for his re-election while laying foundations for what they hope will be a long-lasting political movement."
369. Hong lou meng,"Through the fate and tragic love story of a young boy and two young girls, we witness the rise and fall of four richest families in 18 century China."
"370. Goodbye, Hello","Nate Ryan returns home to Bundy Canyon to visit his dying father. With the help of Amal, a compulsively unfiltered hospice nurse, Nate opens old wounds in an attempt to make peace with his incredibly unpeaceful father."
371. Cursed in Baja,"Pirelli, an ex-lawman, travels to Mexico searching for the heir to a Los Angeles fortune, while confronting his own complicated past. But what he finds in Baja challenges him to the core."
372. Smiles and Kisses You,"In North Carolina, a gas station worker forms a deep bond with Mimi, his AI-powered love doll companion, raising questions about loneliness, human connection, and our evolving relationship with artificial intelligence."
373. Magic Beach,"Magic Beach, based on Alison Lester's book, features nine children and a dog bringing their imaginative imaginations to life."
374. Whispers in the Wind,"Hannah blames herself for fiance Emil's death. Ren meets Hannah at 'windphone' where tsunami survivors speak to lost souls. Hannah and Ren visit tsunami-hit areas, revisit memories of loved ones."
375. Caras Vemos,"A mystical encounter leads an unconventional family to swap bodies. Mother becomes a teen, father becomes son, youngest daughter inhabits father's body, lethargic brother is in teenage sister's body, little girl becomes wise mother."
376. Ollie,"At 13, Pierre returns to his father's farm after the sudden death of his mother. Harassed at school, he takes refuge in his passion: skateboarding. He meets an outsider and former skateboarder. Together, they try to rebuild their lives."
377. The Shakedown,"When his mistress threatens to expose the secret of their affair, a respectable insurance broker seeks the help of his underworld brother to save his reputation."
378. Bhavanam: The Haunted House,
379. The Desperate Chase,"A detective partners with a con artist adept at disguises to take down a powerful criminal organization. Their unlikely alliance faces challenges as they navigate the dangerous underworld, uncovering secrets and confronting mafia's."
380. A Twisted Affair,"When an attractive young woman approaches a man, he finds himself in hot water when he decides to explore a life of lust outside of his marriage."
381. Babu,
382. La Déviante Comédie,
383. Wishing on a Star,"Veteran filmmaker Peter Kerekes skillfully blends fiction with real emotions, creating a charming hybrid film that explores earthly delights and star-crossed narratives."
384. Rebel,"From tender moments of vulnerability to spine-tingling encounters with the unknown, this anthology film will leave an indelible impression long after the credits roll."
385. Sur un fil,A young circus artist who discovers the world of professional clowns following an injury.
386. Killer Ex,A former assassin's comfortable family life is upended when his beautiful ex shows up out of nowhere--with a slew of killers after her.
387. Andhagan,"A piano player pretending to be visually-impaired, unwittingly becomes entangled in a number of problems as he witnesses the murder of a former film actor."
388. Kaka Boss,Centers on a ruthless debt collector experiencing a change of heart and pursuing his passion for singing.
389. Laughing Buddha,Explores the life and personal struggles of a police head constable named Govardhan.
390. Tu madre o la mía,"Mothers wage a war of wills to control their children's wedding plans: Carmen uses emotional blackmail while Catalina employs her connections, leading to an epic battle."
391. Alanaati Ramachandrudu,"Siddhu an ambivert guy, loves Dharani an extrovert girl, but hesitates to express his love due to his perceived boredom. Unexpectedly, he uses a lie to express his love,will he make use of it and make his love life success?"
392. Zurawski v Texas,"Women denied abortions in Texas despite life-threatening circumstances join forces with a lawyer to file a lawsuit against the state, aiming to restore reproductive rights for themselves and others."
393. Pretty How Town,
394. Vittoria,"A woman's world turns upside down after her father's death, as she experiences a recurring dream of a little girl, compelling her to dive into international adoption, risking her marriage, family stability, and moral compass."
395. Jane Eyre,
396. Father's Haunted House,"Dodit, Mother, Mbak Lis and Mas Dewo had to work together to face terrible misfortune that night at Father's official residence. What happened to haunt them that night?"
397. Rue du Conservatoire,This documentary follows a class of students rehearsing and performing their final play at the National Academy of Dramatic Arts in Paris.
398. A Wedding Story,A happy marriage that soon turns into a nightmare as ominous occurrences begin to haunt the bride and groom families.
399. When Santa Was a Communist,"An acting troupe tries to bring the joy and sparkle of Santa Claus to children in post-war Bosnia, but the shadows of the past do not rest."
400. Lizzie Lazarus,"Summer Solstice, 1990, two strangers carry a corpse through the woods looking for a mythical zone they believe will bring the dead body back to life. But what secrets will come back with it?"
401. Gebokste Liefde,
402. And God Made Man,Lindsay loses a scholarship to a trans athlete. Her father's legal battle faces hurdles finding representation and reaching trial. The case takes a religious turn when God and the Bible become evidence
403. A Mother's Special Love,"A single mother of an autistic 6-year-old moves in with her brother, sleeping in his living room. Nearing 40 and recently separated, she faces challenging circumstances while caring for her special-needs son."
404. Cazadoras de Millonarios,"Three young women conclude that hard work will not give them the life of their dreams. So they enroll in a course promising to teach them the secret to catching millionaire men, but will they find the comfort they crave, or will the lessons they learn be more than they bargained for?"
"405. Carville: Winning Is Everything, Stupid","Set against the backdrop of the 2024 election, CARVILLE follows Democratic consultant James Carville as he navigates the current political landscape and delves into his famous, bi-partisan marriage to Republican strategist, Mary Matalin."
406. The Drunken Prodigy,"Lin Yao has loved practicing martial arts since he was a child and thought he was very powerful. After experiencing deception and betrayal, he recognized who he was, regained confidence, practiced drunken boxing, and became a true hero."
407. Padatik,"Mrinal Sen's journey from his struggling early days as an idealistic filmmaker during India's independence to his pivotal role in the Indian New Wave cinema movement in 1950s Calcutta, working alongside Satyajit Ray."
408. SK13: Kubrick's Endgame,"Director Zierra spent 20 years investigating Eyes Wide Shut, refusing to believe Kubrick's final film was a failure and seeking to understand its mysteries."
409. À toute allure,A submarine officer and steward fall in love despite military duties. She dives for 90 days while he follows. Even oceans can't separate them - the world feels small when hearts are joined.
410. Derelict,"Abigail grieves her father's death, feeling isolated. Matt's life disrupted by brother's return. Their paths intersect, tragically shaping their journeys. A character-driven exploration of loss and upheaval."
411. A Century in Sound,Exploring their significance as social hubs and how they introduced Western cultural influences during the latter half of the 20th century.
412. The Rulers,"Poor villager Roopa falls for wealthy Sandeep who impregnates her, then deceives. With activist Sandesh's help, she forces Sandeep to marry but faces abuse from his family. Sandesh takes legal action. Will justice prevail for Roopa?"
413. Untold: The Murder of Air McNair,This documentary tracks the rise of legendary NFL quarterback Steve McNair and the perplexing details surrounding his shocking murder in 2009.
414. bUMS,"The powerful story of dAVID, pETER, fRANK, bROADWAY vIC, mARY and sUNSHINE who have survived on the streets and have been homeless for decades, as they join an ambitious government-funded program in the hopes of regaining their lives back."
415. Double Blended,"Two remarried couples, connected by their past marriages, navigate life as a harmonious blended family until a revelation threatens to unravel their carefully balanced relationships."
416. Rhapsody in Justice,A Cable News program is born after the Election of Donald Trump. Influenced by past Civil Rights struggles the Producers are guided by the mystic spirit of children.
417. Members Club,"Wet Dreams, a middle aged male stripper group, take one last gig at a rural working mens club only to discover they are to become sacrifices in a plot to raise a murderous 16th century witch from the dead."
418. Spring Garden,"The story about So-hee who lost her happy family due to her husband's sudden death, and experiences strange and creepy things after visiting Neulbom Garden, a rural mansion left by her husband."
419. Busted Babies,"A secret of turning flesh into glass breaks down _____'s reality when she trips in the BBQ Salon, busting rusting immortal goop onto the faces of herself, Movie Star, and Character Name. Blasts party murder of self inflicting wads of death are in the agenda after a green amulet confusion, forever, until the wood chipper reveals the dusty trick. But who are these men with Gartan Galtar and why do they dance so preciously?"
420. Isleen Pines,"A group of friends get together for the annual Halloween party, but are interrupted by mysterious visitors."
421. Vasco Da Gama,Future Only 100% Bad souls existed in earth
422. Camp Terror,"The small town of Forrest Lakes faces terrifying incidents linked to the legend of a bullied child's vengeful spirit, exacting revenge on the camp where he was killed years ago."
423. Sailing Home,"Passionate about sailing, Jean-Paul passes a difficult pass. He accumulates debts and moves away from his own. Determined to take his life into his own hands, he enrolled in Virtual Regatta the virtual race of the Vendée Globe. He puts himself in the conditions of a real skipper by insulating himself for 3 months on his boat in his garden - This trip like no other, will allow him to reconnect with his family but above all with himself."
424. Real Life Fiction,"An actor with an illustrious career decides to write, direct, and act in a film that will inevitably bring him closer to his own demise before revealing that his truth may actually be far from what he has become."
425. Cancel Me Not,"In the wake of cancel culture, an actor flees to Florida and finds an unexpected refuge and redemption in the company of a divorced woman."
426. Old Wounds,An aspiring filmmaker documents a road trip with his girlfriend but discovers he's not the only one filming them.
427. Why War,"In 1932, Albert Einstein was invited by the League of Nations to write a letter to a person of his choice on a subject of his choosing. He decided to ask Sigmund Freud about how to prevent war."
428. Surge of Power: Where There's Smoke,"Off the heels of ""Surge of Dawn"" delving further into the devious activities of The Council, Surge has his next team up with guest superhero, The Smoke. Audiences are already familiar with Surge, Omen, MAVIS, Will E. Bee and some members of The Council from previous ""Surge of Power"" movies, but who is Falling Apple and what is her role in The Council's evil scheme? Struggling from a lifetime of trauma, Falling Apple has discarded her civilian life as Chai Appuru for a gritty life full of anger and resentment as she seeks to exact revenge on those she believes killed her father when she was a child, putting the entire Chicago area in peril. Is Falling Apple's agenda aligned with The Council's goals? Watch as Omen guides Surge in recruiting more ""champions"" to form a superhero team to face The Council's threat."
429. Mazhai Pidikatha Manithan,"A secret agent, forced to live anonymously, encounters a woman in debt. Against his detached lifestyle, he befriends her while rescuing a pup, sparking a journey to help with her financial troubles."
430. Pontonovo srce,"Grumpy mechanic falls for famous actress. While trying to fix her car, he's forced to confront his childhood rival to obtain needed parts, pushing him far outside his comfort zone."
431. Scopophobia,Four girls return home to a ghost town but find themselves being followed. By someone who knows what they did? Or just their guilty conscience? There's more to each girl than meets the eye.
432. Electric Lady Studios: A Jimi Hendrix Vision,"Creation of Electric Lady Studios by Jimi Hendrix, from nightclub ruin to state-of-the-art facility. Includes interviews, unseen footage and track breakdowns by engineer Eddie Kramer."
433. Andrew Tate: Icon or Toxic? A Faking It Special,A social media influencer faces allegations of rape and human trafficking in Romania. Experts in body language and forensics analyze his responses during questioning.
434. Under the Influencer,"When a struggling digital artist has her work stolen by a popular art curator, will she remain a victim, or weaponize her art to exact revenge?"
435. Hidden Lies,"After his release from prison, Malcolm vows to leave his criminal past behind, but a series of events pulls him back into the game, unveiling a trail of dark secrets."
436. Israel Palestine on Swedish TV 1958-1989,"Israel Palestine on Swedish Television 1958-1989 explores one of the world's longest conflicts through archival Swedish TV footage, challenging conventions of history-writing, depicting how media perceived the issue."
437. Dracula: The Count's Kin,"A century after his legendary death, Dracula's blood sister has emerged with her own nefarious plans. Will a newly minted private detective with a mysterious past put an end to these malevolent intentions?"
438. Fario,"Léo, a young engineer, returns to his homeland to sell his late father's homeland to a rare-earth metal drilling company."
"439. Sudan, Remember Us","They are young Sudanese yearning for freedom. Their revolution is poetic, driven by the power of words. The film reassembles fragments of a revolution, a battle pitting the voices of youth against the military's might."
440. Nanban Oruvan Vantha Piragu,"Anand, in the travel back to his home to reunite with his friends , looks back at his life in 8 chapters, trying to find an answer to the question of ""What's happiness / Am I happy?"
441. Tartinijev kljuc,"The action takes place in Piran, where three children meet. An SMS message was sent to the wrong number triggers a series of events in which children go through various adventures and puzzles related to Piran. The antagonists of the story are bandits who are looking for treasure, but they are overtaken by children who are more skilled in solving the keys that lead to the treasure. The children are the first to find the treasure, which is actually a collection of letters between the famous violinist Tartini and Stradivari, a violin maker who through correspondence provided him with support and advice on improving violins."
442. Vixen,"At an international security tech conference, Liu Yang-the only Asian woman delegate-faces bias from foreign execs and a sudden terrorist attack. Alone and resolute, she thwarts the assailants and averts the crisis."
443. Bhagia Bharija,"A husband's unwavering support for his wife's dreams leads him down a path of difficult choices, testing the boundaries of loyalty and sacrifice. A thought-provoking tale about love's many facets."
444. The Apocalypse Box,"A right-wing politician, aims to ""Keep Britain British."" On election eve, he gathers 6 strangers to unlock a wish-granting box. Ella, his spin doctor, faces chaos, scandal, and temptation with the mysterious ""Apocalypse Box."""
445. Eksie Perfeksie,"After impulsively moving in with his girlfriend, André finds out that Dalene is still friends with all of her ex-boyfriends. Intimidated, André tries to befriend them and discovers that Dalene's relationships follow an exact pattern."
446. Nirahua Hindustani 4,
447. Jimmy,"After the murder of her childhood friend, Dilara returns to her hometown. Following a reunion with her friends, she starts to believe that the group is targeted through a haunted true crime podcast - once you listen you'll meet the killer."
448. Dead Rock,"Four women on a bachelorette trip camping in a remote stretch of the Mojave desert encounter terrifying locals amongst the rocky terrain, hell bent on making them their next meal."
"449. Hello, Sunshine",An Internet-famous chef must rehabilitate her life and career after a catastrophic fall from grace.
450. Gary,"Explores Gary Coleman's rise to fame as a child star, his struggles with living in the spotlight, financial troubles, depression, and the controversy surrounding his tragic death at age 42, providing insight into his private world."
451. Fêlés,The Rainbow is a genuine associative place in Marmande that welcomes ordinary people but abused by life. Its members support each other in their struggle against daily difficulties.
452. Emma sous influence,"Emma, 14, comes under the toxic influence of her new friend Odile, a manipulative teenager, who tries to convince her that her mother killed her father to live with her new boyfriend."
453. Our Girlfriend,"A happy couple invites an old friend into their relationship, but their dream of polyamory shatters when her troubled past emerges, turning their passionate experiment into a dangerous game of survival."
454. Sorority Girl Massacre: Guts of Ecstasy,Two sorority girls descend into madness when they are haunted by an inhuman slasher.
455. Watergate's Secrets and Betrayals,"Utilizing archival footage, interviews, and dramatized scenes, the film examines the Watergate probe through the lens of Geoff Shepard's research, the former deputy counsel who recently analyzed the special prosecutor's records."
456. George Clooney: Leading Man,"Delve into George Clooney's multifaceted life, from his Hollywood rise to humanitarian endeavors. Intimate interviews unveil the legend's impact on film and society."
457. Sea of Love,"Ratheesh working in Singapore dreams of settling in a village with his mother.He falls for his neighbor Jumai,a bidi roller but she shows no interest.Suspecting she might be a lesbian,his life spirals unexpectedly as he follows his doubts"
458. Boat,"10 people escape bombing on small boat, which unexpectedly stops and sinks mid-journey. Passengers struggle to survive as boat goes down."
459. Bocchi the Rock! Recap Part 2,"The 2022 hit animated television series ""Bocchi Za Rokku!"" re-edited for film. The film, which also attracted a great deal of attention in terms of music, with the full album ""KESSOKU BAND"" ranking first in Oricon's ""Digital Album Ranking by Number of Sales by Production"" in 2023, will be revived on the movie theater screen."
460. Tòkunbò,An ex-car smuggler is given three hours to deliver a government official's daughter to her captor - or else his family will suffer the consequences.
461. The Golden Voices 2,"The Golden Voices 2 continues the inspiring story of music, faith, and perseverance. Set in the vibrant world of collegiate gospel choirs, the film follows Sidney Jackson, a talented choir director seeking to revive her career."
462. Toxic Lovers,"Struggling to find balance and clarity, Malcolm's journey explores the complexities of love, obsession, and the search for stability."
463. Lapin,"After his parents divorce, 15-year-old Valya Lapin is forced to move with his mother to the province, where everything disgusts him. But he knows that as soon as the school year ends, he will move to his father in Canada. Lapin decides to lie low, wait, simply exist in anticipation of the move. The only thing he allows to approach him from his new life is running. After all, it helps him escape from reality."
464. Love Foolery Case for Dismembered Body,"Shino, who works at a real estate company, is having an affair with her much older, married colleague, Okumura. Wanting to save money on frequenting love hotels, Okumura suggests using a long-vacant stigmatized property he's responsible for as a place where they can make out instead. Meanwhile, Manami, who is a member of a popular streaming couple specializing in uploading urban legend and horror-themed videos, catches wind of a rumor that the property is haunted and that nobody has successfully managed to catch anything on camera there. Determined to be the first, she covertly joins the real estate company in charge of the property."
465. EFC,"Reigning mixed martial arts champion Cassady Jones faces rising star Alexa Star in an explosive showdown that rocks the EFC, with the sport's future at stake."
466. Trophy Wife,"A young woman suffering from amnesia is urged by her husband to stay at home. But as she pieces together her memory, she discovers, he isn't who he says he is, and neither she."
467. Sight & Sound Presents: Daniel LIVE,"Daniel, exiled to Babylon, navigates life in palace amid idolatry. Pressured to compromise faith, he faces fiery furnace and lion's den, trusting God through tests of faith."
468. Don't Turn Your Back on Friday Night,"Former gravedigger Ike Reilly secured a major label deal at 40, bought a home, toured with his band despite critical acclaim but no commercial success."
469. Dog,"When Jesus, his faithful companion, goes missing, Virendra - a reclusive ex-convict, suffering from PTSD - pushes away the only person that truly cares about him and searches the frozen landscape for answers."
470. Super Zindagi,"Sidhu and Mujeeb chase after hidden gold in rural Karnataka, following a tip from Rudra, a local they met on a bus who claims he found treasure and needs help selling it."
471. The Betrayed,"Amarachi's life was a picture-perfect fairy tale, until her husband was arrested for the murder of his girlfriend. With a web of secrets tangled around him, Amarachi is torn between loyalty and the horrifying truth."
472. Untouchable,"Big brother Zun Fei and his gang of brothers are doing well in the underworld. However, when conspiracies arise and the brothers turn against each other, Zun Fei can only take up his gun and risk his life to face the threat."
473. Gym,"There is always one bully in our inner circle, often a misogynistic one."
474. Son Bir Tatil,
475. Sihina Nelum Mal,"In their cozy Colombo apartment, Sahan and Nayomi's love is unwavering. However, after six years of marriage, their dream of having a child remains unfulfilled, leading to mounting pressure from family and society. The couple faces emotional turmoil, strained relationships, and misunderstandings all stemming from one question: ""Why?"" As they navigate the challenges of infertility, they must confront their deepest fears and desires, ultimately discovering that love can take many forms. Will they find peace in their journey, or will the weight of expectation tear them apart?"
476. Queens of Concrete,"Big dreams wrestle bitter truths as three teenage girls pursue Olympic history. Shot over seven years, this coming-of-age documentary chronicles the journey from childhood to adulthood and the moments that define us."
477. Hotel Bitcoin,"A group of friends have to survive a weekend in a hotel with a huge amount of virtual money to guard, putting their ingenuity to the test."
478. Karkhanu,"Three carpenters trapped in a haunted factory on Kalichaudash must burn a possessed girl's anklets, only to reveal the entire spooky tale was filmed in a single take with hilarious behind-the-scenes chaos."
479. Shadows of Bigfoot,"In the shadowy confines of Blackwood Forest, filmmakers exploring Bigfoot myths face their worst fears when a vengeful monster emerges, turning their project into a chilling fight for survival."
"480. 100,000,000,000,000","Julia described palaces, diamonds, and the afterlife to captivated Afine during their night-long conversation in her room, exposing him to a world beyond his knowledge."
481. Knock Out Blonde: The Kellie Maloney Story,"The authorized documentary of Kellie Maloney, the famous British transgender boxing manager. This unique film will explore Kellie's story of truth and denial, as she confronted uncertainty and ultimately accepted herself for who she was."
482. Secret Lives of Orangutans,Follow a multi-generational orangutan family through their treetop triumphs and travails in this immersive documentary narrated by David Attenborough.
483. Hinckley,"In March 1981, inspired by a dangerous obsession with the film Taxi Driver and actress Jodie Foster, a man named John Hinckley tried to assassinate President Ronald Reagan. The attack shocked the world and forever changed American history. Found not guilty by reason of insanity, Hinckley spent thirty-five years in a psychiatric hospital. Nearly 40 years later, a judge granted him his unconditional release. HINCKLEY presents an unsparing profile of a man whose shocking act of political violence forever changed a nation and still resonates today. It examines Hinckley's troubled early life, his obsessions and other attempts at assassination, the leadup and aftermath of his attack on Reagan, and whether or not redemption is possible for one of America's most infamous men, especially in a nation deeply divided by politics and gripped by gun violence."
484. Parakramam,"Revolves around the life of Lovaraju, a theatre artist and a gully cricketer in a village named Lampakalova."
485. La vecina de al lado,
486. Virgo,"The young punk band ""The Rasperries"" is touring Sweden in a worn-out van. Along the way, they meet Ava, a charming and intense goth girl who offers them an after-party - while pursuing a dark agenda of her own."
487. Touched by Darkness,"Kenneth Sternberg's life, his time as Jewish Latin King member, 80+ year prison sentence, violence experienced, and reflections on persevering through darkness."
488. Yakuza Girl,Detectives investigate bizarre murders connected to the Yakuza mob and a covert ninja assassin.
489. Fright,The chilling story of a young woman and her struggles with crippling agoraphobia. It's 1937 and eighteen year old Emily lives in constant fear of the outside - and of her mysterious mother.
490. Since Yesterday: The Untold Story of Scotland's Girl Bands,"Chronicling Scottish girl bands from the 1960s to present, a scrapbook of pop music unveils challenges faced in a male-dominated industry."
491. Sharkers,"After getting dumped by his girlfriend, a young yuppie embarks on a wild night of self-destruction, descending into a drugged-fueled nightmare that brings him to the edge of sanity."
492. Cedric & Alysia,"Following his return to a homeland ravaged by war, Cedric Vale offers his services as Knight-Protector to the Baron of Pres, only to learn shortly after that the Baron has married the woman he loves, Lady Alysia."
493. The Frontrooms,"A workaholic with no time for anybody suddenly find himself trapped in his office. One night, he discovers that he can't find the front door. His phone stops working, and disappears. He starts to hear things and realizes he's not alone."
494. Welcome to Jay,"When a black teenager is shot and killed attending a bonfire party in Jay, Florida, the town's racist past becomes its present and leads to the uncovering of a shockingly similar murder in 1922 that changed the community forever."
495. Lads,
496. Surviving Lake Lanier,A journey into the heart of a chilling near-death experience that happened on Lake Lanier.
497. Adharma Kadhaigal,Adharma a Gangster returns to see his wife during the Corona period.
498. Selon Joy,
499. Faith in the Family,A mother on her path to healing after her life and the lives of those dear to her took an unexpected turn.
500. Zenithal,"Accused of murdering a martial arts master, a man goes on the run and encounters a mad surgeon who transforms his body."
501. Halisa,"Sarah, a nurse caring for babies in Haifa, longs for her own child after years of failed fertility treatments. When young mother Anya arrives with baby Eden, they form a bond, filling Sarah's need for family and Anya's need for support."
502. La passion selon Béatrice,"In September 2022, Beatrice Dalle travels to Italy. At the root of this journey is the wish to follow in the footsteps of Pier Paolo Pasolini, the love of her life."
503. Collective Monologue,An intimate series of moments takes place in a community of zoos and animal rescue centers across Argentina.
