Movie_Name,Storyline
309. Director's Cut,"Excited to shoot their first music video, a punk rock band ventures into the woods of P.A. never to return."
310. Lethally Blonde,Michelle's past secrets resurface with lethal consequences when her daughter joins the same sorority she once belonged to in college.
311. Viswam,"When terrorists target a young girl who witnessed an assassination, a heroic taxi driver comes to the rescue."
312. Children of the Cult,"Osho cult survivors recount the harrowing experiences they endured as children in 'Wild Wild Country' Osho communes in the 80s, exposing a systemic culture of exploitation and attempting to talk to those responsible."
313. Un monde merveilleux,"In a near future, Max and her daughter are selling stolen robots on the black market. When Max loses custody of her daughter following their latest scheme, she must rely on the last robot she took, T-O, who is ready to do anything to help."
314. First Class: Full Speed!,"The plot follows rivals Beba (Rade Cosic) and Nemac (Miodrag Radonjic) as they race iconic Yugos, chasing the national championship and their dreams of Formula 1. However, racing isn't their only source of adrenaline."
315. Mud Key,"A lefty lesbian couple and their lapdog accidentally beach their boat on a tiny remote Florida Key, crashing a right wing couple's campsite, and all must wait for the tide to come back in for them to get out."
316. The Forbidden Camp: Mass Possession,"A group of students enjoying camping activities. Instead of being a fun moment, the atmosphere becomes tense when one by one they are possessed by evil forces."
317. The Art of Nothing,"An unknown and unhappy painter suddenly decides to quit his job and move to a small town in Normandie, hoping to be able to create a masterpiece. Local people will have an unexpected impact on his life."
318. Doctor X: The Movie,"Michiko Daimon is a freelance surgeon who never fails. She does not appear or act like a typical surgeon, but she is highly skilled. The story of her mysterious and solitary background is soon revealed and she also faces the worst crises ever. How will Michiko respond?"
319. Zombies: Christmas Apocalypse,"As winter rolls into a small Midwestern town, the locals get more than just snow. As the dead start to rise."
320. Mafia Temptation,"When Hayley, a tough-as-nails bartender, crosses paths with Luca, her club's mafia boss, sparks fly. Their worlds clash in a fiery dance of passion and power. But can she let Luca see past her defenses into her scarred heart?"
321. The Short Game,"On the brink of his greatest victory, a high school golfer is forced to make a life-altering decision, finally realizing his own personal dream or standing by his autistic brother."
322. Paani,A drought-stricken village becomes the backdrop as a commoner fights adversity and local goons to transform the place into a self-sufficient haven.
323. Gelin Takimi,"A group of female friends take a holiday bachelorette trip, where they let their hair down, flirting with strangers, and indulge in a party lifestyle."
324. 0000 Kilometre,A phone call to Izmir while she and Ege are living together in France turns their lives upside down. The caller claims to be Izmir's recently deceased mother.
325. Negligence,A man remains unaware that his wife was sexually assaulted by an individual seeking vengeance against him.
326. ZombieCON Vol. 1,A group of cosplaying friends trigger a zombie apocalypse and are forced to traverse a zombie-infested Los Angeles to save their loved one.
327. Steamboat Willie: Blood on the Water,Randall inherits a remote riverfront property and experiences strange phenomena. Locals spin yarns about a ghostly captain and demonic rat-men. Randall hopes to disprove the legends but uncovers something far more sinister.
328. The Wingwalker,"A young widower is deported as his daughter is scheduled for a heart transplant, this will lead him to orchestrate the boldest border crossing plan in history."
329. I Win,"While doing community service, Jax Donovan meets a young man with Down Syndrome. He also befriends Bailey, and Juliette, and they forge a friendship that teaches them about love, life and forgiveness."
330. I Don't Know,"A failed cartoonist scores a dangerous win at a high-stakes poker game, and flees the criminal underworld of Los Angeles with his resilient sex worker fiancé."
331. Tsunami Sharks,"A tsunami hits the city and soon, sharks begin infesting the waters.."
332. Teki Cometh,"A retired professor resides in the Japanese-style home built by his grandfather. He spends his days cooking, occasionally entertaining former students. Until he receives a mysterious message on his computer hinting at impending danger."
333. Z Zone,"A group of young delinquents, transferred to a remote military base for rehabilitation, find themselves caught in a web of secrets and battling sinister forces lurking in the shadows."
334. My Annoying Brother,"A now-blind athlete must rely on his estranged brother, who may have just used him as an excuse to get himself out of jail. The two were never close, but the brothers soon realized a connection they couldn't always see."
335. Candidatul perfect,"Costica, an aimless man, runs for president inadvertently backed by a corrupt party planning to lose and continue embezzling funds, all while he naively seeks to secure his neighbor's parking spot."
336. Nazi Supersoldier,"Searching for an adventurous story in the woods, a group of journalism students awaken a superhuman being from its lost cryo-chamber. A long night of man hunting and desperation ensues."
337. Suckers,"Seven social media stars eagerly wander into a glamorous Hollywood event, only to find themselves at the mercy of a vengeful vampire host."
338. Party People,One night. One party. And 15 people who are just trying to get there.
339. Exorcismo: The Transgressive Legacy of Clasificada 'S',"Following Francisco Franco's death in 1975, Spanish cinema saw censorship relax, leading to its full abolition in 1977. The ""S"" rating flagged films with sexual, violent, or political content, becoming a hit in a newly liberated society."
340. La pie voleuse,"An aging caregiver steals small amounts from her elderly clients despite caring for them devotedly and being loved in return, as she struggles financially but won't accept her situation."
341. Konchitsya leto,"After a long absence, the young guy Kesha returns to the village. His father and younger brother are waiting for him. Kesha - twenty-seven. He has time behind him. He returned and wants to just live - find some work, save up money, and then decide what to do next. His brother Tima is only seventeen. He has a school behind him, he dreams of going to college - on a ""budget"". And everything seems to be going according to plan. Tima gets high scores at the introductory, Kesha gets a job in a gold mining artel. But very quickly, Kesha is ""thrown"" by prospectors, and he is left without a job and a future and decides to take revenge. He steals the gold and goes on the run. But not alone, but together with his younger brother."
342. Thanupp,"Mysterious young couple arrives at village, settles with local's help. Husband works as painter, but couple's frequent queries about river location arouse suspicion. Film explores their story with social commentary."
"343. Marry, Fuck, Kill","Ivan's life is a disaster. He spends his days lost in his own head, bouncing between porn, target practice, and a hopeless crush on a co-worker. Full of self-doubt, bitter humor, and jabs at himself and the world around him."
344. Bitter Gold,"Pacífico's injury thrusts his daughter Carola into leading his mining crew, navigating greed, misogyny, and threats while trying to secure their future."
345. The Matriarch,"A thirteen year old girl kills her addict mother's boyfriend in self-defense, and is subsequently terrorized by her own mother."
"346. Maya, Give Me a Title",A father and daughter maintain their bond despite living in different countries through an imaginative nightly ritual where she suggests a title and he creates short animated films starring her as the hero.
347. All Hallows' Eve: Inferno,"From an executive producer of Terrifier 2 comes All Hallows' Eve: Inferno, a new installment of the franchise that first introduced the world to Damien Leone's Art the Clown and the short film Terrifier."
348. The Extraordinary Miss Flower,"Uncovers Geraldine Flower's collection of love letters, suggesting a potential double life as a spy."
349. Crossword,"Following the death of their daughter, Tessa focuses on her acclaimed children's book series, ""Lily Learns,"" while her husband, James, attempts to find solace in the daily crossword, but quickly unravels as it takes on a mind of its own."
350. Kasa Branca,A teenager from the outskirts of Rio de Janeiro receives the news that his grandmother is in the terminal stages of Alzheimer's disease. He relies on the help of his two best friends to face the world and enjoy his final days with her.
351. Sam and Colby: The Legends of the Paranormal,"Paranormal investigators Sam and Colby have hunted ghosts at the world's most iconic haunted locations. Now they set out to investigate a mysterious desert ranch famous for ghosts, UFOs, and terrifying monsters lurking in the dark."
352. Double or Nothing,Two cousins embark on a high-energy race against the clock to find $50k when the mob discover one of them has been skimming from their Gold Coast workshop.
353. What We Wanted to Be,"A man and woman meet outside a movie theater, create a fantasy world in a café as a novelist and astronaut, meet every Thursday, fall in love, and must navigate reality"
354. Überall gibt es ein Hausen,"Out of the bubble, into real life: seven women, one seminar, plenty of chaos. What happens when seven women gather in one place for one week? A seminar group as a microcosm of society."
355. Shadowland,"Leave your troubled past behind and get a fresh start in the hidden enclave nestled in the French Pyrenees, where magic and witchcraft are woven into daily life. This remote region attracts a motley crew of people - including priestess Anaiya, sorcerer Uranie and chaos magician Iranon - who eschew modernity and try to transform from their former troubled personae, embracing the local occult-tinged faith. Former Hollywood filmmaker Richard Stanley finds himself in the region, too, after losing everything in the film industry, self-manifesting as a spiritual leader in the community. When shocking allegations of Stanley's past domestic abuse are brought into light, his local admirers must confront the true nature of their beloved chosen home. Is the region truly transformative or have they been ruthlessly manipulated by a false prophet?"
356. Hors d'haleine,"When Emma has to leave her picture-perfect life for a women's shelter, her unlikely friendship with a ragtag group of women pushes them all into a fight to take back their power."
357. Forbidden Love,"Neha gets drawn to the glamorous world of advertising. Enamoured by her boss Rajeev, her life with Sameer takes a forbidden turn. Trapped in a triangle of desire, loyalty and ambition, will she find a way out?"
358. Tape,"Three former classmates reunite in Hong Kong, but a buried secret resurfaces forcing them to confront the past, each other, and the limits of truth."
359. The Rubber-Keyed Wonder,"Sinclair ZX Spectrum. This film goes into all the finer details of how and why the ZX Spectrum was created, what impact the computer had as well as the various versions"
360. Beyond the Gaze: Jule Campbell's Swimsuit Issue,"Jule Campbell's 32-year reign as editor of Sports Illustrated's Swimsuit Issue, transforming it into a media empire. Exploring changing beauty standards, feminism's evolution, and interviews with Campbell and supermodels she championed."
361. Spirit Springs,A band lodging at a Florida mansion discovers horror when Eden swims in the springs. An ancient spirit awakens to hunt souls through the night. Something lurks beneath the water.
362. If You See Something,"In the throes of a new love, an Iraqi immigrant seeking political asylum and an ambitious American woman start to build their life together in New York. When a crisis strikes, they are forced to navigate its impact on their relationship."
363. Malês,"A couple about to get married is kidnapped from their homeland in Africa and brought to Brazil as slaves. Separated by fate, they both struggle to survive the horrors of slavery and become involved in the largest Brazilian slave uprising."
364. Ghost Island,"After an incident on the ship, mysterious terrors begin to haunt them in unusual ways. The emergence of various unexplained threats further worsens the situation and forces one of the teenagers in the group to find a way out."
365. Acma: Game - The Final Key,"Terutomo seeks 99 Devil's Keys using his murdered father's clues. A psychic sister and her brother oppose him. With friends and new allies, he faces deadly games while pursuing his father's killer, Houshin, who holds the final key."
366. Suburban Fury,"""Suburban Fury"" examines the 1975 assassination attempt on U.S. President Gerald Ford by Sara Jane Moore, a conservative, middle-aged, single mother from the San Francisco suburbs who became radicalized while working as an FBI informant."
367. Shadow of Vengeance,An Ex Navy Seal is pushed to the brink when the man who murdered his mother is released early from prison and his niece is beaten within an inch of her life.
368. Replicator,"A young public defender investigates the sudden moral transformation of a small town's criminals, uncovering sinister supernatural forces and a harrowing path to redemption."
"369. Kyo no Sora ga Ichiban Suki, to Mada Ienai Boku wa","Meticulously captures the beauty of fleeting moments in everyday life. Her masterpiece explores new horizons, inviting viewers to appreciate life's preciousness."
370. What We Wrote Together,"Mariano and Juan, a long-term couple, move from the city to start a plant nursery after Juan's writing career takes off. Their new rural life is interrupted by a visit from Juan's best friend bearing pivotal news."
371. Papa,A café owner grapples with devastating loss and survivor's guilt after his mentally ill son commits a tragic act against family members and is committed to a psychiatric institution.
372. Dengeler,"Victory in the ring, revenge on the street! Ferit must defeat both his enemies and his destiny."
373. Suzzanna: The Queen of Black Magic,"Explores genre star Suzzanna's reign as the ""Queen of Indonesian Horror,"" tracing her lasting legacy in the country's film industry."
374. Family Secrets: The Disappearance of Alissa Turney,"Sarah Turney became a viral sensation when she posted suspicions on social media that her dad killed her sister, Alissa. Now Sarah, re-examines her and Alissa's childhood."
375. Cheers to Life,"Finding a locket identical to her late mother's inheritance, antique shop worker Jéssica joins forces with a surprise relative Gabriela to uncover their family's mysterious past in Rio."
376. But What About Tomi?,"Two alcoholics search for their friend who seems to have disappeared, while trying to stay sober in a country where drinking is widely accepted as a daily practice."
377. Treading Water,"Following his release from prison, Danny struggles with addiction and intrusive thoughts. He reconnects with schoolfriend Laura who is equally trapped in her own choices."
378. Atypical Pirate,"Hugo, a neurodiverse savant involved in the dangerous theft of a valuable USB memory stick, escapes from those who want to recover it, but when he meets Cynthia they set off in search of a new treasure."
379. Børnene fra Sølvgade,"Four children live by their own rules in an apartment without adults. When the school inspector starts questioning their always absent parents, the kids come up with a plan to avoid being sent to an orphanage: they will hire a housekeeper."
380. Laggam,A family who passes through various harsh situations in life. Every situation tests their bonding but the family tries to overcome every situation.
381. Valley of the Shadow of Death,"Pastor Leung, who preaches God's forgiveness, finds himself in a dire situation when his church gives shelter to a young man who caused the death of his beloved daughter."
382. Greenwood Rising: The Rise of Black Wall Street,"The life of O.W. Gurley, a trailblazing Black entrepreneur, and his unwavering spirit that built Greenwood District into the thriving economic hub known as Black Wall Street, overcoming adversity in 1920s Tulsa, Oklahoma."
"383. Aku Jati, Aku Asperger",Jati is a teenager with Asperger's syndrome. He struggles to find his identity amidst various social challenges.
384. Iyus Jenius,Iyus living alone with his mother since his father died. He has an imaginary friend named Babah Tbob (only Iyus can see him) who ultimately helps Iyus become a genius on his journey.
385. Cille 2069,
386. Leap of Faith,"Over a year, 12 diverse Christian leaders explore contentious issues and seek fellowship at retreats in Grand Rapids, Michigan. They navigate divisions while holding onto their shared belief in love, testing the bonds they build."
387. Fureru,"Three friends from an island move to Tokyo and share an apartment. When mysterious beings grant them telepathic powers, their friendship evolves as they discover the true nature of their newfound abilities."
388. Waarom Wettelen,The death of Christine and the choice to bury her in Wettelen lead to the unraveling of unexpected family secrets on the journey to her final resting place.
389. Becoming Hitchcock: The Legacy of Blackmail,"Exploring Hitchcock's iconic style through his early film ""Blackmail,"" an insight into the director's emerging techniques and themes during the transition to talkies, showcasing elements that would define his later masterpieces."
390. Village Rockstars 2,"Dhunu, now in her late teens, still climbs trees, swims, and most importantly, dreams of continuing her childhood life as a guitarist in her rock band. However, life does not unfold as Dhunu wishes. As she faces the bitter and sour moments of life, she stands on the threshold of leaving her once-happy childhood behind."
391. Rerouting,"When a rideshare driver is wrongfully framed for the abduction of two women, he must navigate a relentless pursuit by the law while uncovering a chilling conspiracy, risking everything to clear his name."
392. Shastri,"Porimol, a factory worker, loses his job and faces hardships. An unexplained event gives him the power to see the future, changing his life's trajectory."
393. 4 Zéros,"Sylvie Colonna, president of the football club of Haricots d'Arpajon, has remade her life with José Pinto. Their son, Manu, a somewhat lost thirty-something, dreams of becoming a player agent."
394. Hiçbir Sey Normal Degil,A circus-like dark comedy about a country of destruction.
395. Like My Brother,"LIKE MY BROTHER is a joyful, entertaining and inspiring story of relationships and respect, heartbreak and triumph. Ultimately, the film explores sport as a force for change and the bridge across different worlds. LIKE MY BROTHER explores what it takes to look for success in two worlds."
396. The Occult,"When a young man falls for a seductive but mentally unstable fortune-teller, he begins to suspect her family is hiding a diabolical secret."
397. Georgia O'Keeffe: The Brightness of Light,"Georgia O'Keeffe: the Brightness of Light explores the life and art of the most important woman artist of the 20th century. O'Keeffe became famous for her paintings of flowers, bones and emerged as an iconic role model for women."
398. Estela,"Susana and Jorge decide to move to a mansion in front of a lake, in search of tranquility that will allow them to become parents. Her obsession with getting pregnant ends up attracting the ghost of a girl looking for a mother."
399. Joli joli,
400. Par amour,"Sarah and Antoine are on the verge of breaking up, weakened by their hectic lives, balancing work and their two children. One day, Simon, the eldest, confides in his mother that he's hearing voices. While Antoine struggles to grasp the extent of the problem, Sarah decides to support her son. How far will she be willing to go for love?"
401. Dirty Money,"Two detectives struggling with their own needs, succumb to temptation when handling a large amount of cash."
402. Clown 2,"A troubled young woman moves to a small town to start fresh with her aunt, but soon learns the locals have a vendetta against her family-and her past might be the key to unraveling their dangerous secrets."
403. Vares X,"Vares gets a desperate call from his friend Kyy, who needs saving. While Vares is saving his friend, the daughter of a new family of private detectives is kidnapped. Vares has to gamble with higher stakes than ever before. Events begin to link up with the parties of a mysterious sex cult and a showdown in the underworld. Who can Jussi Vares finally save?"
404. Verano en diciembre,"Teresa's daughters and her mother-in-law, a nonagenarian with senile dementia, arrive at her house. The daughters will meet their mother and grandmother at a family reunion to commemorate the anniversary of their father's death."
405. .ask,"Chris Vander Kaay, a YouTuber in his mid-40s, takes a mysterious coach's advice to be brutally honest with his audience. His channel and life improve, but unforeseen darker consequences soon begin to unfold."
406. Camp Blood: Clown Shark,"After being dispatched by a young woman with the special ability to see horrendous murders in her visions, the evil spirit of the Camp Blood Killer passes into that fiercest of aquatic predators, The Great White Shark. And when the killings begin anew, leaving law enforcement baffled, this courageous heroine must return to the woods of the infamous Camp Blood to face off again with a newly reincarnated killer before it's too late for everyone."
407. Deadly Fiancée,"When Jenny's father marries a younger woman, her mother goes into ""mama-bear"" mode when she becomes suspicious of the young woman's intentions."
408. Somebody,"A swimming instructor and her violent 7-year-old daughter's story intertwines with two characters handling solitary deaths 20 years later, all haunted by a mother's presence in their personal hells."
409. Stop-Motion,"After a tragic accident, a woman cares for her injured mother while coping through stop-motion filmmaking, mending strained family ties, and seeking growth amidst grief."
410. Eterno visionario,"The life and career of a Nobel Prize-winning author, exploring his conflicted relationships, controversial stance on fascism, and pursuit of unconditional love, spanning Rome, Stockholm, Berlin, Sicily, Milan, and America."
411. Dans la cuisine des Nguyen,"A Vietnamese-American aspiring actress pursues her musical theater dreams despite her mother's disapproval. Through cooking traditional meals together, mother and daughter find mutual understanding."
412. Le beau rôle,"A theater couple's relationship is tested when the actor husband lands a major film role, disrupting their artistic collaboration and threatening their personal and professional bond."
413. Last ExMas,"Maggie and Julianne are ex-girlfriends who unexpectedly rekindle the spark during a hometown visit for the holidays. Are they meant to be? They'll have to navigate their feelings, the gossiping town, and ghosts of exes past to find out."
414. Angel with a Gun,
415. Pavane for an Infant,"Lai Sum works at a baby hatch, where she intervenes to support a pregnant underage girl contemplating abortion. Their lives become entangled in a perilous struggle against patriarchal and theocratic forces that threaten their safety."
416. BXL,
417. A Christmas of Wonders,"After years of globetrotting, a travel writer returns to her small hometown for the holidays, where she rediscovers the magic of family traditions and reconnects with an old flame."
418. Don't F**k with Ghosts,"Filmmaking duo, Adam and Stu are convinced they need to capitalize on the next paranormal phenomenon, attempting to prove that ghosts are real."
419. Isla Monstro,"When loser Duke, who has screwed up every hair-brained scheme he's ever come up with, accidentally falls off a cruise ship and wakes up on a mysterious top secret government island, he discovers that it's overrun with mutants and monsters from a failed 1980s DARPA ""super soldier"" project to stop the 2nd Cold War. He soon comes up with the incredible idea of turning the island into a world class getaway resort, utilizing the creatures as it's staff, much to the dismay of the United States government."
420. Brother,A young man struggles to find his place after moving in with his sister and her in-laws.
421. Ghamasaan,"A cat-and-mouse tale set in the Hindi heartland, where male friendships and rivalries unveil homoerotic tensions. Men on both sides of the law traverse arid lands, creating a sense of place where unexplored histories reside."
422. Christmas at Plumhill Manor,"Rising NYC architect Margot unexpectedly inherits an English manor. Embracing Christmas traditions abroad, she finds love and a sense of belonging that reshape her life."
423. I Hate Myself and Want to Die,A depressed young guy is trying to kill himself but he keeps getting interrupted by his unsuspecting family and friends.
424. Las Mutaciones,"After an urgent surgery leaves him unable to speak, a lawyer's life changes as his relationship with his wife and teenage kids is strained. A talkative parrot gifted by the maid becomes his imaginary interlocutor."
425. Moon Ghost Returns,"Selina has no idea how to fulfill her destiny as the new Moon Wizard, but she's been having visions predicting the return of her evil nemesis Moon Ghost, so she'd better figure things out soon."
426. Rewind,"Karthik falls for Shanthi at first sight in a lift. After impressing her, fate takes an unexpected turn. In a bid to win her back, Karthik travels through time to alter events. But does he succeed in his quest for love?"
427. Boreal,"After losing their son, Ana and Pablo relocate to the mountains to run a guest house. Their fiends from the city join them, but strange Northern Lights present an unexpected opportunity to jump into alternate versions of their lives."
428. Gangster,"Emotionless hitman Michael meets Jessy, awakening unfamiliar feelings. A mission gone awry forces him to reevaluate his entire existence, challenging his beliefs and way of life."
429. Tu Sangre,"Fourteen-year-old Sofia's mother vanished from the boarding school where she worked. After a Ouija board reveals she must search there, Sofia enrolls at the school to uncover what happened to her."
430. Death Streamer,A modern-day vampire employs technologically advanced glasses that enable him to hunt and LIVE STREAM his bloody feasts.
431. 12 Gaun,"A son's quest for vengeance against a tyrannical village chief who murdered his parents. The chief rules through fear, oppressing villagers with his gang, forbidding escape. The son must confront the chief's ruthless reign to seek justice."
432. Magnetosphere,"13-year-old Maggie navigates growing up, her first love, and moving to a new town, all while learning she has synesthesia - a condition that makes her see sounds, hear colours and more."
433. Abracadaver,Three magician brothers reunite to pull off an impossible heist: stealing a priceless twin mummy from a heavily guarded location to preserve their family's legacy in the circus world.
434. The Accidental Spy,"The Accidental Spy is the story of how one man became tangled in a complex geo-political web, how he risked everything to protect his family, and how he was cruelly betrayed by the country he strived to defend."
435. Bodegón con fantasmas,"In a small town haunted by the struggles of life and death, ghosts and humans alike embark on a desperate journey to end their torment, resorting to extreme measures to achieve their goals."
436. Maa Nanna Superhero,"Johnny embarks on a mission to help his adoptive father, inadvertently reuniting with his biological father Prakash, who was forced to abandon him years ago but now seeks reconciliation."
437. Water Lily,"She knows the man, not the darkness he brings."
438. Fidan,"13-year-old Fidan gets accepted to a renowned high school away from home. However, it is not easy for Fidan to leave her younger brother and father who is lost in the shadow of sad events."
439. Milano,"Alain is raising his son Milano on his own. Determined to make their future better, he tries to make ends meet."
440. Blow Out,A secret agent realizes the organization he works for has plans for him to be assassinated.
441. Spirit World,"Follow a singer who dies suddenly while on tour in Japan, but her spirit lives on and she embarks on a journey to find humanity in the after-world."
442. Day of the Wicked,"A victim of workplace bullying seeks vengeance against his tormentors using ancient and sinister forces, unwittingly triggering the opening of a demonic gateway that unleashes chaos and destruction upon the world."
443. The Girl Who Wore Yellow Lace,"Arianna has just signed up with the biggest modeling agency in town. What appears to be a dream come true, has turned into a nightmare. One by one, beautiful models are being found murdered by a mysterious masked killer. Will the Girl who wore yellow lace be his next victim?"
444. Pottel,"An underprivileged villager and a victim of caste-driven politics in his village, forced to run away with his daughter Saraswati, but returns after undergoing a spiritual reincarnation, which in turn changes how the village receives him."
445. Elie Wiesel: Soul on Fire,"Holocaust survivor Elie Wiesel's life journey, from his family's deportation to his legacy as writer and human rights advocate, told through personal archives, family interviews, and his own voice."
446. The Unseen Sister,"Qiao Yan, who grew up in a border town, became a famous actress after years of hard work, but under heavy pressure, she walked cautiously along the way. While, her sister who lost contact years ago suddenly appeared."
447. Love Stuck,"Toy is trapped in a time loop, reliving New Year's Eve. He meets Vee, also stuck in the loop. They decide to search for 'Perfect Moments,' learning to find joy in small wonders and cherish each day."
448. Happiness Is,"Turning forty was meant to be a low-key event for Princess, but when her best friend throws her an unforgettable party, her entire world is shaken up."
449. The Formula for Water,"Dana goes in search of her father, a scientist who has invented a machine that can solve an important problem - the lack of drinking water. A real traveling circus will help her in her search."
450. From the River to the Sea: The Frontiers of Faith,"An invitation to understand that the war in Israel is not just a territorial dispute in the Middle East, but a global war over two worldviews."
451. 9 Windows,"After a tragic accident that killed her parents, Liza is unable to walk and spends her days trolling vloggers. When she witnesses a murder online, the police dismisses it as a hoax, and it's up to Liza to find the killer."
452. Hahacar,Hahacar is a situational suspense comedy film that takes you on a ride filled with chaos and drama packed into one night's story.
453. Dangerous Masala,
454. Like Aani Subscribe,"Revolves around a young vlogger, who is also an aspiring actress. Her life turns dramatically when she gets involved in a murder mystery."
455. Ms. President,"A portrait of a woman striving to bring a humane, open approach to the competitive world of high-level politics while staying a good mother to her daughters. A portrayal of the former president of crisis-stricken Slovakia, Zuzana Caputová."
456. Amityville: Where the Echo Lives,"When paranormal investigator Heather West receives a call from a terrified woman who claims her house is inhabited by a ghost, she discovers the building has a horrifying history."
457. Quo Vadis,
458. The True Story of Tamara de Lempicka & The Art of Survival,"Life of renowned Art Deco painter Tamara de Lempicka from 1920s Paris rise to stardom, move to US fleeing fascism in 1940, and revival in current art market, through powerful paintings depicting high society, nudes, and her lifestyle."
459. It's All Gonna Break,Early 2000s Canadian indie band Broken Social Scene discuss their formation and unique musical philosophy.
460. The Adventures of Jurassic Pet: Return to the Wild,"When a documentary film crew discovers the magical doorway to the land of dinosaurs, they encounter and capture a little dinosaur named Spike."
"461. María, Me Muero","Maria's hypochondriac husband believes every cold is terminal. After enduring his antics, Maria takes matters into her own hands to address his irrational fear of death."
462. Obbattu,"Ganga and Shiva navigate a comedic and suspenseful evening after the unexpected death of Jollu Seena at Ganga's dinner, leading to a series of misunderstandings and the search for the true murderer."
463. Weekend,A romantic weekend getaway turns into a nightmare for a couple when a trivial argument unleashes a spiral of violence fueled by jealousy and unbridled passions.
464. Ayse,"Ayse lives with her brother Ridvan, who has down syndrome, on the outer edge of the ever-growing Istanbul, where the face has begun to change."
465. Dying to Be Famous,"A social media influencer with a dark alternate personality, goes to extreme measures to achieve fame, unaware her success is entwined with her inner demons"
466. Holnap meghalok,"Pregnant Irma retreats to their cottage in the middle of the forest. The girl is possessed by strange thoughts: she feels that she will die the next day. The date coincides with the date of his mother's death - she also died on her 34th birthday. Irma doesn't want to be alone on the upcoming anniversary, so she invites her half-brother and her best girlfriend. But more and more inexplicable events follow one another, and it's not so much a fever dream. It looks that something really will happen to Irma."
467. Who's Watching,"Caleb is a metal head loner who becomes obsessed with his new coworker, Krista. He begins invading every aspect of Krista's life. As his infatuation escalates from inappropriate to criminal, we're left asking who is really watching whom."
468. In Tenebras: Into the Darkness,Two brothers embark on an adventure of a lifetime -a journey deep inside the WW2 tunnels of Gibraltar to find a lost treasure. Complications arise and what started off as an adventure will end up as a life or death situation to survive.
469. Pay Dirt: The Story of Supercross,"The essence of Supercross, showcasing top riders and their quest for championships. It blends stunning visuals, rare footage, and interviews to reveal the passion and commitment behind this demanding sport."
470. The Mediterranean Sea,"Haia, who was pursuing her dream of pursuing a Masters degree in South Korea, almost failed after her scholarship was closed by the government."
471. Storia di una notte,
472. Don Dukun,"Don Arif who is an extraordinary shaman and comes from a lineage of famous shaman. As a social media 'influencer', he often thinks of new ways to gain popularity. With the help of Jaafar, his senior assistant, they managed to 'cure' a woman who was possessed while the Shaman Convention was going on. The ceremony then went viral and since then Don Arif has become famous. So began a new journey of his life with a high demand to use his services."
473. Crosspoint,"An illegal Filipino entertainer in Japan, Manuel, meets a bankrupt Japanese businessman, Shigeru. After knowing the whereabouts of a high-profile serial killer at large, the two men decide to capture the killer to get a big bounty."
474. Vaxxed III: Authorized to Kill,
475. Kayip Kamyon,"Vasif, a retired police officer, takes care of his granddaughter Zeynep after losing his daughter and son-in-law in a traffic accident. After losing her mother and father, Zeynep turned into herself and lost her intimacy with her grandfather. Vasif learns that his old truck, which has its license on him, has a 10-year tax debt, and from that moment on, nothing will be the same."
476. Hakkenden,"Bakin shares a tale with Hokusai, but as he nears the end, he begins to lose his sight. A surprising proposal offers hope-will the story be finished?"
477. Watch Them Come Blood,A group of road tripping friends find more than they bargain for when they stumble upon a brothel specializing in a peculiar type of service.
478. Okie,"Louie, an acclaimed writer, returns to his hometown after his father's death. Confronted with a host of people from his past, Louie is forced to reconcile with the stories he's stolen, misrepresented, or downright exploited for profit."
479. Opa Cor,A law-abiding Rotterdam dock worker and proud grandfather.
480. Amazon Bullseye,A Korean archery coach embarks on a journey to train 3 Amazonian natives to win Olympic medals.
481. Tootoo,"Follows Jordin Tootoo as he delves into international stardom, tragic personal loss, and addiction."
482. Pasahero,"A group of train passengers' failure to help a woman in distress leads to a journey of conscience, redemption, and unexpected connections."
483. Lump,"Ralph, a mourning detective, discovers an unwelcome lump and an equally unwelcome partner, Xavier. The investigator contends with Xavier's exuberance as they navigate a partnership between unlikely cases, themselves and a lump."
484. Sigonella: La sfida,"Sigonella unravels the Achille Lauro hijacking and the standoff that led Italy to defy the U.S. Through firsthand accounts and dynamic visuals, it captures a tense mix of espionage and politics, echoing today's geopolitical struggles."
485. Unnatural,A gunslinger on a mission from God must track down supernatural creatures as penance for his past sins.
486. Porattu Nadakam,"In Gopalapura, a village in North Malabar, a satirical narrative unfolds over 21 days, with traditional art forms Kothamuriyatam and Porattu Nadakam forming the backdrop."
487. Without Her,"A story told by the perspective of Sophia's dog as she faces the traumatic of leaving an abusive relationship. Despite those around her who tell her to leave her dog behind, Sophia fights to keep them both safe."
488. Line in the Sand,"Undercover journalist James O'Keefe investigates the migrant crisis using hidden cameras. He explores Mexican freight trains, cartel tunnels, and U.S. child detention camps to expose the realities of the U.S. border situation."
489. Merely Known as Something Else,"Between floating to the surface and sinking deep down into the unknown, some things are destined to waver until they merely become known as something else."
490. Love Is Never on Time,"A writer named Daku who feels always chased by time to find a life partner. In a fairly complex journey, he also tries to find comfort in love."
491. The Christmas Brew,"While buying a small brewery, Tori falls for the owner - and the town's tight-knit community. When she discovers that her boss plans to bankrupt it, she sets out to save the business."
492. Retreat Vama Veche,"Eva, a psychologist specializing in couples therapy, is about to get married and her best friends are organizing her bachelorette party at a discreet tantra-yoga retreat in Vama Veche."
