Movie_Name,Storyline
296. XXI A sport named solutions,"Praised since its inception for its supposed intrinsic values, sport remains confined in people's minds to an object of well-being, pleasure, and entertainment. Yet, its impact can be much more ambitious. The documentary XXI immerses us in the lives of men and women who, around the world, have reinvented sports activities to serve the cause of living together. Five countries with different colors, cultures, and landscapes. 70 minutes to experience vibrant stories and share tales that will inspire future generations."
297. Jugaremos en el bosque,
298. V de Victor,"A retired boxer returns to the ring against his rival. He relies on his daughter, friends, and a trainer who offers new perspectives on the sport."
299. Killer Campout: Part II,Teens attend wilderness therapy camp led by spiritual guide. Three metal fans accidentally resurrect a cannibalistic killer through satanic ritual. The murderer stalks and kills campers in Blackwell's woods.
300. Prasanna Vadanam,"Centers on a man with prosopagnosia who struggles to recognize faces. When caught up in a crime scene, his condition becomes an extraordinary investigative tool."
301. The Requiem Boogie,"Middle-aged ex-child actor mourning famous father's death gets visited by strangers, charlatans, and acquaintances determined to reunite cast of his old sitcom, complicating his grief process."
302. Realm of Shadows,"Enter a world of mystery, possession and shadows in an anthology of short horror themed tales woven into a full length feature presentation. Even the most shocking stories are based on true events. Starring horror legend Tony Todd."
303. Neuilly-Poissy,"A high roller gets busted after dilapidating funds and switches his lavish lifestyle to a constrained prison one, where rules and connections change him and his ways."
304. S.I.T,"ACP Partha Saradhi leads a team investigating a murder case involving Navya, an NGO for rape victims, revealing connections between her work and her murder."
305. Missing,"A girl vanishes while walking, leaving her family devastated. As months pass without clues, rumors about her mother's actions intensify online, straining her marriage."
306. Katlaa Curry,"Set in the sleepy fishing village along the banks of the river Narmada, a local fisherman (Raaymal), pulls a young man (Ratan) adrift in his fishing net, setting off a journey of profound connection and self-discovery."
307. The Rhythm,"The inspirational story of, a young black hockey player-turned-felon is sentenced to community service at a local hockey rink, where he leads his misfit hockey team to victory in a seemingly bigoted sport/league."
308. Bahodir Yalangto'sh,"In the heart of the 17th-century Uzbek Bukhara Khanate, a time of ruthless power struggles and looming external threats, Bahodir Yalangto'sh rises not as a man of royal blood, but as a fearless warrior and shrewd tactician. Born into a humble Uzbek family, his extraordinary skill in battle and unwavering loyalty to the state catch the eye of the aging Imamquli Khan. As the Khanate faces a new, formidable enemy-the relentless Safavids under Shah Abbas II - Imamquli Khan appoints Bahodir as the new governor of Samarkand, a city teetering on the brink of chaos and rebellion. Bahodir's mission is twofold: to fortify the city against the impending invasion and to quell the internal strife caused by treacherous nobles who seek to usurp power. Navigating a web of political intrigue and betrayal, Bahodir must earn the trust of the skeptical Samarkand elites while unifying the disparate tribes under a single banner. He faces not only the overwhelming might of the Persian army but also a personal challenge when he uncovers a deep-seated conspiracy involving a close friend and a forbidden love interest. The film culminates in a breathtaking, epic siege of Samarkand, where Bahodir's strategic genius is put to the ultimate test. In a battle where every decision could mean the difference between freedom and subjugation, he must prove that true leadership is not inherited but forged in the fire of courage and sacrifice. ""Bahodir Yalangto'sh"" is a gripping tale of a common man who, through his valor and intellect, becomes a legendary Uzbek hero and saves his people from the brink of extinction."
"309. To Live, to Die, to Live Again","A potential love triangle between Emma, Sammy, and Cyril is shattered by the emergence of the AIDS crisis. Expecting the worst, each character's destiny takes an unexpected path."
310. Old World Order,"Our history has been fabricated. The official timeline of our recent past, does not match our reality. Our Rockefeller ""his-story"" books are pure fabrication. There has been a massive cover-up."
311. Mandakini,Aromal and Ambili tied the knot.Aromal was really excited and delighted to start a life with Ambili but on that wedding night an unlikely incident happened which will put the entire family in complex situation.
312. Run!,"A married couple, renewing their vows in a desert town, get entangled in a psychopath's deadly game of love and vengeance"
313. The Keeper,"A special group of military veteran hikers help a fellow vet battle depression, PTSD, and suicidal tendencies as he hikes the Appalachian Trail while carrying 363 military name tapes on a mission to prevent veteran suicide. A true story."
314. Yugodrom,"Three friends, Alisa, Pavle, and Crvena, run YUGODROM, a hostel celebrating Yugoslav nostalgia. When a successful hotelier, Vuk, offers to buy the brand, they face a dilemma between financial stability and preserving their utopian dream."
315. After School,
316. Oppa,"Depicts a teacher ensnared in an online romance scam, revealing Malaysia's cybercrime Challenges. Royal Police's pursuit adds suspense."
317. CID Ramachandran Retd SI,"Retired police inspector Ramachandran investigates a case of falsely accused suspects in a rural area, uncovering lies, betrayal, and the real culprit to exonerate the innocent and restore faith in justice."
318. Reversi,A man's undying love for his wife and son makes him go to great lengths to correct his past for a better future.
319. Bakkal Amca: Mahmut Tuncer,
320. Nothing in Its Place,"Five leftist students gather in an apartment, envisioning a non-violent socialist revolution, when two unexpected right-wing visitors cause tensions to escalate rapidly."
321. The Uncivil War: America Divided,"In the year 2020, in a country that seemed to hate itself, what chance did two childhood friends, one white and one black, from opposite sides of the political spectrum stand at remaining friends? What chance did any of us have?"
322. Plastic Guns,"During a trip to Denmark, a man is arrested and accused of murdering his wife and three children. Though maintaining his innocence, he remains jailed as police investigate."
323. The Landlord,"Macy, a writer, moves to a new house with eccentric landlord Katie, who becomes fixated on her. Despite her friends' jealousy, Macy decides to move, unsure of her survival."
324. Farki Farki,"Based on a time 'infinite time loop' theory, a light hearted romantic comedy that showcases various aspects of our lives."
325. Pratinidhi 2,"CEO of NNC Chai exposes political corruption. When Chief Minister Prajapati is implicated in a shocking incident, Chai becomes the prime suspect."
326. Why Dinosaurs?,A documentary about dinosaurs and the people who love them.
327. Una storia nera,"Carla, a mother of three, endured twenty years of abuse from her husband, is arrested for premeditated murder, though she claims selfdefense."
328. Coyote Woman,For the first time on screen: Real-life scalp hunters JJ Glanton and Judge Holden from the novel Blood Meridian. Cynthia is a captive turned Comanche Woman. She lives with the last free band until they cross ways with savage scalp hunters.
329. Red vs. Blue: Restoration,"When the universe's greatest villain returns in a terrifying new form, old adversaries, the Reds and Blues of Blood Gulch, will have to set aside their differences to save the galaxy one last time."
330. Final Heat,"The married owners of a struggling functional fitness gym recruit the best athletes to compete in the Games for the huge cash prize. But a figure from the past with a secret threatens to destroy their team, their gym, and their lives."
331. It Doesn't Matter,A dramedy exploring the redemptive bond between a lost Staten Island man and a young filmmaker
332. Soul Reaper,"A teenager with the ability to enter other people's dreams. When he witnesses a dark spirit taking people's lives in their dreams, he quickly realizes that it's related to the mysterious deaths that are happening in the real world."
333. The Sixth,"The Sixth is a portrayal of a city and nation under siege as well as a testament to the importance of truth, told through the eyes of 6 unique individuals whose lives will be forever changed by the January 6th attack on the U.S. Capitol."
334. This Life of Mine,"Barbie, once an attractive, devoted mother and partner, faces newfound challenges as she turns 55, descending into darkness, violence, and absurdity while grappling with her identity, relationships, and life's complexities."
"335. Right Here, Right Now","One fateful night, the divergent paths of four high school students intersect, and as they navigate the moment's urgency, they are forced to confront their inner struggles and redefine their identities."
336. The Akaali,"A newly appointed I.O. finds herself digging into the past regarding a 7-year-old case where occult gangs and forces have been responsible for a series of satanic killings in the city. With the help of an ex-cop, can she solve the case?"
337. Look to the Light,...Life of a wannabe celebrity influencer takes a tragic turn as he chooses fast track insta-fame over love.
338. Fatal Lust,"Carson's life unravels as his ex-convict twin Cameron is released, seeking vengeance against Carson's fiancée Brianna, exposing the brothers' resentment, inequities, and dark pursuits, causing their relationship to deteriorate."
339. Slaughterhouse on the Hill,"After attending the homecoming football game, a night of terror ensues when a group of friends party at an abandoned slaughterhouse."
340. Dead Body,"It was a Revenge horror movie. The actress betrayed by his lover and his friends, for this reason the actress want to revenge with his lover and his lover friends. The police force did not believe that horror activities."
341. Fotogenico,"Raoul rushes to Marseille where his daughter died. Nothing seems real, except for the album she recorded with her girls band. By diving into the ruckus of Agnès' life, is he heading towards his end, or is it the beginning of something new?"
342. Kelly - Someone Else's Dream,"Kelly Sildaru, the freestyle prodigy, tells the story of her decade of suffering in order to recover and give a voice to those who are still victimized."
343. Billie Eilish: Hit Me Hard and Soft - A Listening Experience,Be among the first to hear Billie Eilish's highly anticipated new album with a visual accompaniment exclusively in select Dolby Cinemas at AMC Theatres on May 16 and 17. Tickets are only $5 and a portion of the proceeds go to charity.
344. Transmitzvah,A famous Yiddish singer returns to her childhood neighborhood in Buenos Aires to confront her family and her past.
345. Il était une fois Michel Legrand,"Using never-before-seen archives and personal accounts, the film looks back on a lifetime dedicated to music, and the career of a man who served it masterfully to the very end."
346. The Ashgrove Experiment,"An indie film crew throws caution to the wind when it attempts to shoot a completely improvised drama where the film's big twist is being kept secret from the lead actress, while also navigates on-set mishaps, bizarre twists of fate, and the first year of a global pandemic."
347. The Invasion,Sergei Loznitsa questions the consequences of the invasion of one country by another.
348. That Kind of Love,"Two imperfect people, a love coach and a conceited executive, strike a deal where she must find him a match. As they learn about each other, love blossoms between them unknowingly."
349. Most People Die on Sundays,"When David returns to Buenos Aires from Europe for his uncle's funeral, he learns that his mother has decided to pull the plug on his comatose father. David oscillates between his past and present as he tries to find his own place."
350. Chuck Zito: An American Story,"Follows multi-talented and versatile Chuck Zito: Boxer, martial arts expert, bodyguard, stunt man, actor, and ex-president of the New York Hells Angels club."
351. Massacre at Femur Creek,"A soon-to-be groom reunites with old friends for his bachelor party, but their night of celebration spirals into chaos when a murderer targets the group, turning their festivities into a deadly game of survival."
352. Stranded Pearl,"An island paradise, big business, complex characters, love and betrayal set the scene for this romantic adventure film. Story follows a woman who learns that life is not what it seems and a man who has closed himself off from the world."
353. No Such Person,"Amber rented a room from the flat owner Ray. In the name of renting out space capsules, Ray actually sold the tenants' ID to investment firm for a profit, while the firm used the ID to set up fake accounts to manipulate the stock market."
354. Our Church Thinks We're Dating,A pastor's daughter pretends to date her best friend-just as he meets his dream girl. Will it doom their friendship or bloom into romance?
355. Hometown Mysteries: A Farmhouse Murder,A murder committed during Olympic horse jumping qualifications sends shockwaves through a tight-knit community and a journalist on a mission.
356. Sipi Pelle TV-starana,
357. Bloodline,"After Alice's disappearance in India, her sister Bella joins forces with martial artist Lee to confront Adharva and uncover the truth behind her disappearance, delving into ancient spells and mysteries that intertwine past and present."
358. Kiyma: Orman Kanunlari,"Ömer, Tufan and Poyraz want to spend the summer in Bodrum and participate in a competition program. When they go to Bodrum, they participate in the eliminations of the competition. While experiencing the entertainment and nightlife on the one hand and the difficulties of the competition on the other, they face a bigger trouble."
359. Breathe,"""BREATHE"" unravels the lives of a suburban LA community ensnared by drug trade. Interwoven fates collide, forcing them to confront their darkest truths and navigate loyalty, ultimately leading to a tragic, irreversible transformation."
360. Kasada Parti,"Businessman Evren throws a New Year's party with his wife for his friends. Its main purpose is to show off. Things do not go as planned for Evren, who organizes a big party in the huge safe of their new home. The safe door suddenly closes, trapping the guests in the soundproof room. Moreover, all the employees of the house are on leave."
361. My Life Is on the Line,"Shannon works in the call center of a credit union, trying to balance work and an impending separation and custody battle, when one incoming call involves her in a fraud scam that threatens her job and family."
362. The Experts,"Five siblings who have abandoned their thieving days are forced out of retirement to carry out their biggest heist yet, at the cost of everything they hold dear."
363. The Texas Cheerleader Murder Plot,"In 1991, Wanda Holloway was arrested for trying to hire a hit man to kill her daughter Shanna's cheerleading rival so that Shanna could get a place on the team. Now, Shanna reveals the truth behind what happened for the first time."
364. House of Lies,"After Albert's murder on his birthday, Officer Rajeev investigates numerous suspects, uncovering lies and seeking the mastermind behind the seemingly perfect Pinto House."
365. The Last Ecstatic Days,"At the height of the pandemic a young man with brain cancer named Ethan Sisser became a social media influencer, inspiring thousands around the globe with his unique approach towards the dying process."
366. Sobreviventes,"Mid-19th century. A group of survivors from a wrecked slave ship, both black and white, end up on a deserted island, somewhere in the Atlantic Ocean. The fight for survival and power will flip the moral and social values of those days."
367. The Punisher: Nightmare,"Haunted by the brutal loss of his family, Frank-once an early husband, father, and Marine-is consumed by grief and transformed into a relentless vigilante. After two years of trying to escape his violent past and find peace, a new wave of bloodshed forces him back into the fight. At the start of his dark crusade, he must confront the toll of his vengeance-not just in the streets but within his own soul."
368. Rape Play,A former fan-girl explores the lasting psychological effects of growing up terminally online within the context of her sexual assault.
369. Find Me,"Detective Roman Saint is on the hunt for a serial killer targeting teenagers. After a near-fatal encounter, Saint becomes obsessed with the case and haunted by nightmares of the victims."
370. Formed Police Unit,The film focuses on the Chinese peacekeeping police and tells about the Chinese peacekeeping police A riot squad on an overseas mission. How the members of the peacekeeping Riot Prevention Team will respond to new and serious challenges.
371. O Melhor dos Mundos,"Lisbon, 2027. Marta and Miguel are both researchers that are part of a scientific group and a couple in their private lives. Their relationship will be put to the test on one decisive night when the parameters that Marta is analyzing point to the very high probability of a major earthquake hitting Lisbon. The group splits, debating whether or not to warn the population of the possible impending tragedy."
372. My Red Comrade,"Girl escaped from the police under thundering rainy night hidden in old man house spark a conversation on their past, revolutionary traits with sharing ideologies in arts, culture, feminism and revolution."
373. Sureshinteyum Sumalathayudeyum Hridayahariyaya Pranayakatha,"Across three different time periods, a man stages a play to win the heart of his infatuation, Sumalatha, only to face disapproval from her father."
374. Beyond the Tree Line,"A captivating documentary following the Sutton family's remarkable trek of the 2,193-mile Appalachian Trail with their 4-year-old son before he starts kindergarten."
375. Bed & Breakfast,A socially awkward workaholic resigns on a whim and then contemplates her new future in a Groningen village full of eccentrics while wrapping the local bachelors around her finger.
376. El Jardin aka: Narco Killer,Three friends who set out on a quest for revenge from their peaceful village to Mexico City after losing everyone they love in a brutal drug-related massacre.
377. Love Me If You Dare,"A man's romance with an enigmatic woman leads him down a dark path as he faces terrifying events, vanishings, and heartbreak while urgently trying to uncover her true nature in this eerie Telugu fantasy romance."
378. Mongrel,"Oom has no papers or formal training but is good at caring for the elderly and disabled. When his situation as a caregiver in the mountains becomes too much for him, he has to choose between survival or dignity."
379. Mother Maker Lover Taker,"A young woman finds a way to resurrect the lover she lost to suicide, with devastating, unforeseen consequences."
380. Metamorfosi dell'essere,
381. Weekend de vis,"Alex and Maria, two yuppies, are planning a baby. But this is not simple, because the two are crushed by jobs and daily stress. Desperate, they hire a surrogate mother."
382. The Belle from Gaza,"A documentary on transidentity in Israel, in which several transgender people talk about their life. The title refers to an urban legend about a young trans woman who reportedly fled Gaza for Tel Aviv."
383. Dragon Gate Inn,
384. The Bridge,"Fifty years ago, minority communities faced discrimination. In L.A., leaders established a community bank, aiming to deliver the American dream. This marked a journey mirroring Asian American experiences."
385. The Lifeguards,"A strict rule following high school senior joins a group of country club lifeguards. He quickly discovers they focus their energy on goofing off and throwing parties. Over the summer, Mike learns to have fun for the first time."
386. Kudumba Sthreeyum Kunjadum,"A police officer pursues a gang of thieves. Meanwhile a husband returns from overseas with his wife, leading to marital complexities."
387. Sal Vulcano: Terrified,Sal Vulcano clearly remembers his childhood fears and how they've followed him well into his adult years.
388. Maid of Honour,
389. Üç Günlük Dünya,"Muhittin, who owns a monopoly in one of the slums of Istanbul, finds it difficult to make ends meet by producing his own alcohol."
390. It's Never Just Sex,"Four very different women, all unhappy in their intimate connections, meet by chance at a Tarot card reading - only to find out they are connected by karma, belonging in the past to one man, a Sultan."
391. When Magic Hurts,"In the stunning mountains of Atok, Benguet, a wealthy, carefree man and a young woman haunted by her past accidentally cross paths. Together, they discover solace in each other's company until the truth catches up and confronts them."
392. Karanliktan Kacis,
393. RSVP,An aspiring author is forced to rely on her street smarts and martial arts skills to escape a deadly dinner party after discovering the host has vengeful motives.
394. Sei fratelli,"Marco, Guido, Leo, Luisa, Gaelle, and Mattia have different mothers. They are not all biological children of the same father but have one true father figure of reference: Manfredi Alicante. When the latter passes away, they all find themselves together for the first time in their father's house in Bordeaux, experiencing the illusion that they can become a united family. However, by now each of them carries with them a history, an identity, and going back will not be easy."
395. The Women in the Lakes,Police investigate the death of a 100 year old man at a nursing home. Several women are concerned in the incident. A journalist also investigates. One of the investigators has a illicit relationship with one of the suspects.
396. Il mio posto è qui,"The aftermath of WW2. In a rural village in the South of Italy, a single mother befriends the local homosexual wedding planner. Through him, she is introduced to the hidden community of gays and starts understanding her rights as a woman."
397. Chaalchitra Ekhon,"A tribute to auteur Mrinal Sen in his birth centenary year, the film traces Anjan Dutt's captivating journey with the celluloid maestro in 1981, marking the beginning of a unique mentor-protégé relationship."
398. Raju Yadav,"A young man whose life goes for a toss after he suffers an accident. Raju develops a rare facial disorder, compelling him to smile incessantly. This affliction plunges his life into misery, particularly when he falls for Sweety"
399. A Christmas Gamble,"Former gambling addict Chance needs $60,000 to save his mother from nursing home eviction. He falls back into old habits, discovering he's never lost a bet on Christmas. Is this his miracle or just an addict losing control?"
400. Inverted,"An off-the-grid satanic cult known as ""The Inverts"" kidnap a group of diverse individuals to recruit for the Holy War against the second coming of Christ."
401. Code Geass: Rozé of the Recapture - Part 1,
402. Sleaze Please: The World of Bill Margold,A look into the world of adult film legend William Margold as he struggles for his industry
403. Azotes de Barrio 2,
404. Kokuhaku Confession,"A suspense thriller about two men, one of whom tells his darkest secret to the other, and the ensuing fight for survival between the two in a snowbound hut."
405. Tortu,"Tortu, Adam, loses his job, his home and moves to France to live with his great uncle."
406. The Break of Dawn,"After ending one bad relationship, a young college student, Dawn Monae, tries to find love through online dating but soon finds out that her online lover isn't who he say he is and has an agenda that no one saw coming."
"407. Silex and the City, le film","Explores the adventure of Dotcom family consisting hunting professor Blog, Geography teacher Spam and their rebellious children as they enter on a exciting time-travel spree into the future."
408. In Unison,"When humanity is nearly made extinct during freak meteor strikes, an elite society of thieves begin to make claims that the showers were intentional."
409. Visal Adare,"Be captivated by the mesmerizing story of Thaadi, Shavin, Sarah and Anud; as their destinies intertwine in a tale that will stay with you long after the credits roll."
410. Sahsi Meselemiz Merkez Üssü Hatay,"This is a ""Bülent DURGUN"" MOVIE"
411. The Road to Ruane,"A filmmaker's journey to capture the storied life of 90s indie music impresario Billy Ruane, becomes an examination of the human condition."
412. Fuchsia Libre,"A secretly gay, ""dude, chong, pare, bro"" ends up becoming the crowd favorite of an underground wrestling circuit because of his costume and moniker. Can his underground success help him to be loved by his father?"
413. Illusions for Sale: The Rise and Fall of Generation Zoe,"The genesis, growth, and fall of the most bizarre and ambitious financial platform in Latin America, which turns out to be, to a large extent, a faithful reflection of its eccentric creator: Leonardo Cositorto."
414. Election,"Nadarasan, uninterested in politics, runs for panchayat leader to honor his father. As he delves into the murky world of election politics, he faces violence, rivalry, and betrayals."
415. The Last Movie They Ever Made,"A desperate LA screenwriter reunites with old friends to make a movie together, but is secretly making an exploitive tell-all documentary about the experience."
416. Chitram Choodara,"When the manager of Srinivasa Creations' production office visits a town to look for locations, he meets some artists and asks them to come to Hyderabad. What will happen next?"
417. The Escapee 3: The Final Escape,"After a night of gun crime and violence, Casey Roberts realises her world is not as it seems with a shocking revelation. This is her final escape."
"418. It's So Big It Hurts, Black Oppa","Two women fall in love with the charms of a black guy. It hurts a lot at first, but as time goes on, they fall into ecstatic excitement."
419. Minimum,"Follows Fauzia, whose mother-in-law Ruxana keeps her captive. She will discover that everything she had been told about her husband Ali was a lie and loses hope until she met Laurie."
420. Swargandharv Sudhir Phadke,"Sudhir Phadke, affectionately known as 'Babujee', was born in Kolhapur. Despite life's vagaries forcing him to wander, he never stopped making music, even in adversity, ultimately becoming a legendary singer and composer."
421. Perra Vida,"Romina, a controlling lawyer, wants her daughter's affection. She offers rent for a recovering alcoholic's dog in exchange for a fake boyfriend role. Unexpectedly, it might turn real."
422. Mi Perfecto Ex,"Cata dumps her lazy boyfriend with the secret hope that he will return, begging to get back together. When time passes and she doesn't hear from him, a devastated Cata heads off to a luxury beach resort. But who should she find there, but her lazy ex, now transformed into the perfect man... and ready to marry someone else."
423. House on Rockingham,A young woman takes up a job as a live in housekeeper and slowly learns the owner may be connected to her sisters disappearance.
424. Barah by Barah,A photographer who clicks the last photographs' of the dead at Varanasi's Manikarnika ghat goes on a journey through the periphery of the circle of life and death.
425. Concrete Jungle,
"426. Chances Are, You and I","Sol Sikat, burdened by a brain tumor and pessimism, lives resignedly. In contrast, Gabi Sinag, diagnosed with a tumor, exudes optimism and pursues happiness and a normal life."
"427. Hey, Tete",
428. Pig at the Crossing,"Dolom, a YouTuber, has an affair with married Deki. She's pregnant. After his accidental death, Dolom's soul enters limbo. Guided to confront his past choices, he must relinquish attachments to move on or remain trapped indefinitely."
"429. Something Old, Something New, Something Borrowed","A working-class family in Buenos Aires runs an underground sports betting operation, which becomes matriarchal after the father's death."
430. The Dealer,"When a drug pusher is recruited to infiltrate a netherworld of addiction; one cop's desperate attempt at redemption will force an enemy's hand, setting off a chain of events with no easy exits."
431. The Murder of Sandra Rivett,"While the hunt for Lucan has dominated the media for half a century, the name of the victim, Sandra Rivett has been forgotten."
432. Tipppsy,"Things go wrong for a group of girl friends who go to Goa, for a bachelorette party."
433. Assault in Progress,"Overwhelmed by debt and family problems, a dentist tries to rob a bank office, keeping the Dominican society in suspense for 14 hours."
434. Eyes wide open,The story of three female soldiers who were abducted on October 7th from the fortified observation post at Nahal Oz.
435. Cold Blooded,"A film crew road trip into the desert, to cover a major story of kidnappings and mysterious deaths, makes a deadly turn as they are stranded in the middle of nowhere and discover the last living member of an ancient blood thirsty race of creature. The nightmarish creature hunts them by slaughtering and eating the men and violating the women. Two detectives and a TV News Producer are shocked as they review the footage of missing new team. The lives of a photographer, his model, hikers, a crazed dangerous hermit, a group of college students, and a county sheriff's lives are shattered as they desperately fight to survive a horrifying massacre. Trapped in the dangerous deadly desert with a cannibalistic beast, one must do everything he can to survive the wrath of the deadly beast. It's uncontrollable rage, it's unstoppable hatred in the unfathomable darkness,..... Cold Blooded"
436. Dünya Mali: Eksi Bir,"Vural has to work for Haluk, who betrayed his mentor Suphi. When Haluk plans to steal a priceless gospel, Vural gets his chance to avenge his mentor but he will have to face his own internal conflicts as well as everyone after the gospel."
437. Anthony Rodia Totally Relatable,"In Anthony Rodia's first stand up special, ""Totally Relatable"" is a comedic journey exploring the chaos of parenting, marital spats, and grappling with societies stupidity. Anthony navigates the absurdities of daily life, being raised by immigrant parents, and trying to uphold an old school way of raising kids."
438. Chasing Raine,"Elite soldier parents battle against time to rescue their abducted daughter from a ruthless child trafficking syndicate, delving into a perilous world of danger and deceit while confronting past traumas."
439. Blackest Darkness,"A desperate man trying to get home to his wife gets mistaken as the ""drill"" man for a bank heist. Every moment takes him deeper into a dark abyss with no end."
440. Breaking the Cycle,"A group of young politicians campaigning against an authoritarian constitution speak up, spark hope and ignite a once-in-a-generation movement in this energetic exploration of the recent elections in Thailand."
441. SCAD Acting Showcase 2024,An interconnected collection of short scenes showcasing the best of the Savannah College of Art and Design's (SCAD) class of 2024 acting talent created solely by SCAD professors and students.
442. Flowers of Ukraine,"A strong, independent and anarchist woman full of humor sets out to protect her piece of land against all odds. Her struggle becomes even more existential with attack on Ukraine, never giving up and bringing to the viewers sense of hope."
"443. Indochine, la guerre oubliée","To mark the 70th anniversary of the Battle of Dien Bien Phu, which put an end to the Indochina War, this documentary looks back at this little-known French war, thanks to the recent opening of declassified archives. The Indochina War was the most violent decolonization war of the 20th century. From 1940 to 1954, the pearl of the French colonial empire went up in flames. The French and Vietminh turned the Indochinese peninsula into a bloody inferno, taking an entire people with them. Behind every bomb, every shell, every munition fired, lies the help of the great powers, who have made this conflict a major strategic issue in the Cold War."
444. Aa Okkati Adakku,"A peculiar new tenant's arrival in a residential community causes upheaval in the lives of a group of family and friends, prompting a significant shift in their dynamics."
445. Sign Here,"Love forever is a thing of the past. That's why there is an algorithm that matches couples every 4 years. Fran meets Roque, with whom she feels something unimaginable. Would it be tragic if they dare to stay together for more than 4 years?"
446. Eating Me Up,"An inspirational fictional drama, inspired by real life events. The film follows Daniel Dawson, a respected psychologist who, in spite of skillfully attending to the needs of his clients, has a number of his own demons that are left unchecked. His spiral into self-destruction is interrupted when a new client, Wendy, sits in the chair across from him. The story of her struggle with Bulimia forces Daniel to relive his memories of a woman he was not able to save. Determined not to let Wendy meet the same fate, Daniel becomes obsessed with his new client and ever more determined to save her. He discovers that Wendy wants to be a singer, but her trauma has left her with crippling anxiety. He arranges a night for her to perform, but when her emotions overwhelm her, she takes matters into her own hands. Daniel must determine where she has gone and what she intends to do before it's too late."
447. Runaway Wrestler,The story of joshi pro wrestler Mayu Iwatani and her rise to stardom in Japan.
448. Dr. Jason II: Lights & Shadows,A satanic alliance tries to pave the way for the birth of the Antichrist.
449. Wanda Rutkiewicz. Ostatnia wyprawa,"The true story of Wanda Rutkiewicz, the first woman in the world and the first person from Poland to climb the highest peaks on earth - told by herself. Wanda entered the men's world of high-mountain expeditions without an invitation and paid the highest price for it. The film's director, herself a mountaineer, sets off to the Himalayas in Wanda's footsteps. The clue to the search is the heroine's audio diary found among a pile of archival materials."
450. Tacoma,Leo and Alejandra attempt to formulate a groundbreaking serum to help their loved ones while battling personal demons that threaten as well as drive their ambition.
451. No 1 Wants to Be Me,
452. Spy Capital,"The documentary supports and illustrates a popular claim that Vienna, the Austrian capital, has been playing a role of a world spy capital for the last hundred fifty years. The script covers the period from 1873-2023."
453. Dead Hand,Agent Eoghan Flynn must recruit Johnny Mai in order to take down an international terrorist on the verge of gaining nuclear power.
454. 4N6,"While enduring constant harassment from an authoritative police officer, Naisha and her colleague team up to solve cases."
455. Campfire Dead by Dawn,Campfire dead by dawn is an Adaptation based on Devon Commons short story that tells a story of six friends that goes on a deadly camp trip in the dark woods.
456. Troy the Bharat Putra,"An abandoned dog in the border area of Poonch, Kashmir was found by the childless couple Major Bharat Kumar Reddy of Indian Army and his wife Nandini Srinivasan Reddy. They named him Troy. This is a story about the love bond between them."
457. So Long,
458. An Mang Lau 4,A young couple on the brink of departure for Canada are plunged into chaos when they discover the lifeless body of their neighbor's baby in their care.
459. Buzzy Noise,"Apartment building manager by day and electronic music composer by night, Kiyosumi enjoys his ""clean and simple"" existence free from relationships and distractions. He only needs his music, or so he thinks. One day, he gets an unexpected admirer as a distressed female neighbor destroys both his room's window and his solitude."
460. Assemblage,"American expats Jim and Eva visit a Parisian wine bar, unaware of the owners' secretive operations. As the night unfolds, hidden agendas surface and tensions rise, leading to a series of unexpected and dangerous events."
461. Funérailles (Non ti voglio),"Miriam, a pianist of clear fame devoted to music, in order not to compromise her career, forcefully refuses motherhood despite the insistence of Andrea, her partner and a modest pianist."
462. Trade Secrets,"When Danesha and Desmond start to have financial problems, the seek help from this other couple in their neighborhood that's into stocks and trading. Little do they know they are in for way more than they bargained for."
463. Jedna noc,
464. Na Mata dos Medos,"Alice, a recently widowed director, is alone on her grief after her daughter leaves home. Alice clings to the only structure she has, a fragile foundation at risk of collapsing: an essay film project, about first loves, dependent on funding. Suddenly we enter in another dimension, another place and without prior notice we are in the film conceived by the director."
465. Aburo,A street-smart boy with outstanding speed steals from a failed international athlete. But his sprinting ability does not go unnoticed and the failed athlete becomes determined to make the youngster a star.
466. Midnight Taxi,"Night shift cab driver Eddie Carter wakes up next to a dead woman. Suffering from sleepwalking, he investigates to find the killer, exploring London's seedy underbelly, fearing he might be the culprit."
467. Guy Friends,"When Jaime, a self-described ""guy's girl,"" and her boyfriend break up, all of her guy friends simultaneously profess their secret, undying love for her."
468. C.D: Criminal or Devil,"Sidhu meets a girl named Raksha in an unexpected situation. Strangely, Raksha sometimes behaves like a devil and sometimes like a criminal. Is Raksha criminal or devil?"
469. Marivillin Gopurangal,"Shinto and Sherin, a married couple living in the city, strive to achieve their dreams despite facing obstacles and humorous situations along the way."
470. Dead Dead Demon's Dededede Destruction Koushou,"A huge spaceship materializing over Tokyo initiates a contentious war with seemingly harmless aliens. However, high school students Koyama and Nakagawa act unaffected, prioritizing their daily routines."
471. Khelaghar Bandhte Legechi,"Founder of sweet shop Khirodasundari imparts wisdom to grandson Megh about life's joys and sorrows. After founder's demise, Megh confronts parents, holding them accountable for his troubled childhood."
"472. Ja, Rosinski","Grzegorz Rosinski, one of the world's most famous Polish comic book creators, author of drawings for the 'Thorgal' series, is retiring. But what does it actually mean for an artist to end his career?"
473. Sono Lino,
474. A Hateful Enemy,"Chase returns home from prison with plans to live a new life. Meanwhile, a friend turned enemy wants a debt paid that Chase cannot make."
