Movie_Name,Storyline
487. Obscura,A CIA special operations team out on demolition maneuvers collide with a bad ass biker club and must join alliances to try and survive against a creature of unknown origins.
488. Cutting Squares,"Poetic, crazy and inspiring ode to independent filmmaking and to a free, artist lifestyle. Featuring many celebrity encounters and Helmut Berger's final appearance in front of a film camera. Autobiographical docu by Alexander Tuschinski."
489. Square Pegs,"When animosities between a pastor and his bartender daughter result in a lawsuit between them, a mediating judge orders them to swap roles at work for a week before pronouncing judgment."
490. Karma,"Angel is an ace assassin who is forever scarred by her father's murder. She was eight years old when her father was brutally killed in front of her, and she grew up trying to protect those who were being oppressed."
491. Summer Rain,"The alluring sounds of violin music bring back memories that reunite a father and daughter separated at birth. Though neither realized what had happened in the past, they were drawn to each other unmistakably when they do meet."
492. Breakthrough,"Exploring the Demartini Method's principles through personal stories of life coach Dr. John Demartini's travels, helping people achieve breakthroughs, delving into the human psyche over five decades via workshops and sessions."
493. Graceful Graça,
494. A/way,"After suffering a profound loss, a travel journalist is sent on assignment to Martinique, sparking a candid reflection of her unsettled life."
495. Ascension,"Jacob Kaiser and his wife Laura finally have the chance to escape the city for a while to Jacob's recently inherited lake cabin. But as strange things start happening at the cabin, ""escape"" would soon have an insidiously different meaning."
496. Twisted Justice,"When a seasoned cop responds to a burglary and reunites with her high school crush, she descends into a dangerous obsession. Doing whatever it takes to get rid of the wife and finally get her target."
497. Shelf Life,A surprising global odyssey exploring the world of cheese. Parallels are drawn between the aging process of cheese and human life's journey.
498. The Life of Sean DeLear,"A blazingly colorful and exuberantly transgressive personality who dazzled Los Angeles' underground musical and artistic scenes in the late-1990s and 2000s, Sean DeLear (1964-2017) suddenly emerged as a genuinely seminal cultural figure via the posthumous 2022 publication of their intimate and explicit teenage diaries from 1979. I Could Not Believe It joyously chronicles the experiences of a young Black, queer creative finding their identity, voice and style decades before Barry Jenkins' (rather more downbeat) Moonlight. The Life of Sean DeLear is a vibrantly multi-faceted, buoyantly propulsive documentary portrait of this irresistibly charismatic one-off - sketched in celebratory but commendably clear-eyed style by writer-director Markus Zizenbacher. There can be very few people better qualified to do justice to this particular tale. Zizenbacher befriended DeLear - born Anthony Robertson in Simi Valley, an obscure California backwater - after the latter relocated to Vienna in the early 2010s. There the former front-person of Silver Lake post-punk-combo Glue reinvented themselves as a cabaret performer and collaborated with famed art-collective Gelitin before passing away aged just 52. ""SeanDe"" entrusted their treasure-trove audiovisual archive to Zizenbacher, who with co-editor Sebastian Schreiner has crafted an eclectic collage generously spiced with effervescent extracts from DeLear's own extensive video-diaries. These jagged hand-held snapshots bring back to often-hilarious life the electric days (and especially nights) from a quarter of a century ago, placed in retrospective context by present-day testimony from the survivors who knew SeanDe best and loved them the most. Sean DeLear - as in ""chandelier"" - lit up their world; Markus Zizenbacher now illuminates Sean DeLear for ours."
499. Her Name Was Moviola,A love letter to film editing on the Moviola.
500. Happy Birthday to Me,"The birthday plan goes haywire when Puneeth, the birthday boy finds his friend fallen dead in the apartment floor. The situation worsens, when unexpected people arrive to his apartment leading to chaos."
501. The Max Gang,"A smart young man stumbles upon stolen money, which draws him into a dangerous web of crime led by a ruthless gang leader. Together with unlikely allies, he faces exciting challenges to uncover the truth and fight for the homeland"
502. L'àvia i el foraster,"Teresa is a dressmaker. She meets Samir, the greengrocer, who is actually a great tailor who had to emigrate from Pakistan. Enric, in the middle of a pivotal turning point in his life, returns to the village to attend the funeral of his grandma and discovers the relationship she had with Samir."
503. My New Girl Crush,"While working on a school project with class clown Brayden, teenage Ingrid finds herself drawn to his older sister, Dani."
"504. Robotia, the Movie","In a world inhabited by androids, a girl dreams of playing football, despite her family's ban. Her friends will come to her aid to help her fulfill her wish, and show everyone what they are capable of doing, on and off the football field."
505. Pizza Boy Rick,Rick's pizza delivery job takes a wild turn when he stumbles upon a dying man who tasks him to race across town before midnight to uncover a twisted game.
506. Love in the Time of Corona,"The movie follows Kurdistan during the Covid-19 crisis in 2019, and how it ruined relationships between loved ones."
507. Nobody Leaves 'til Jesus Comes,"Seventeen-year-old Mati stares down a rabbit hole of drugs, sex, and self-delusion when she's taken hostage in a drug dealer's apartment full of desperate people who show her what she could become."
508. Hidden Belize,
509. She Rises Up,"Following the struggles of three resilient women determined to battle poverty by establishing and sustaining local businesses, thereby empowering their communities."
510. Dog Warriors,A team of animal-loving combat veterans infiltrate the dog meat farms and markets of South Korea to save as many dogs as possible.
511. Little Town,"Jason, a struggling stand-up comedian, embarks on a journey to Little Town with his son in search of closure over the loss of his mother. They are joined by spirited Lauren who helps them navigate the road and their personal quests."
512. Welcome to Yiddishland,A feature-length documentary about the progressive artists spearheading a global cultural renaissance of the endangered Yiddish language; by creating new art in an ancient language that speaks to our times.
513. Life on the Edge,An Inuit educator navigates the stunning landscapes of Greenland as he seeks to help people in their struggles with mental health.
514. Screams from the Tower,"Screams From the Tower is a gay, coming-of-age comedy that follows Julien, his best friend Cary, and their outcast friends through high school in the early 90s. Julien and Cary's dream of having their own show on the high school radio station is finally realized, bringing them a popularity and infamy they never imagined."
515. Descendent,"When a defiant young woman finds herself lost in a remote wilderness, a solitary survivalist offers her shelter. Feeling trapped, she fights her way out of a dystopian world in search for truth of how she got there in the first place."
516. The Lamb,"In the wake of his mother's death, a determined young boy sets out across the vast Arabian desert, a quest that will challenge his broken family and ancient traditions, all to protect the thing he holds most dear in the world - an orphaned lamb."
517. Linda Perry: Let It Die Here,"An intimate look at Linda Perry's personal and professional life as one of pop music's major creative forces as a multi-faceted singer, songwriter and producer."
518. L'enfant qui mesurait le monde,"On the island of Kalamaki in Greece, Yannis, a young autistic child, punctuates his days by measuring the order of the world: the boats docking, the fishermen's catches, the comings and goings of café customers. The unexpected arrival of his grandfather, Alexandre Varda, a renowned businessman whom he has never met, will disrupt the fragile balance of his daily life. Despite their apparent differences, a deep and moving relationship is woven between this distant grandfather and this grandson with unique talents."
519. Jananam: 1947 Pranayam Thudarunnu,Gowri a lone old woman in oldage home decided to go with the care taker shivan After that their life turns in to endless love journey.
"520. Rapunzel, El Perro y El Brujo","El Perro, a kidnapped soldier, takes advantage of a confrontation between his captors and the paramilitaries to escape. In his escape, he takes refuge in the house of a peasant family that keeps a dark secret that he must solve to be free."
521. Sharp Teeth,"Zhang Shuo invites his best friend to go on a holiday trip with his girlfriend Liu Mengxiang and her best friend. He originally plans to make his long-prepared proposal during the trip, but it is unexpectedly disrupted. After accidentally checking into the most luxurious Neverland Hotel in the area, everyone cannot hide their glee, anticipating a more exciting journey ahead. However, behind the hotel's luxury lies a shocking secret. Niu Ye, the owner of Neverland Hotel, obtained a weird deep-sea fish from the market through illegal means. Upon realizing that the offspring produced by the big fish has a delicious and unique taste, a greedy ambition grows. Due to operation errors, a large number of the strange and aggressive big fish's offspring enter an area where humans live through a pipeline, triggering a chain of disasters."
522. Sandglass,"Mo faces a shattered family life. She must confront her father's alcoholism from her peers, Fortunately, with the companionship of Mi Sha, and the warm-hearted senior Lu Li, she experiences a period of beautiful and comfortable youth."
523. Where Dragons Live,"A family sorts through belongings left behind in their former home, revisiting the whimsical and demanding natures of their late parents as they confront relics from the past."
524. La gardav,"Mathieu, a young ambitious actor, struggles to put together his showreel. His friend Ousmane offers him a role in his rap music video, but the shoot doesn't go as planned."
525. Ice Maiden,"Ice Maiden charts the uncompromising determination of Australian Lisa Blair, who became the first woman in history to sail solo around Antarctica."
526. Sipahi,"Agent Korkut Ali Türkoglu, trained by the National Intelligence Organization, uncovers crucial information about plans concerning Turkey."
527. Love Mocktail 2,A sequel to Love Mocktail. Revolves around Aadi after the demise of his wife Nidhi. How does he move on from such a loss?
528. Another German Tank Story,"While Hollywood is filming a series about the Second World War in the small village of Wiesenwalde, the villagers are chasing their personal dreams."
529. Music Shop Murthy,"Murthy, who has been fond of music since childhood, runs a music shop. But when the income from that shop is not much, family members urge him to close the shop. Hence Murthy tries to learn DJing to earn money."
530. Hello My Beautiful Creatures,"This whimsical stop-motion musical tells the tale of a utopian city of toys and their relationship to each other as well as their ""God,"" an awkward and distant human man with an average job."
531. The Last Screenwriter,"Screenwriter Jack faces AI competitor matching, even surpassing, his skills. Opportunity to collaborate writing film with AI system leaves him grappling with pride and fear of obsolescence."
532. Satu - Year of the Rabbit,"When a bomb endangers the Pha Tang temple, 'Satu' an orphan child laborer decides to head north through the rich and feral landscape of Laos in search of his long lost mother with his new photojournalist friend 'Bo'."
533. Get Close 2,"Believing that he was set up by Don Galvino, Slick sets things in motion in order to get close enough to Don Galvino to exact his revenge."
534. Sob a Chama da Candeia,"A house of green azulejos, a garden, a magnolia. Rooms full of objects from past lives here. Traces of time, rooms full of objects from past lives here. Traces of time, gestures and affects."
535. Toxic,"In this dark comedy, a genuinely nice guy's quest for love takes a twisted turn when he falls for the enigmatic and alluring Jennifer."
536. Matrioshka,"Ana's weekend visit with her grandmother and mother is filled with tension and unresolved emotions. She shares her abortion, opening up about her past. They must confront their complicated history and work towards healing."
537. A Mother's Hope,"In 'A Mother's Hope,' we follow the journey of Jacob Alexander, a heavily recruited high school basketball star, as he battles friends from his past on his quest to make it to the NBA. With the support of his coaches and a strong family, he overcomes the fiery darts set to take him down. When the system he was taught to believe in and an encounter with the law changes his destiny. Now in this riveting case of mistaken identity, his family searches for answers."
538. Café Daughter,"Café Daughter is a coming-of-age story about Yvette Wong, a young Chinese Cree girl in 1960s Saskatchewan who is told to keep secret her Cree identity, but later learns to take pride in who she is and embraces her Cree identity."
539. Delirio,"Masha, 11, and mom Elisa move to care for her senile grandmother. Family acts like Masha's dad is dead, which she denies. A secret surrounds Elisa's dead father. Sensing danger, Elisa isolates Masha from the outside."
540. Keith Robinson: Different Strokes,
541. Harta Tahta Raisa,"Raisa's career journey. Before pursuing a career in the world of music, Raisa apparently had the desire to become an artist since she was child."
542. Petra Kelly - Act Now!,"Petra Kelly believed that a single person could change the world - and lived by this conviction uncompromisingly. In the 1980s, she became an icon of the peace and environmental movements, driving protests against nuclear power and nuclear missiles and demanding a radical societal transformation: a non-aligned world without weapons, peace with nature. Politically socialized in the USA, shaped by Vietnam War protests, the Civil Rights Movement, and civil disobedience, she was elected to the Bundestag for the Green Party in 1983. She supported the East German civil rights movement, opposed Honecker - and met a tragic end at the age of only 44: shot by her partner, Gert Bastian. Using rare archival footage and interviews with those who knew her, the film paints a portrait of a sensitive, unwavering woman."
543. Kintsukuroi,"Kintsukuroi depicts the internment of 120,000 Japanese Americans by President Roosevelt during WWII, following two families from the Western prison camps to European battlefields as they endure injustice yet maintain dignity amidst ordeal."
544. The Daechi Scandal,Teacher in the Daechi neighbourhood finds herself being targeted by local parents after they witness her meeting with an old boyfriend.
545. BlackOut,"A group of friends enjoy a party during a global blackout hoping to have fun and pass the time, instead relationships are broken and something far worse comes from the darkness."
546. The Reflected Self,"Dion awakes in a different reality. His existence is thrown into uncertainty as he begins to transcend between a real and projected world within his own mind, a projection that was created to mask the events of his traumatic past."
547. Nelma Kodama: The Queen of Dirty Money,"After leaving prison, money changer Nelma Kodama tells how she got involved in one of the biggest corruption scandals in Brazil."
548. Otto by Otto,"Inspired to make an intimate family portrait, Gracie Otto directs this feature-length documentary about her father, Barry Otto, whose career in Australian theatre, film and television has spanned more than 50 years."
549. The Lemonade Files: An Untold Story of the Missing Shoes,"While investigating the disappearance of a pair of pearl shoes, two mischievous teens uncover an extravagant case that only they can solve."
550. Anjaamai,"Sarkar, a former artist, turns to farming to support his family. Overwhelmed by stress over his son's exams, he dies. His son files a case against the authorities. Manickam (lawyer) helps him fight the system in this social drama thriller."
551. Sambavami Yuge Yuge,"Young Arjun, the village panchayat president, clashes with the new DC over differing leadership styles, putting the village's progress at stake."
552. Nerve,"It can be seen in the picture, Ritika is seen sitting in a wheel chair. She can't walk. Ritika is paralyzed. Ritika is looked after by her sister Samragi. Ritika loves Dev . Is all this a farce setup by Ritwika to fool her Sister."
553. Occupied,"As the local resistance fights the Nazi occupation of the Channel Islands, two German soldiers find themselves at odds over their affections for a local English girl."
554. Lime & Vinegar,Two cleaning women get stranded at a house after their ride breaks down.
555. Tokusou Sentai Dekaranger 20th: Fireball Booster,
556. Drava se ne predaje,The story of the Yugoslav warship Drava and its journey during World War II.
557. Soldiers of Song,"Ukrainian musicians cope with the Russian invasion through their art, showcasing creativity and resilience through adversity while offering a vision of music's power during war."
558. The Girl Who Cried Her Eyes Out,"A group of friends trespass into a state park for a party. Through a dare, one encounters Caroline Woodman's vengeful spirit. As they die one by one, they race against time to stop the 300-year-old ghost's rampage before it's too late."
559. Si Juki the Movie: Harta Pulau Monyet,"Juki again experienced a problem that most people often experience. In the midst of the family's difficult financial conditions, Si Juki finds a treasure map left by his ancestors."
560. Átropos,Luna struggles with hallucinations from a traumatic past as a solar eclipse begins to fill the world with darkness.
561. Ext. Car. Night,"A bloody thriller (sort of Agatha Christie does The Twilight Zone) morphs into its own ""making of"", a really talky one - a conversation about film, about fear, about fiction. The type of film where the less you know, the better."
562. Al Leib Maa Al Eyal,"After being transferred to a school in a desert region, Allam, a history teacher, faces some unanticipated challenges."
563. Prabuthwa Junior Kalashala,"Vasu, a boy hailing from a humble village and belonging to a lower-middle-class family, emerges as the top student in his college. However, everything changes when he notices the name ""Kumari"" written on the college walls."
564. Video Vision,A RetroTech Romance about a woman who unlocks the dark dimension of Dr. Analog through an old VCR.
565. Noaptea lui Vlad,"Vlad, a museographer's son, meets a living Alexandru Cuza in a gallery of Romanian heroes. Together they visit historical figures like Saint Andrew and Vlad the Impaler at pivotal moments in their lives."
566. Sally!,She spearheaded the 1970s and 80s lesbian feminist movement - making an indelible impact on LGBTQ equality and women's rights. A brilliant and sexy superstar who inspired thousands. So how come you've never heard of Sally Gearhart?
567. Firework,"A fourth of July party turns into chaos after a friend disappears, and violence starts flooding in."
"568. Krishnamurti, la révolution du silence","The film is a contemplative space, which echoes Krishnamurti's words and his love of nature. The film draws upon archival material - interviews by David Bohm, André Voisin for the television program ""Les Conteurs"" and public appearances. The succession of shots inhabited by landscapes, trees, fire, sky, ocean, wind are like a journey, threading through the film. Not as an illustration of Krishnamurti's words, but as a kaleidoscope of connections. The beauty of these images invites the viewer to perceive the depth of the teaching, beyond the realm of reason. The wind is present throughout the film, constantly changing, from gale to gentle breeze. The story of Krishnamurti's life serves as the film's structure, narrated by Leili Anvar. Although succinct, it is interspersed with texts from ""Journal"" and ""Last Journal"", spoken in voice-over by Michael Lonsdale, and from ""Notebook"" voiced by Yann Boudaud. These poetic and rare writings of Krishnamurti are accented by classical music played by Yeol Eum Son (Bach, Listz)."
569. Minecraft But I Survive Again in Parkour Civilization,Being Champion of Parkour Civilization isn't all it's cracked up to be. Evbo learns this well when he finds a mysterious bridge leading to a lost civilization. Old and new enemies collide in the next installment of Parkour Civilization.
570. The London Underground Killer,"In a South London police station, a homeless man kills hishis cellmate. Police interview 53-year-old Kieran Kelly, and then he calmly confesses to decades of murders, many on the London Underground."
571. Laandhar,"An armed masked killer's reign of terror puts a police officer's wife in danger. Amidst the hunt for the perpetrator, she goes missing, leaving him racing against time to find her."
572. Wayward Sisters,"Sisters, Wilder and Sutton, grew up living together, hunting together, and running the family business together. However, as they grew older, Sutton decided to head to college while Wilder stayed behind to continue hunting. A few years later, Wilder has come across a case that she can't seem to crack. Not wanting to go up against the unknown, she begrudgingly enlists the help of her estranged sister. The two must battle the supernatural evil, but who is the bad guy? Who can they trust? Lines are blurred in this fantasy, and the sisters must decide who is on their team...and who isn't."
573. Pattaapakal,"A string of incidents intertwines two friends, a minister, a gangster, and four small-time criminals."
574. Family Code,"A story that clearly focus on the bond a family shares, different characters with emotions"
575. Love & Vodka,"Love, vodka, and the adventure of a lifetime unfold when a young Michigan writer follows his heart to Ukraine, discovering unexpected family, uproarious laughter, and a romance that transcends borders."
576. Veda Partisi,
577. 3 Way Poly,
578. Abhi,A kashmiri boy who in difficult circumstances as a child is forced to leave his home in IOK with his elder brother and come to AJK. Zara who comes to visit Kashmir force him to come to Lahore where he got mistakenly kidnapped.
579. Off the Line,"""Mark Stevenson, a determined young inline speedskater, is eager to establish himself in the sport. Upon learning that the circuit will finance and send a race team to race the prestigious European Grand Prix 24-hour race to beat the circuits biggest rivals Tropen Racing. Mark Stevenson and his friend Jake Flyer embark on a journey of rigorous training and seek out a seasoned coach who is struggling with life. Their aim is not only to win the race but also to bring order to their lives. Amidst the backdrop of business, sports, romance, and adventure, the narrative delves into the intricate world of inline speed skating"""
580. Walk the Line,"Ongoing anti-gang operation captures elusive gangster kingpin. Police force faces threats from money laundering syndicates. Old cases resurface, involving businessmen and officials. Risky investigation endangers cops' lives."
581. Maternity: Broken Trust,"Maternity: Broken Trust - Exposure doc exploring the failures in maternity care at the Nottingham University Hospitals Trust (NUH), and the toll it has taken on those fighting for justice."
582. The Resellers,"2 recent college graduates find themselves at a cross roads trying to figure out what career path they want to take. They refuse to work a boring regular 9-5 job, and learn they can make a killer living simply off reselling sneakers."
583. Emergent City,"Industry City, a Brooklyn industrial area, sparks conflict when purchased by global developers. Residents, city officials, and planners clash over differing visions for the city's urban development future."
584. Code Geass: Rozé of the Recapture: Part 2,
585. La Hayde Maske,"A neighborhood shopkeeper plans to commit a robbery, inspired by the TV series La Casa de Papel. During the period when there were no masks anywhere due to the pandemic and factories were stockpiling, the neighborhood tradesmen formed an amateur team of 9 people and attempted to rob the mask factory."
586. Avenida Beira-Mar,"Rebeca, 13 years old, has just moved to a new neighborhood and is grounded. One day, she spots Mika, a transgender girl, skating down the street. The world opens up for Rebeca."
587. Desai,"Son moves to Mumbai due to differences with father. Realizing mistakes, he quits passion, attempts reuniting scattered relationships, overcoming obstacles in pursuit of goal."
588. Reel Istanbul Organize,"Samatya'da yasayan Turgay ve ailesinin yasadiklarini konu ediyor. Turgay günlerini kumar oynayip, hirsizlik yaparak geçirir. Kinyas da tipki Turgay gibidir. Kumarhaneci Feramuz'a yüksek meblagda borçlanan iki arkadas, ondan kaçip dururlar"
589. Aloha Also Means Goodbye,What if you got a second chance with the one who got away...in Paradise.
590. The Night Devours,A serial killer facing his own mortality looks back on his life and the events that have brought him to this point in time.
591. The Worlds Divide,"Natomi is transported to a magical world called Esluna. Guided by her childhood companion, a stuffed bear named Miito and a mysterious old warrior, Bataar, Natomi must face the queen and find the god of this world, her father."
592. Aarata,"After celebrating Durga Parameshwari festival, controversy arises over neglecting sacred katte platform favoring its owner's family. An irresponsible father's negligence impacts his household and community."
593. All the Wrong Ingredients,"Desperate to win a high-stakes dessert contest, chef Ben unintentionally cooks up an imaginary friend to help him reinvent the meaning of delicious. But what happens when his ambition becomes a monster?"
594. Aham Reboot,A down on his luck RJ gets an unexpected on air call from a woman claiming to be kidnapped
595. Dale Frank Nobody's Sweetie,"Dale Frank, a painter known for his irreverent and vulnerable style, faces a whirlwind of tasks, preparing for an exhibition, fulfilling overseas commissions, restoring a mansion, establishing a botanical garden, and managing pain."
596. Grimmwood,"When people in their hometown begin dying on the anniversary of an accused witch's execution, a depressed journalist and his teenage sister set out to uncover the truth behind a local legend."
597. Don't You Let Me Go,"Deeply affected by Elena's death, Adela travels in time to a recent autumn, where her friend awaits her ready to binge on detective novels next to the crackling fireplace. A tale about timeless sorority."
598. Salvajes,"The story follows Sonia and Arturo, who live in a safe-looking yet too big and secluded house. One night, three armed men raid the place. After violently subduing them and locking them in a bathroom, the criminals leave. Arturo manages to escape and catches the youngest and most inexperienced of them, deciding to kidnap him to ""discipline"" him in the basement of the house. As the rage dissipates, strange family ties that Arturo and Sonia thought were extinct emerge. A violent portrait of a divided society, in an unequal social framework where the boundaries between victim and victimizer become blurred."
599. Bitterroot,"Reeling from a failed marriage and in need of comfort and a new perspective, a middle aged man takes care of his aging mother within the deceptively tranquil landscape of rural Montana."
600. Merman,"A female voice is haunting a male gaze. An archival documentary about three men making images of women, in Romania, from WW II until the Revolution: an engineer filming his daughter, a music professor documenting his family and an aristocrat capturing the summer spent with his wife during wartime. These stories are linked and told by a questioning female narrator whose obsession with the figure of Alexandru P. gets out of hand. Through an obsessive portrait of an obsessive person, the film paints a picture of a country in the era of totalitarianism and the everyday gestures of escaping it."
601. How the West Was One,"In a contemporary reimagining of the American West, three young women - a snake hunter, a New York artist, and a rodeo queen - challenge the idea of who is permitted to be a cowgirl."
602. Neposlushniki,"Dimonstr saves Sasha Chyornyy and four runaway orphanage children from the police and bandits. Dimonstr is now just Dmitriy, the manager of a car dealership, his son Dima has grown up. Family life is not conducive to pranks, the Dimonstr remained in the fairy tales that the father tells his son at night. But the monastery is again restless. Four children from the orphanage end up there - two sisters and two brothers. Dasha, the eldest, is not the first time organizing a family's escape from an orphanage. And once again they are caught. But this time they went for robbery, and the police cannot leave this without punishment. Realizing that this will break the boys, the investigator, on his own responsibility, decides to send them to the monastery to Father Anatoliy for re-education. But the small, daring group will prove to be a much tougher nut to crack than Dimonstr and Sasha Chyornyy once were."
603. Padu,The story of the reliability of the Malaysian Women's Basketball team which has collected 13 gold medals from 20 SEA Games tournaments since 1977.
604. My Dad Is an Alien,"Jin, who raises his daughter Jin Jin alone. In order to let his daughter go to a better school, he even saves up a house by selling fried rice. However, an accident makes his daughter discover the identity of her father as an ""alien""."
605. A Man and a Woman,Two strangers who land in Hong Kong on the same transfer flight during the pandemic and end up stranded in side-by-side rooms in the same quarantine hotel.
606. Mr Shudai,"A suicidal man possessed by four ghosts is forced grant their wishes, and in the process, his own wish of having a family comes to life."
607. Life Hotel,"Li Qingrang, a former street thug, encountered setbacks in his attempts to find a job after being released from prison. An accidental encounter with his old acquaintance Wang Daji led him to join the ""Home for Patients"" with a conspiracy."
608. Rafa Márquez: El Capitán,"Follows Rafael Márquez's journey from his early years in Zamora, Michoacán, to his glory days with Barcelona and the Mexican national team, told through archival footage and interviews."
609. Concierto para otras manos,"A boy with a disability must convince his father, a classical pianist, to work as a team to achieve their dream of making music together."
610. The Gregg Russell Story,"""The Gregg Russell Story"" showcases the legacy of a man who has dedicated his life in the entertainment and care for thousands of families through his performances and humanitarian generosity. After working as a street musician at Disney World, Gregg Russell was invited to pick up his guitar and perform a show in Hilton Head, South Carolina, under a 300-year-old oak tree. Forty-seven years later, you can still find him there, strumming his guitar and bringing laughter and song to generations of families. Hear about the life and legacy of Gregg Russell from people like Jim Nantz (Legendary Sportscaster), Jay Demarcus (Grammy Award Winner and Member of Rascal Flatts) and Stan Smith (Legendary Tennis Player)."
611. Deadlands - A Fly Story,
612. Muxmäuschenstill X,
613. Vindu Bhojanam,The crux of the story lies in how Anand and Adithya win the cooking battle against Vivek for the restaurant.
614. Dethroned,"The big cats. For millennia, mankind has revered them, the source of our greatest wonders, and our greatest fears. But in the modern day, what has become of the relationship between us?"
615. Sept promenades avec Mark Brown,"Accompanied by a film crew, a paleobotanist searches for native plants in Normandy to recreate an ancient garden, sharing insights on their etymology and scientific properties."
616. Stinney: An American Execution,"In 1944, George Stinney Jr. was executed at the age of 14. Wrongfully accused of the rape and murder of two white girls, George became the youngest person legally executed in America. Presented by Opera Grand Rapids."
617. Una película barata,"Fede is depressed and firmly convinced he has no interest in social life. He meets Iván, and old acquaintance from his childhood who is also kind of blue, and he insists they should provide each other company because even though their lives may seem unremarkable, they can still anticipate plenty of unexpected plot twists in the future."
618. The Probe,"The Probe is a gritty crime drama where artificial intelligence becomes the ultimate ally in interrelated investigations of corruption surrounding; Law enforcement, the judicial system, politicians and urban drug dealing in Philly."
619. The Debutantes,"Through personal video diaries and dance, three teens Amelia, Dedra, and Teylar navigate identity, gender norms, and realize dreams of college, medicine or business."
620. O Teu Rosto Será o Último,"Contrary to expectations, Duarte renounces his gift, trying to sever his link with the interweaving web of past traumas and suffering."
621. Banned,"Violent is the fear of a nation. What ensues, is hysteria."
622. Ugly Love,"Osinachi, a fervent believer in the fairy tales spun within the pages of her cherished novels, embarks on a quest for her own romantic destiny."
623. Jealousy,"Model Min is admitted to a hospital, but she mysteriously falls to her death at night. Rumor has it that the hospital is haunted. Subsequently, Min's photographer begins receiving eerie phone calls, the writer loses consciousness in a bizarre car accident, and her friend mysteriously disappears."
624. Frieda TV,
625. Cricket,A young girl coming to terms with her mother's looming death finds her voice through the most unlikely of friendships.
626. Venus Effect,"After a mysterious event, a small community of neighbors erupt into chaos as they suspect hostile aliens are invading. Leo, the reluctant HOA president takes the lead and guides his fellow neighbors on a quest for answers. However, they must grapple with their own inner demons while fighting for their lives against those from another world."
627. Lost Chapters,"After years spent abroad, Ena returns to Caracas, where she finds her grandmother losing her memory and her father searching for rare Venezuelan books."
628. Karthavu Kriya Karmam (Karma),"The brilliance of KARMA lies in it's non- linear storytelling.Rather than presenting a straight forward chronological narrative,the film jumps between these five significant events,each seemingly independent but subtly interconnected.As the story progresses the audience is gradually drawn into a labyrinth of secrets and hidden agendas,forced to piece together the puzzle alongside the characters."
629. 1-800-on-Her-Own,Brilliant singer-songwriter Ani DiFranco balances her passion for creating music with raising children. An intimate glimpse into her unique artistry and modern family life.
630. Skazochnyy patrul. Shou prodolzhayetsya,"Four sorceresses from the Fairytale Patrol - Varya, Snezhka, Alyonka and Masha - take on a new investigation: a magical artifact - an electric guitar - has been stolen from brutal gnome rockers. Their sworn enemies, the forest elves, immediately come under suspicion. The case turns into a very difficult quest for the heroines due to a powerful third force that threatens everyone. As a result, gnomes on motorcycles, tourists, elves, fauns and, of course, unicorns join in the search for criminals."
631. S/He Is Still Her/e: The Official Genesis P-Orridge Documentary,"Showcases an introduction, conversation and goodbye to Genesis P-Orridge, who left a legacy on the worlds of music, performance, art, religion and the occult."
632. The Relentless Patriot,"American artist and activist Scott LoBaido's 30-year career promoting patriotism through art is chronicled, detailing challenges faced in his mission to unite Americans via artwork and advocacy."
633. Yakamoz,"An exchanged Turkish fisherman finds himself in the middle of Anatolia. While starting a new life here, he will share their home with the Greek family for a while."
634. An Emperor's Jewel: The Making of the Bulgari Hotel Roma,The story of the extraordinary artisans and designers who contributed to the construction of a dream.
635. Train: The Dick 'Night Train' Lane Story,"Trace the remarkable rise of Dick Night Train Lane, from the concrete fields of the 1920s to Madden Football stardom, as he transforms from being discarded in a trash can to earning a place in the Football Hall of Fame."
636. The Last Keeper,"Scotland's history is romanticized for centuries of bloody feuds, warfare and forced displacement. In the glens today there is unfinished business, a war over control of the land."
637. Operation Black-Ops,
638. Never Not Yours,"A family weekend at the cabin implodes when retired parents casually announce their divorce, sending three adult siblings into chaos."
639. Seetha Kalyana Vaibhogame,"Ram and Seetha marry secretly and flee to a new town. When Ram's cancer-stricken father makes a final wish involving his daughter-in-law, Seetha must balance her love with family obligations."
640. And They Named Her Love,
641. Beta Squad vs AMP Charity Match 2024,UK based Beta Squad square off against America's talent to finally find out if its Football or Soccer.
642. Loop,"When premonitions of her husband cheating on her with another woman she saw in her dreams torment, a young woman, Shravanya, confides in her best friend, leading to fatalistic consequences."
643. Hitler & The Nazi Leaders,"The Nazi regime unleashed a reign of terror, devastation, and unspeakable horrors across the Third Reich. Under the guise of revitalizing Germany, they cunningly manipulated the populace, cloaking the heinous atrocities they perpetrated behind a veneer of persuasive propaganda. Hitler and his cohort of fanatics orchestrated this genocide, each one as twisted as the next. Their unwavering loyalty to the Fuhrer knew no bounds, driving them to commit unthinkable acts in pursuit of his approval."
644. Sandeham,A newlywed couple gets into trouble when the husband discovers that his wife still has feelings for her ex-boyfriend. What will the consequences of this love triangle be? To what extent will he go to win his wife's love forever?
645. Be My Friend,"17-year-old top high school student Li Jinjin accidentally returned to the teenage years of her underachiever mother Li Qingtong, where she met her scumbag father whom she had never met before and her deceased grandparents. With a sudden inspiration, she quickly integrated into her mother's circle of friends, tearing apart her scumbag and crazily matching up with Wu Zhixun. Determined to ""let my father go and not my mother,"" she embarked on a hilarious journey of changing fathers."
