Movie_Name,Storyline
350. The Journey of Flower,"In order to avoid the resurrection of the demon, the immortal Bai Zihua led the immortal world to try to seal the demon again. He and his disciple, the orphan Hua Qiangu, develop a relationship, but face an even greater world crisis."
351. Monkey King: The Beginning,"After his master's death, Pulao searches for a golden hoop's heir. With a playful monkey named Kong and brave girl Nuwa, they form an unlikely team on a mission to save her people in Ruibo City, despite their inexperience."
352. A Cold Grave,"A chilling silence follows a girl's disappearance in a haunted forest. Prompting her brother to brave the dark woods, he unveils the secrets that lurk beneath, and a chilling mystery awaits."
353. Goon Squad,A retired all female heist crew is reactivated after 16yrs when the partner who took the fall is released from prison.
354. Framed,"Elena dreams being a model but in her attempt to achieve it she meets Christofer a renowned photographer who seems to be her path to success, he meets her to a photoshoot, after meeting she begins to feel suspicious of something bad."
355. Greice,"Greice, a 21 year old Brazilian girl, studies at Fine Arts university in Lisbon. In the early days of summer, she gets involved with the mysterious guy: Afonso. The couple is accused for a strange accident that occurs at the students welcoming night party. Greice needs to return to Fortaleza, her hometown, to renew his residence permit. Hidden in a hotel, while preventing her mother from discovering the problems in which she was involved and with the help of some friends, Greice tries to find a place of comfort in the world."
356. Dream Team,"In this absurdist homage to 90's basic cable TV thrillers, two hot INTERPOL agents uncover an international, interspecies mystery. A post-modern, soft-core fever dream."
357. Darla in Space,A woman who owes the IRS $349K partners with a pleasure-giving sentient kombucha scoby called Mother to clear her debt. Will their unlikely alliance lead to salvation or damnation?
358. The Whisper in the Woods,
359. Dying for Fame,"Follows Anna, a career-driven internet tabloid reporter as she discovers that many of influencer Juliet's fans aren't real. Juliet then offers Anna another story about a stalker who has been harassing her."
360. Suami Yang Lain,"Conflict between husband and wife, Danan Dimitri and Olivia Sastranegara who have not been blessed with children after six years of marriage."
361. My Name Is Melissa,"This is a moving full feature story of a seven year old girl, Melissa, who has a unique look on life and people. As she grows into adulthood, she faces many challenges and enjoys many successes. Though she is stalked all her life by a mysterious figure, her unique perspective changes the lives of those around her. This is a story you will not soon forget."
362. Irklais per Atlanta,"A Lithuanian rows solo across the Atlantic Ocean for 8,500km in a small boat, commemorating pilots who attempted the journey 90 years prior. Despite intense preparation, he faces immense challenges crossing alone."
363. Flathead,"Late in life, Cass is drawn to his long-forsaken childhood home of Bundaberg, where he finds himself on a spiritual search for redemption."
364. 105 Minutes,"A young woman living independently experiences unsettling occurrences after shopping. As tension builds, the audience joins her thrilling journey into the unknown."
365. Cherry Bomb,"Party girl Camille is in prison for murdering her best and his wife. She believes she's innocent, but doesn't remember what happened night they were murdered."
366. Terrorise,"Quaid and Kurk escape from prison and kidnap a pretty woman to ensure their protection. Kurk dislikes the way Quaid treats her, and the two begin a deadly cat-and-mouse game with two corrupt police officers Doug and Charles hot on their trail."
367. Super Vixens 6,"Max Lords clones SuperNova, leading to a clash. Blue Bird lacks serum, while Komodo controls her poison for Vixen's agenda. Metal Skull aims to corrupt Marvel Girl using her weakness, pitting heroes against villainous forces."
368. Jaspal,"Two Punjabi brothers are stuck in lives they want to escape. Jaspal dreams of a woman out of his reach, Vicky dreams of emigrating to Canada. Both are trapped by Sanjay, Chandigarh's Police Chief."
369. My Sassy Girl,"Film about Junjee and Sheena, challenging traditional gender roles in Asian societies."
"370. Merry Birthday, Happy Christmas","Holiday romance seems to be budding when Sarah's childhood best friend, Kevin, returns home just in time for Christmas. But outside forces and mixed feelings conspire to put both their relationship and possibly their friendship at risk."
371. Kittened,"Follow Tough Dog, a world-famous rapper and his rap battle with Kalixte, a rising star with millions of followers. A week before the battle, Tough Dog wakes up in the body of a kitten and now needs to reverse the situation."
372. Ittaa Kittaa,"The Jariwala family is devastated when Kavya is diagnosed infertile. Craving a child, she and husband Nirav adopt two girls, 7 and 13, accidentally."
373. Headwind,"When Alain Brel is supposed to play, his fate mixes with that of the artist. This encounter brings him closer to his daughter and turns his life upside down"
374. #BFFs,"Four girlfriends' weekend getaway takes a dark turn when secrets come to light. Friendships are tested, lives are upended, and the women question the authenticity of their bonds as deadly events unfold."
375. Seeking Mavis Beacon,Investigates the disappearance and reexamines the legacy of one of the most influential Black women in technology.
376. Jenseits der blauen Grenze,"GDR, August 1989: Hanna and Andreas became a target of the secret police and had to give up their plans for their future studies and desired professions. Instead, they face arbitrariness, mistrust and reprisals. Their only chance for a self-determined life lies in fleeing across the Baltic Sea. Fifty kilometers of water separate them from freedom - and only a thin connecting rope around their wrists saves them from absolute loneliness."
377. Dan Hawk Psychic Detective,"Dan Hawk, an ex-detective turned writer, is re-instated onto the force after returning to his home town. A serial killer has 'donned the guise' of Hawks most famous book creation, and has begun to kill people off one by one."
378. Satyashodhak,A biographical journey depicting the life of Mahatma Jyotirao Phule.
379. Citizen Weiner,"Zack and his friend Joe embark on a unique project: to make a film about running for city council, while actually running for city council."
380. Intention,A Midwestern girl new to New York accidentally stumbles into an acting school and becomes obsessed with an unhinged acting teacher believing he is the key to her landing on TV.
381. Red Night at Skye's,"When down on his luck family man and ex-soldier Cole Boyd gets drawn into a scheme to rob Skye's pawnshop, a front for a ruthless gang of meth-making bikers known as The Spiders, a group led by the enigmatic and evil ""Doc"", a bad idea turns into a blood-soaked nightmare."
382. Fuks 2,"Maciek asks his father for money to go on a date. His father, who caused a lot of trouble and earned a lot of money, set the bar high and will find out if his son inherited his daring character and his penchant for the dangerous."
383. Juanpis González: The People's President,"A spoiled Colombian man uses his wealth and connections to become president, but discovers that maintaining power requires more than just money and influence."
384. The Accidental President,Sviatlana Tsikhanouskaya is the only one running against Lukashenko in the 2020 Belarusian election. When Lukashenko declares a victory of 80% questions regarding the fairness of the election are being raised.
385. Love at First Lie,"Bo, a cheerful girl from Mong Kok, meets wealthy Edward, who hires her to sabotage his father's wedding. As they fall deeply in love, their romance faces unexpected challenges that test their bond."
386. The Karate Princess,"It is an inspiring, faith-family movie that tells the story of a successful businesswoman that returns home to take over her father's Dojo. It is a story about relationships, emotions, and internal struggles."
387. Palayam PC,"A middle-aged police officer in India is content with his quiet night shifts until being tasked to protect a threatened female activist, forcing him into action."
388. Geister,"When David (36) hears the news that his friend Andreas (40) took his life, the days of their once close friendship have long been a thing of the past. They hardly knew each other anymore. And yet, David can't shake off the feeling of guilt over the suicide of his once best friend. David travels back home to the tiny small town near the German-Polish border where they both grew up, but what was originally planned to be a short visit to attend the funeral service, turns into a journey into a fractured past. When the deceased Andreas suddenly appears as a ghost that only he can see, David initially attempts to shake off the apparition, but the ghost turns out to be as persistent as the question why Andreas took his own life, and even more so, what keeps him still in this world and whether David had a role in this."
389. TMZ Presents: Hollywood's Ozempic Obsession,
390. A Knife in the Dark,"In the Thornton mansion, the idle rich spend their days enjoy their wealth and power. But this mysterious family has a deadly secret: who is wearing the mask - and wielding a knife in the dark? And who will be their next victim?"
391. Militant Monster 2024,"The story of a rescue team led by Fan Ye and Zhang Ming, braving the rain of alien creatures, constantly overcoming difficult problems, going through hardships, and finally successfully rescued the, alien weapon research scientist Dr. Xia."
392. Star Abyss,"Humans travel through star gates. A spaceship gets trapped in the Star Abyss. Only 4 of 15 passengers can use hibernation pods. In panic, someone releases an alien monster to kill others for survival."
393. The Creep,"It's all fun and games when Olivia picks up a man at a bar, but things take a turn for the worse when he learns that she is already in a relationship."
394. Tay 2: Ebabil Takimi,
395. Behind Enemy Lines,"After robbing the biggest drug dealer in the city, DAX and Malik find themselves trapped in his neighborhood. And the only way out . . . is through him."
396. Brando with a Glass Eye,A method actor commits a heist that goes wrong. He befriends the critically injured victim and tries to reconcile his guilt before his one shot audition in New York.
397. A Flash of Beauty: Paranormal Bigfoot,"Does Bigfoot have paranormal abilities? Many eyewitnesses say yes, as they can't explain what they've seen."
398. Meeting Funmi's Parents,"A romantic comedy set in Nigeria and United States about an interracial romance that hits rock-bottom when a just engaged Nigerian Girl returns home with her white fiancee. Her father, being a cultured Yoruba man, does not want an oyibo son-in-law. He does everything he can to break off their engagement."
399. Afacanlar Kampta,"Zinnia Flower seeds, which can grow in space, were planted in the botanical area of the Misfits Adventure Park 25 years ago, and this was noticed by the documentary team from USA at the end of the year celebrations of the youth camp."
400. Six Inches of Soil,"The inspiring story of British farmers standing up against the industrial food system and transforming the way they produce food - to heal the soil, benefit our health and provide for local communities."
401. Anak Perjanjian Syaitan 2,"A young woman named Azlinda in her struggle against a mystical battle that has haunted her since childhood. Although Azlinda has been medically diagnosed with ""anxiety disorder"", she is convinced that the disorder that has haunted her since childhood is closely related to her parents' black history, so much so that her father is no longer willing to raise Azlinda and is determined to hand over Azlinda to a welfare center. Will Azlinda be able to fight the doom pact that has become part of her flesh and blood, or will she continue to live in darkness for the rest of her life?"
402. Scars,A combat medic veteran with PTSD fights to save himself and his family's wildfire-torn California vineyard.
403. The Forest Within,"The reclusive biology student's apartment is filled with aquariums, terrariums, and cages. His love for animals connects him with Alice, a radical environmental activist, whom he eventually falls in love with. When Jan slips into a schizophrenic crisis, a heady whirlwind of love and delusion ensues, culminating in a decision for a new life."
404. Falling Sons,"Days after their father's death, the Somerset brothers must face the one thing they despise - each other."
405. The Nexus,"Eight disturbingly twisted tales showcase the depths an insidious corporation will sink to prey on desperate people, conjuring nightmarish manifestations of their primal human desires."
406. Monster Awakens,"A young woman is caught in a blizzard deep in the woods of Maine. She faces extreme temperatures and is hunted by the predators of the woods. Her father attempts to find and save her from the bitter cold, and the monster that awaits them."
407. Sevappi,A 5-year-old boy living in a remote Tamil Nadu village bonds with a chicken he pretends to have birthed. The village views this as a family dispute that escalates into a caste issue dividing the town.
408. African Giants,"Over a weekend visit in Los Angeles, two first-generation Sierra Leonean American brothers navigate the changing dynamics of brotherhood after a surprise announcement."
409. Bliss,"Part 2 of the Virgil Bliss trilogy, Bliss (2022) picks up Virgil's story 20 years later in the deserts of Southern California where a fugitive Virgil scratches out a meager existence as an Oxy-addicted stable hand."
410. Dietroit,From 5 different point of views a story unfolds about three beautiful intoxicated ladies that venture out on a terrorizing crime spree intersecting with dangerous men and others on their own drug induced killing sprees in Detroit.
411. Hubba,"Based on the life of Hubba Shyamal Das, a gangster, often referred to as the 'Dawood Ibrahim of Hooghly', who was booked in over 30 cases, including murder, extortion, and drug smuggling."
412. Pare parecchio Parigi,Three brothers who haven't spoken to each other for years would like to satisfy the wish of their elderly and ill father who has never seen Paris.
413. Jakobs Ross,"The musically gifted maid Elsie, who longs for a career as a musician, is forced into marriage with Jacob, a stable boy who dreams of owning a horse. Both have to learn that they can only escape their lack of opportunities if they team up."
414. Fallen from the Truck,
415. Women Want Everything!,Four clueless misfits set out on a journey to discover just what it is women want...what ensues is a rocket-ride of laughter.
416. Reloaded 2,"In a dystopian future where criminals take over, detective Jimmy Cloud gets a deadly case around a kidnapping carried out by a brutal crime syndicate."
417. Game Over,"It is the notorious 90's when crime was at it's all time high. Raja Vasooli, a dreaded gangster is embroiled in a cat and mouse chase with an encounter specialist cop, Deshmukh. Who will survive this deadly game?"
418. Paternel,"Simon the priest is being introduced to Aloé, an 11-year-old child of whom he is the father. Simon sets out to convince the Church's highest authorities that his vocation is compatible with fatherly love, in spite of this devastating news."
419. Hometown,A young man's suicide leads to his brother's emancipation and the murder of a teenage drug dealer.
420. Vivid,"Vivid tells an intriguing story of a guy named Shaun whose life is turned upside down after a workplace incident. In the midst of his healing, his perception of relationships, love, and deceit were a reflection of illusion and fantasy."
421. Earworm,"Henry Adams, a socially awkward man seeking help for his condition accepts an invitation to a self help group that is more than it seems. Danger is around every corner as Henry goes deeper into the treatment."
422. My Zombabe,"Due to a zombie apocalypse, Pong is the loneliest man on the planet. This all changes when Yasmin turns up, a beautiful woman in the process of zombifying."
423. Souviens-toi des cacahuètes,"Alex wants Camille to be her friend, by any means possible."
"424. Me, Maryam, the Children and 26 Others","When Mahboube, a woman in her thirties decides to rent out her home to a film crew for six days, her tranquil and solitary existence is suddenly upended. Intrigued by the group's interactions and inspired by the storyline of their short film, Mahboube finds herself compelled to confront unresolved aspects of her past. However, as the final day of their stay approaches, she faces a pivotal decision: whether to cling to her familiar life or embrace the opportunity for a transformative new chapter."
425. Budapest Diaries,"""Budapest Diaries"" depicts the events of the final year of WWII and the Holocaust of the local Jews as documented in personal diaries written in real time by the Jews, their persecutors and bystanders. The private diaries, written by ""ordinary people"" and never designed for publication, document the various perspectives of the persecution of the Jews, the battles that almost destroyed the city and the sobering up at the end of the war. They chronicle the rumors, the hopes, the bitter news and intimately detail without filters the feelings of the authors, their worldviews and often their darkest secrets."
426. The Melon Heads: House of Crow,"While working on their senior project, Ada Collins and Kaylee Miller find themselves face to face with the sinister Doctor Crow and his Melon Heads."
427. Darker Than Night,"When the angels were forbidden to interfere with man, the Archangel Michael discovered a way to use an angel's very essence to create a half human, half angel protector for mankind. They call them the Countervail."
428. Hotel Underground,"A retired world champion fighter is lured to a secret location in an effort to rescue his abducted wife. He is now a part of their game. He is a part of the show. Fight, to live. Lose, you die. Once you check in, there is no way home."
429. Detective Conan vs. Kid the Phantom Thief,"High school student Kuroha Kaido discovers his late father's secret life as the Phantom Thief Kid, inherits his costume, and embarks on a quest to uncover the mysterious organization behind his father's murder."
430. Sentimentaaal,"Police Officer Suryaa Roy, is transferred to Raghunathpur from Kolkata, where local politician Rudrani Chowdhury runs many illegal businesses. When they come at loggerheads, can Suryaa save his family and the people of Raghunathpur?"
431. The Male Gaze: Risk Appeal,A stranger by the lake with a valuable possession. A journey home after serving time in jail. A friendship evolving from childhood to adulthood. Discover five risky situations where men and young boys take the plunge.
432. Uma & Haggen: Mitos,"In a pre-Hispanic fantasy world, a Mesoamerican princess joins forces with a Viking boy. Despite being total opposites, they embark on a mission in which companionship and loyalty are the key to restoring harmony to both of their kingdoms."
433. Sarkaaru Noukari,"In the year 1996, the entire nation was politically facing a serious issue. In addition, the country was suffering from another dangerous problem. In this scenario, a Government Employee took up the responsibility."
434. Ma part de Gaulois,
"435. Düsseldorf, Skåne","The year is 1986. Fredrik and Nina are passionate about synth music. Fredrik's synth band is about to play its first gig but during the most important weekend in Fredrik's life, everything is put to the test."
436. La Chancla Del Diablo,"After a spanking, a young 9-year-old Latin boy realizes the new pair of chanclas (sandals) his mom purchased from the local dollar store are possessed by a demonic spirit."
437. Shri Swapankumarer Badami Hyenar Kobole,"Kolkata is at risk from Badami Hyena. Dipak Chatterjee, a forgotten detective created by Shri Swapankumar, faces a complex mission. Can he save the city and himself?"
438. Gypsy,"Jotya, a boy born in a nomadic family, with his mother, quests for a better life. The film depicts the struggles and resilience of the poor and marginalized, and the extent to which poverty and illiteracy can push them to the edge."
439. Alien Legacy: Terror on Luxor Ridge,"Kate, a private detective investigating the disappearance of a girl, travels to a quaint English village in search of answers. What she unearths is true otherworldly terror and an alien legacy more horrifying than the blood thirsty locals."
440. Babe Mansion,"Two friends housesitting a mansion throw a party to attract their dream girls, but an unexpected horrific event makes the weekend unforgettable."
441. Shockwaves 2,"Two sisters must locate their parents before a group of vicious robbers kill them, all the while terrifying earthquakes threaten to sink the city."
442. Aaichya Gavat Marathit Bol,"An American-born Marathi, Samar, travels to India seeking a cultured bride. Excited but clueless, he navigates Indian culture and discovers love plus lessons on identity, acceptance, and roots."
443. Innocent Shots,"Lake and Bobby are cousins who have been hustling since teenagers working for Jay, Bobby's plug. However, Bobby meets a girl and decides to clean up his life to pursue his passion as a photographer. This begins the feud."
444. Maldoror,An ancient evil awakens to wreak havoc on a small Northern California town.
445. Elle & lui & le reste du monde,"Marco, who is in his twenties and a bit lost, helps out a friend by standing in for him at his place of work: an emergency center for lifts. At around 3 am, a young woman called him: trapped in a broken-down car, she was having an anxiety attack. Marco tried to reassure her on the phone, but as no technician was available to help, he decided to go and rescue her himself. Unfortunately, when he arrives, the young woman has vanished into thin air. And so begins his incredible quest to track down this enigmatic stranger in Paris on the night of Valentine's Day."
446. Tauba Tera Jalwa,"The self-loving real estate tycoon of Uttar Pradesh, Romi Tyagi, faces life changes when he meets Rinku, who dreams of a prince charming, and Laila enters their lives, hiding twists around each corner."
447. The Thing,"A strange creature takes over human beings, causing chaos and death for anyone who comes into contact with it."
448. Thookudurai,"In the 18th Century, Tributary Monarch Nirpathunga Varman's diadem becomes the centerpiece of an annual carnival. In 1996, a forbidden love affair leads to tragedy, revenge, and a cursed spirit. Two decades later, the carnival's .."
449. Powstaniec 1863,"A gripping story about a man who was the terror of the Russian Empire: the legendary figure of a Polish priest, chaplain and general - Father Stanislaw Brzoska."
450. Chosen One: Alexandre Daigle,A documentary about Alexandre Daigle.
451. Third Wheel,"An edgy breakup story following Ray, a depressed, hopeless romantic who finds himself struggling with heartbreak and his return to single life, all the while living among his newly-coupled, smitten best friends."
452. Abba: 50 Years Since Eurovision,"Chronicling ABBA's rise from Eurovision to global stardom, their iconic sound, record-breaking success, solo endeavors, ABBA Gold revival, and cutting-edge hologram tour ""Voyage"" that reunited the virtual band."
453. Slightly New,"Stuck in a dead-end sales job at a shady dealership, Brandon and Leo were always destined for mediocrity."
454. Spoonful of Poison,"This documentary exposes the devastating impact of sugar and oil consumption on our health, from obesity and diabetes to heart disease and cancer."
455. El-Iskandarani,"In the heart of Alexandria, where Bakr Al-Iskandarani goes through many conflicts with his father, his cousin, and his lover. He travel abroad in search of a new life. when he returns after realizing himself, the conflicts return again."
456. Die Chaosschwestern und Pinguin Paul,Four chaotic sisters have to save a dancing penguin from evil magicians who want to use him for their comeback show in Las Vegas.
457. Premalo,"Ravi and Prasanti , Both of them are in deep love. Due to some unexpected events, the video clip of Ravi raping Prasanti reaches Prasanti's Father. Why did Ravi have to do this? Does Ravi really love prasanti?"
458. Retro Therapy,
459. Paper Plates,Four men botch a would-be series of bank heists in Middle America and are stuck having to deal with the consequences -and each other.
460. Born Hungry,"In this inspiring story of grit and determination, a runaway child from the streets of India is adopted by a family and becomes one of the top chefs in the world."
461. The Unbreakable Tatiana Suarez,"The incredible story of Tatiana Suarez, who overcame a broken neck and cancer to become a champion in Mixed Martial Arts, and one of the best fighters in the world in the UFC."
462. Turma da Mônica Jovem: Reflexos do Medo,"When Monica, J-Five, Maggy, Smudge, and Milena discover that the Limoeiro Museum will be auctioned, they decide to come together to save it. While investigating what is happening, they come across secrets of the Limoeiro neighborhood."
463. Ken Norton,
464. Taxi Bosses,"Following her husband's murder, a woman uncovers a sinister plot devised by members of a taxi business who wanted him out of the way."
465. Bloody Escape: Bats out of Hell,"After human experimentation turns Kisaragi into a cyborg, he finds himself pressured by multiple organizations."
466. Dragons on the Hill,"Set in 1349, during the devastation of the plague; two long lost brothers seek out a forgotten doctrine that declares the last surviving member of their land, lord."
467. Seditiosa,"Yahel and her companions, Judith and Magdalena are on their way to a market where they end up confronting the Romans and the religious authorities. What begins as a long walk to the market turns into a cruel journey to the cross."
468. 14 Days to Feel Better,"Ambitious executive Maxime is headed for burnout days before his wedding to the boss's daughter. His brother-in-law sends him to a retreat led by unusual ""healers."" Maxime faces 14 days of bizarre new age activities that test his beliefs."
469. Easter Evil,"In Las Vegas, a go-go dancer and a call girl are terrorized by a giant evil rabbit."
470. Krzyk: Losing Control,"When a young bacteriologist witnesses a car accident, she becomes entangled in the life of the deceased, which triggers the suppressed loss of her unborn child."
471. Roll Bus Roll: A Jeffrey Lewis Documentary,"The NYC anti-folk scene goes global, touring cities and continents with their unorthodox reinterpretations of traditional folk music at various venues."
472. Barbarian,"Her name is Barbarian, your favorite doll from childhood. She lives in Los Angeles now-Skid Row, to be exact."
473. La damnée,"Yara, 25, a young Moroccan woman who has come to study in Paris, has not left her home for several months. Agoraphobic since childhood, she survives, cloistered, locked in between her nightmares."
474. The Land of Women,"A nine-tailed fox king sealed in stone is freed when a betrayed girl's tears break the seal. The fox possesses her and creates Eastern Women City with other demons, seeking a scholar's magical heart while demon hunters investigate."
475. Shining,A mysterious and terrifying paranormal presence terrorizes the inhabitants of a secret location.
476. Lost Island,A brother and sister are shipwrecked on a deserted island only to find that it's not as deserted as they thought.
477. Operation Portugal 2 - La vie de chateau,
478. Antwan,"After the death of his mother, Antwan is forced to adapt on his own. After connecting with a Few friends that were there to support him, he gets involved with the streets. Things take a quick turn for the worse, as Antwan's only goal is to survive."
479. Baskan,A comedic tale of a townspeople trying to replace their mayor.
480. Kadhai,"After seven years of futile attempts, an aspiring filmmaker is about to give up on his dream of making an independent feature film. A magical voice inspires him to try again, which leads to the creation of this film."
481. Dünya Evi,Newly married couple Hakan and Nilay are on the verge of divorce due to their disagreement. The secrets between the couple who go to therapy begin to spill out one by one.
482. ChickenMan,"When a crustacean themed-villain rampages through the city, killing those who enjoy seafood, it is up to one man to stop him. One man, dressed like a chicken."
483. Un mal día lo tiene cualquiera,"In a single night, a responsible, orderly and controlling woman will be forced to do everything she has not dared to do in thirty-six years."
484. The God Lei Zhenzi,
485. Ajab Gajab Dhamal,"Two prisoners, Jarnail Singh and Tarsem Lal, escape from prison on the day of Baisakhi. However, their troubles increase when they learn that they were to be pardoned by the jail minister."
486. Snooker Man,"Johnny ""Snooker Man"" Bonnar is the UK's 17th rated Ronnie O'Sullivan lookalike working for the UK's lowest rated lookalike agency. He enters the world of competitive miniature snooker playing, attempting to become the world champion."
487. The Devil Inside Her,"An ancient evil lurks within the walls in the castle of the Bormoncinis, and with the arrival of Catherine (Sherilyn Fenn), old demons have awoken, and the horrors of the past comes back to haunt the castle."
488. Aristokratka ve varu,"Count Frank Kostka, his wife Vivien and their daughter Marie live in their ancestral castle Kostka. The housekeeper Mrs. Ticha, the maintenance man Krasa and the castellan Josef help them keep the castle running. The original interest of visitors in the castle in the curse of the Comtesse Marie is not as strong as it used to be, which doesn't bother Marie at all - at least she has enough time for her Max, a nobleman from the neighbouring castle Hvezda. But Frank is at a loss, there is neither enough money for salaries nor for the necessary repairs. Just then, Deniska, the daughter of Benda's lawyer, appears and stirs up the calm waters of the family mansion..."
489. Blues,"Karthi, a disgruntled assistant on commercial productions, is working on an honest, personal film script, but his project is without industry backers. In the dispiriting pursuit of his dream, he loses his love and sinks into alcoholism, until he meets a kindred spirit adrift in the world."
490. Mara Pappa Superhero,Mara Pappa Superhero is about a 9 year old girl's struggle to establish that her father is a superhero. She takes it as a challenge to convince everybody that her father is a superhero.
"491. Rust to Glory, Driving and Surviving the Budapest-Bamako Rally","Three teams in junk yard rescues prepare and head out on the world's largest amateur road rally, the Budapest-Bamako. The daring adventure begins by rebuilding three iconic vehicles - a communist era Skoda, an Indian road legend - an Ambassador and a 40 year old Renault 20, all bound for a grueling 10,000 kilometer (6250 miles) road trip from Central Europe to West Africa. Will they make it to the finish line? Trans-Saharan and African off-road rally racing come alive in this adventure documentary with breathtaking desert backdrops and vibrant African cultures."
492. Dino Crisis,Dinosaurs have taken control of the world and a group of people try to prevent the Jurassic annihilation.
493. Sunrise,A man risk his life to save at-risk youth from the dangerous streets of Detroit while trying to figure out his relationship with long time girlfriend who has him on the marriage time clock.
494. Island of the Dolls 2,"A documentary crew visits the Island of the Dolls, where they encounter Santana, a sinister spirit inhabiting a powerful doll, who begins to hunt them down relentlessly."
495. The Little Spinster,A young woman in early 20th century small-town Australia must choose between marrying into wealth to save her family or following her heart to pursue a relationship with the town's new seamstress.
496. Rambut Kafan,"Anwar is a successful and hardworking businessman, Tari's daughter. For almost 3 years, Tari has been taking care of her mother, Mirna. Before Mirna died, Mirna said something that Tari couldn't hear clearly. In a sad incident, Suban, Anwar's younger brother, came and asked for a share of the inheritance from the family house. Tari suspects that her mother is sick and died because Suban blackmailed her because of an inheritance problem. During Tari's investigation into Suban, Tari finds many suspicious things about Suban, his father, and the appearance of a woman named Gendis who is suspicious as a conglomerate woman with a strange appearance and possessing black magic. Will Tari be able to uncover the disaster for her family?"
497. The Last Passenger,"Late at night, a cab driver is giving a woman a ride when a mother and her daughter jump out in front of the cab. They are given a ride as well, and the mystery of the cab driver and the three strange passengers gradually unravels."
498. Attenborough and the Jurassic Sea Monster,"Follow Sir David Attenborough and a team of forensic experts as they unearth the fossil of a giant Pliosaur, the largest Jurassic predator ever known."
499. The Washer,"While doing the laundry, the young lawyer Jan discovers that the washing machine creates phenomena. The effect can be reproduced and he massively expands his experiments. The machines run 24/7. Is he the only one who knows about it?"
500. Ajay Gadu,"Ajay struggles with modern life's demands until meeting Shwetha, a drug-addicted medical student who inspires his fight against inner and outer challenges."
501. Chum!,"In a not so distant future, great white sharks have gone extinct. When a mad scientist plays god and genetically engineers a shark/human, he unleashes the highly viral monster on the unsuspecting citizens of a nearby small town."
502. Nyersanyag,"It is a satirical social drama centered on a film team who travel from Budapest to the countryside to conduct a community-building workshop for young people in a village. During their visit, they reveal hidden truths around a famous cucumber farm. The production of this explosively successful and revealing documentary unintentionally creates divisions among once innocent villagers."
503. I'm Supposed to Walk This Way,
504. Em Queda-Livre,
505. The First Women,The documentary presents a group of women who are close to the 60s and share a common past: they were the base of the first women's soccer team in Brazil.
506. Thappinchuku Thiruguvadu Dhanyudu Sumathi,Four different characters and their lives gets entangled in a Bank robbery by one of them and what happens with the loot.
507. 8 Islands,"Matthieu Bonne is a Belgian adventurer, mountaineer, ultra runner, cyclist and Ironman. Under the guidance of his coach Luc Van Lierde, he will complete 8 triathlons in succession on the 8 different Canary Islands, in 8 consecutive days."
508. Noches de Sol,Two brothers turn their uncles' luxurious house into a motel for an entire summer.
509. King of UP,
510. Filme Gel,"Three aspiring filmmakers get their big break when a mysterious sponsor offers to fund their project. The catch? He's a mobster who demands the lead role. Their dream comes true, but at what cost?"
511. Voyeur,"Ethan wrestles with the decision to stay in his volatile hometown or leave it all behind while dealing with a family who hates him, a sexuality that confuses him and a past that haunts him."
512. Broken Strings,"Adam Roberts breaks his dad's rules of not playing his guitar and throwing parties after being left alone, leading to an unexpectedly negative week."
513. My Mercury,"A passionate conservationist makes a cruel pact to save endangered seabirds from extinction on an inhospitable island, alone. In the end, it's a victory for the birds, but at what price?"
514. Crack: Back in Da Hood,An ex-convict finds himself drawn back into a life of crime.
515. Avram Iancu Împotriva imperiului,"Revolutia din 1848 trezeste natiunile europene. În Transilvania, românii se strâng în jurul lui Avram Iancu, avocat de 24 de ani care devine liderul militar care conduce rezistenta armata."
516. Succede anche nelle migliori famiglie,"Follows the Di Rienzo family. Seemingly perfect, the Di Rienzo family is destabilized by the sudden death of the father of the family, an exemplary man, an established professional and a point of reference for everyone."
517. Sragaal,"When a Professor tries to expose corrupts in collage, he realizes that the path of truth will only led towards suffering in this Kalyug era. Living a nostalgic life, feels lost and wants to find a path."
518. Botch,A young college student with dreams of becoming a plastic surgeon is steered into a life of crime. Contracting a lethal silicone shot crippling and killing women around the country in the dark underworld of Sex.
519. Animalia Paradoxa,"A strange creature Animalia roams an abandoned building. Dressed in rags and gas mask she moves like an alien dancer, crawling and stretching across concrete, plastic waste. She collects and fills empty bottles for a modest bath."
520. Wild Slovakia with Nigel Marven,
521. De Dans van Natasja,"NATASHA'S Dance tells the tragicomic love story of the unworldly Daantje and the Russian Natasha, a woman who is socially isolated and scarred by life. It is an impossible love between two seemingly incompatible characters coming from two completely different backgrounds. A lighthearted mosaic of events illustrates their fatal connection, their final 'homecoming' and the sense and senselessness of life."
522. Aru Tozasareta Yuki no Sanso de,"Kazuyuki Kuga (Daiki Shigeoka) aspires to become an actor. He auditions for the lead role in a theater company's next work. Among the 300 people who take part in that audition, only 7 people are selected for a final audition round. Kazuyuki Kuga is among the final 7 participants. These 7 people then travel to a snowy mountain villa and stay there for 4 days to take the final audition. By the director's orders, all contact with the outside world are not allowed. Soon, the participants begin to disappear one by one."
523. Arbor Day,Johnny is having trouble balancing his work and his relationship. When his girlfriend breaks up with him he decides it's time to turn all women into trees as a way to help the planet and get revenge.
524. Lambran da Laana,A family tries to rid itself of a curse that haunts their village.
